dispatch	The warehouse will dispatch your order by tomorrow.
displacement	The earthquake caused massive displacement of families from their homes.
disprove	Scientists worked to disprove the false claims about vaccines.
dispute	The long dispute between neighbors finally ended last month.
disruption	The strike caused major disruption to public transportation service.
dissection	The biology students completed a careful dissection of the frog.
divert	Police had to divert traffic around the accident scene.
draw	The final chess match ended in a draw.
drought	The severe drought left farmers without water for months.
durable	These durable shoes will last many years with care.
dwell	My grandparents dwell in a small village by the coast.
dwelling	The old dwelling on the hill belonged to the family.
eel	The eel swims through the river searching for small fish.
elaborate	Can you elaborate on what you mean by that statement?
elusive	The criminal remained elusive despite the police investigation.
emergence	The emergence of new technologies changed how we work.
emission	The factory reduced its carbon emissions through better equipment.
emit	The volcano began to emit smoke and ash immediately.
emulate	Young athletes often emulate their favorite professional players.
enlist	He decided to enlist in the military after graduation.
envision	She could clearly envision a bright future for her children.
equates	Success equates to hard work and dedication for most.
erroneous	The erroneous report led the team to wrong conclusions.
erupt	The volcano will erupt and destroy everything nearby.
essence	The essence of their friendship was mutual trust and honesty.
esteemed	The esteemed professor has won many international awards.
evade	The suspect tried to evade capture by running away.
eventual	Their eventual goal was to open a successful restaurant.
exceed	Our company sales this year will exceed all expectations.
excel	She began to excel in mathematics during high school.
excessively	He drank excessively and seriously damaged his physical health.
expectancy	Life expectancy has increased due to modern medicine.
expendable	Many workers felt expendable after the company cuts.
expenditure	The government cut military expenditure by ten percent.
exploitation	The exploitation of workers was common in old factories.
extortion	The criminal demanded money through extortion and threats.
familiarize	She spent time to familiarize herself with the new system.
famine	The terrible famine left millions of people desperately hungry.
fascinate	The magician's tricks always fascinate the young audience members.
fast	She decided to fast for religious reasons during the holiday.
fertile	The fertile soil in the valley grew excellent crops.
flatter	Don't try to flatter me with false empty compliments.
flight	Their flight from the dangerous city saved their lives.
flock	Thousands of tourists flock to the beaches every summer.
flourish	The flowers begin to flourish in the warm spring.
fluency	Her fluency in three languages impressed the entire committee.
fond	She was very fond of her old teddy bear.
forfeit	The injured team had to forfeit the game.
fortify	They worked hard to fortify the city walls.
foster	The teachers foster creativity in all their young students.
friction	There was friction between the two team members.
fugitive	The fugitive hid in the forest for many days.
garment	The blue garment hung in the back of the closet.
glimpse	I caught only a glimpse of the famous singer.
glorify	The movie tries to glorify violence and street crime.
gracious	The gracious host welcomed all guests very warmly.
gradual	The gradual changes to the system happened slowly.
grim	The grim news about the accident shocked everyone.
groom	The groom smiled as he waited for his bride.
harvest	The harvest of wheat filled all the storage.
hasten	We had to hasten our departure due to weather.
hasty	His hasty decision caused many serious problems later.
haul	They had to haul the heavy boxes upstairs.
hazard	The icy roads became a serious hazard for drivers.
hectic	Her hectic schedule left no time for rest.
heir	The heir to the family fortune studied law.
humility	Her humility and kindness made her widely loved.
hypocrisy	His hypocrisy was clear when his actions contradicted his words.
i.e.	She loves biology, i.e., the study of living things.
illicit	The illicit trade in endangered animals is growing.
illiterate	Many illiterate people struggle to read and write.
illuminate	The streetlight began to illuminate the dark road.
immense	The immense forest stretched across hundreds of miles.
impair	The accident would impair his ability to work.
impartial	The judge must remain impartial during the trial.
in due time	We will receive the money in due time.
in order	Everything is finally in order for the event.
incentive	The bonus was a good incentive to work hard.
incomprehensible	The dense academic text was completely incomprehensible to me.
incorporate	The new design will incorporate all customer feedback.
