steady	The heartbeat remained steady throughout the long, dangerous surgery.
steam	Steam rose from the hot cup of tea.
strengthen	Regular exercise will strengthen your muscles over time.
strike	Lightning can strike at any moment during storms.
stun	The blow to his head was enough to stun him for a moment.
subjective	Whether a movie is good remains entirely subjective.
summary	He wrote a two-page summary of the entire five-hundred-page report.
superior	Her scores were clearly superior to everyone else's in the class.
surveillance	The store installed surveillance cameras for security purposes.
suspense	The suspense in the film kept us guessing until the final moment.
sweep	She began to sweep the kitchen floor daily.
temple	Tourists explored the ancient temple built by an early civilization.
tend	Older people tend to wake up much earlier.
tension	The tension between them grew over several months.
terminate	The company decided to terminate the entire project.
throughout	She remained calm throughout the entire difficult meeting.
thus	The test was difficult; thus, many students failed.
to begin with	To begin with, we must understand the problem.
trace	The detective found an important trace of blood outside.
transparent	The transparent glass walls allowed everyone to see outside.
trial	The scientist ran several trials before getting a clear result.
tribe	The tribe lived together in a village nearby.
trip	He began to trip over the wet floor.
unattractive	The old building was dark and quite unattractive.
unconscious	The boxer lay unconscious on the mat for minutes.
uncountable	Stars in the sky are uncountable and distant.
uncritical	His uncritical acceptance of all advice proved foolish.
underneath	The ball rolled underneath the table during play.
unexplored	Many unexplored caves exist deep beneath the mountains.
unfamiliar	The unfamiliar language made it hard to order.
unforgettable	Years later, she could still describe every detail of that unforgettable day.
unimaginable	No one could picture the unimaginable size of the universe.
union	The workers formed a union to demand better wages.
unjust	The unjust punishment of the innocent shocked everyone.
unless	We will not leave unless you permit it.
unorthodox	His unorthodox teaching methods confused many of the students.
unwilling	Even after his apology, she remained completely unwilling to forgive him.
upside down	The painting hung upside down in the gallery.
using up	We are using up all of our money.
variable	The weather in spring can be quite variable.
vertical	The vertical lines on the wall run from top to bottom.
viewer	Each viewer watched the entire film without moving.
visualize	Try to visualize a peaceful beach when stressed.
vocal	He was vocal about wanting better food in the cafeteria.
volcanic	The volcanic eruption destroyed much of the area.
volume	The volume of water in the pool decreased.
vulnerable	Newborn babies are vulnerable and need constant care.
withdraw	She decided to withdraw her application before the deadline.
worthy	Only the most worthy candidates will get scholarships.
yet	The weather was terrible, yet the game continued as planned.
accelerate	The car began to accelerate down the highway.
acceptance	Her acceptance letter from the university arrived earlier than expected.
accessible	The museum is easily accessible by public transportation.
accuracy	The clock's accuracy meant it never lost even one second.
accusation	The accusation of theft was very serious and shocking.
adopt	Many families choose to adopt children from overseas.
adore	My daughter absolutely adores spending time with her grandmother.
adulthood	She reached adulthood and moved away from home.
advisor	The financial advisor helped him plan for retirement.
affair	The scandalous business affair shocked everyone in the small town.
agony	She was in complete agony after breaking her ankle.
align	Please align the pictures in a straight line.
alongside	The new building was constructed alongside the old.
altogether	Altogether, we spent five thousand dollars on vacation.
amusement	Her amusement was obvious as she laughed at the silly joke.
anchor	The ship dropped its anchor to prevent drifting.
anticipation	Children waited in anticipation for the birthday celebration.
antique	The antique vase was worth thousands of dollars.
apathetic	She seemed completely apathetic about the outcome of the game.
applicant	Every applicant must complete the application form carefully.
artifact	The archaeologist discovered an ancient artifact in ruins.
aspect	Every aspect of the design, from color to size, mattered.
assassination	Historians still study the assassination of the ancient king centuries ago.
asset	The company's greatest asset was its talented staff.
assign	The teacher will assign homework every single day.
authorize	Only the top manager can authorize such purchases.
availability	The availability of parking spaces was quite limited.
await	We will await your response at the office.
awareness	Awareness of environmental issues has grown quite a bit.
bandage	Put a bandage on the cut to stop bleeding.
