in	המפתחות נמצאים במגירה ליד המיטה שלי.
in a moment	היא תגיע בעוד רגע; אנא המתן בסבלנות.
in fact	הוא נראה עצלן, אבל למעשה הוא עובד קשה מאוד כל יום.
in front of	היא עמדה מול הכיתה והציגה את הפרויקט שלה.
in order to	היא קמה מוקדם כדי לתפוס את הרכבת הראשונה למרכז העיר.
information	האתר מספק מידע שימושי על לוחות הזמנים של הרכבות.
inside	הלכנו לתוך המוזיאון וראינו פסלים עתיקים.
into	הוא שפך מים לתוך הכוס עד שהיא התמלאה.
island	בילינו את החופשה באי קטן בים התיכון.
Jew	דוד הוא יהודי שמשפחתו חיה בעיר הזאת כבר דורות.
join	תרצה להצטרף לקבוצת הכדורעף שלנו העונה?
joke	הבדיחה המצחיקה שלו גרמה לכולם במסיבה לצחוק.
jump	הכלב קפץ מעל הגדר לכיוון הפארק.
kill	החקלאי ריסס את השדה כדי להרוג חרקים שפגעו ביבול שלו.
king	המלך שלט במדינה במשך חמישים שנה.
know, knew	הכרתי אותה מהקולג' אבל איבדנו קשר לפני שנים.
large	הדירה הזאת גדולה מספיק למשפחה הגדלה שלנו.
late	הוא הגיע מאוחר לפגישה והתנצל בפני כולם.
later	נוכל לדון בזה מאוחר יותר כשיהיה לנו יותר זמן.
laugh	מופע הקומדיה היה כל כך מצחיק שהקהל צחק בקול רם.
law	החוק החדש מחייב אנשים למחזר בקבוקי פלסטיק.
left	פנה שמאלה בפינה והחנות נמצאת ממש שם.
less	לקפה הזה יש פחות סוכר מהמשקה של אתמול.
lie	הוא סיפר שקר על המקום שבו בילה את אחר הצהריים.
light	היא הדליקה את האור כדי שתוכל לקרוא את הספר שלה.
like	הציורים שלה הם כמו אלה שבאוסף המוזיאון.
link	לחץ על הקישור כדי לבקר באתר על חיים בריאים.
list	הכנתי רשימת קניות לפני שהלכתי לחנות.
listen	אנא הקשיבו היטב להוראות לפני שהמשחק מתחיל.
luck	שיהיה לך מזל בראיון שלך מחר בחברה.
lunch	אנחנו בדרך כלל אוכלים ארוחת צהריים בשעת הצהריים במטבח המשרד.
machine	מכונת הכביסה הזאת מנקה בגדים טוב יותר מהישנה שלי.
made	היא הכינה עוגה מאפס באמצעות חמאה וביצים.
make sure	תוודא שאתה נועל את הדלת לפני שאתה יוצא הערב.
maybe	אולי כדאי שנלך לחוף הים במקום להרים.
media	התקשורת דיווחה על סיפור רעידת האדמה בחדשות הערב.
meeting	הפגישה נמשכה שעתיים והייתה מאוד פרודוקטיבית.
memory	השיר הזה מחזיר זיכרונות שמחים משנות הילדות שלי.
message	שלחתי לה הודעה על הפגישה אבל היא עוד לא הגיבה.
middle	היא ישבה באמצע החדר איפה שכולם יכלו לראות אותה.
milk	הוא שפך חלב קר לתוך הדגנים שלו הבוקר.
mistake	עשיתי טעות בזמן שהרכבתי את הרהיטים ונאלצתי להתחיל מחדש.
mix	ערבב את הביצים והסוכר יחד עד שהם יהפכו לבהירים.
model	דגם הרכב החדש כלל עיצוב אלגנטי שהרשים את המהנדסים.
money	הוא חסך כסף במשך שלוש שנים כדי לקנות בית.
monster	המפלצת בסרט הפחידה את הילדים בקולנוע.
most	רוב האנשים נהנים ללכת לחוף הים בימי קיץ.
mountain	פסגת ההר הייתה מכוסה בשלג בחורף.
mouth	היא פתחה את הפה כדי לדבר אבל אז נשארה בשקט.
move	החתול זז בשקט לרוחב החדר בלי להשמיע קול.
must	אתה חייב לחגור חגורת בטיחות כשאתה נוהג ברכב.
near	בית הספר קרוב לבית שלי, רק הליכה קצרה משם.
need	אני צריך לקנות נעליים חדשות כי שלי שבורות.
never	היא אף פעם לא שותה קפה ותמיד מעדיפה תה במקום.
new	הוא קנה טלפון חדש כדי להחליף את הישן והשבור שלו.
next	בקיץ הבא אנחנו מתכננים לטוס לאירופה לחופשה.
next to	השולחן שלי נמצא ליד החלון במשרד.
North	הרכבת נסעה צפונה לכיוון ההרים בשעות הבוקר המוקדמות.
nose	הוא שבר את האף שלו כשהוא שיחק כדורסל בשבוע שעבר.
not only	היא לא רק חכמה אלא גם מאוד אדיבה כלפי אחרים.
now	אני צריך לצאת עכשיו אחרת אאחר מאוד.
number	מה מספר הטלפון של דלפק שירות הלקוחות?
ocean	גלי האוקיינוס היו יפים כשביקרנו בחוף.
of	צבע הקיר השתנה אחרי שהשיפוץ הסתיים.
of course	כמובן שאתה יכול לשאול את הספר שלי מתי שתרצה.
offer	החברה הציעה לו עבודה אבל הוא סירב בנימוס.
often	אני רואה אותה לעיתים קרובות בבית הקפה ליד הבית שלי.
on	הספר נמצא על השולחן בסלון היום.
once	ברגע שתתחיל להתאמן באופן קבוע, תרגיש טוב יותר בקרוב.
only	רק חברים יכולים להיכנס למועדון הפרטי במרכז העיר.
open	היא פתחה את הדלת וקיבלה אותנו בברכה חמה פנימה.
or	אתה רוצה קפה או תה עם ארוחת הבוקר שלך היום?
organic	ירקות אורגניים גדלים בלי חומרי הדברה או כימיקלים.
outside	ישבנו בחוץ על המרפסת ונהנינו מהשקיעה.
over	המטוס טס מעל העננים בגובה רב.
own	היא הבעלים של עסק קטן שמוכר תכשיטים בעבודת יד.
pain	הוא הרגיש כאב חד בגב שלו אחרי שהרים משהו.
part	בחלק הזה של העיר יש הרבה מסעדות וחנויות.
pass	החלטנו לוותר על הקינוח הפעם.
past	היא עברה על פני הבית שלי בדרכה לבית הספר.
