bear	היא נאלצה לסבול את הכאב המתמיד בגב במשך שבועות.
beneficial	שתיית יותר מים מדי יום מועילה לעור ולרמות האנרגיה שלך.
beware	היזהר מהקרח החלקלק על המדרגות בחוץ.
blood vessel	כלי דם שנקרע בעינו גרם לחבורה.
boundary	הגדר מסמנת את הגבול בין שני הנכסים.
breed	גזע הבורדר קולי מצטיין ברעיית כבשים.
briefly	היא הזכירה בקצרה את הבעיה בדוח שלה.
burial	אחרי הקבורה, בני המשפחה הניחו פרחים על הקבר הטרי.
capacity	בתפקידה כמנהלת, היא אישרה את תקציב השיווק החדש.
cater	המסעדה מספקת שירות לתיירים מכל רחבי העולם.
caterpillar	הזחל יהפוך לפרפר לאחר שבועות.
cattle	הבקר של החקלאי רעה באחו הירוק.
cautious	הוא היה זהיר לגבי מתן הבטחות שלא יוכל לעמוד בהן.
cemetery	בית הקברות עם מצבותיו העתיקות משקיף על העמק.
certainty	היא קבעה בוודאות שכדור הארץ סובב סביב השמש.
chamber	המלך נכנס אל הלשכה המלכותית עם יועציו.
characteristic	חוש ההומור החד שלה הוא המאפיין הבולט ביותר שלה בעבודה.
civil	הוא אמר הערה אדיבה לשכן המעצבן.
cockroach	מקקים מתפזרים כשמדליקים את האור במטבח.
coffin	ארון המתים הורד לאדמה באיטיות.
collide	שתי המכוניות התנגשו בצומת העמוס.
cologne	הוא התיז מעט קולון לפני שיצא.
colossal	הלוויתן הוא יצור עצום של האוקיינוס.
compile	היא נאלצה לאסוף את הנתונים משלושה מקורות.
comply	היא החליטה לציית לבקשת המורה שלה.
conduct	מדענים מנהלים ניסויים זהירים לפני פרסום התוצאות הסופיות שלהם.
conductor	המנצח הרים את השרביט כדי להתחיל את הסימפוניה.
conquest	הצוות חגג את כיבוש שביל ההרים הקשה.
conquistador	הכובש הוביל את צבאו על פני המישורים העצומים.
conservation	שימור היער חיוני עבור הדורות הבאים.
conserve	עלינו לשמר מים בזמן הבצורת הקשה.
considering	בהתחשב בנסיבות, היא קיבלה את ההחלטה הנכונה.
contagious	חצבת היא מחלה מדבקת שמתפשטת במהירות.
continuity	לא הייתה המשכיות בין העונה הראשונה לשנייה.
contradiction	הייתה סתירה ברורה בסיפור שלו.
controversial	דעתו השנויה במחלוקת הרגיזה אנשים רבים בעיר.
controversy	המחלוקת סביב החוק החדש נמשכה חודשים.
conveniently	החנות ממוקמת באופן נוח ליד התחבורה הציבורית.
convention	זו מוסכמה להסיר את הנעליים בתוך הבית.
convict	האסיר ריצה את עונשו בכלא הפדרלי.
cougar	פומה שוטטה ביער בחיפוש אחר טרף.
courtesy	הוא הפגין נימוס רב כשהחזיק את הדלת.
credibility	האמינות שלו נפגעה קשות אחרי שהוא שיקר שוב ושוב.
cripple	הפציעה הקשה תטיל בו מום למשך חודשים.
crucial	שינה היא מכרעת לשמירה על בריאות טובה וריכוז יומיומי.
cucumber	המלפפון הירוק גדל על גבעול בגינה.
damp	המגבת הייתה כל כך לחה שהיא לא התייבשה כראוי במהלך הלילה.
dart	החץ החד חדר בניקיון ללוח השעם.
dealt	היא טיפלה בבעיה בצורה מקצועית מאוד היום.
decay	העץ מראה סימני ריקבון מהלחות.
decline	הטמפרטורה תרד עם רדת הערב.
dedicate	היא רצתה להקדיש את הספר שלה להוריה.
deflate	המכונאי נאלץ להוציא את כל האוויר מהצמיג.
delegate	כדאי לך להאציל כמה משימות לצוות שלך.
delight	תענוג צרוף עבר על פניה כשהיא ניצחה.
demented	הצחוק המטורף של הנבל הדהד ברחבי האחוזה.
density	צפיפות הקהל בהופעה הלמה אותי.
descend	המטפסים יורדים מההר התלול עם הזריחה.
despair	היא החלה להתייאש כשאף אחד לא ענה.
despise	כולם תיעבו את איש העסקים חסר היושר בקהילה.
detach	נא לנתק את הכיסוי לפני פתיחת הקופסה.
determined	הוא היה נחוש לחלוטין לסיים את המרוץ.
devote	היא רצתה להקדיש את חייה לצדקה.
discontent	חוסר שביעות הרצון שלו גדל בבירור ככל שהפגישה נמשכה.
discourage	ביקורות שליליות יכולות להרתיע אנשים מלקנות ספרים.
disgrace	מעשיו הביאו בושה גדולה על המשפחה.
dismiss	השופט החליט לבטל את כל האישומים היום.
disposable	כוסות חד-פעמיות נוחות אך פוגעות בסביבה.
dispose	עלינו להיפטר מהפסולת הזו בבטחה.
disregard	החברה בחרה להתעלם מדאגות סביבתיות חשובות.
dissolve	מלח יתמוסס במים חמים במהירות רבה.
distinct	שני הרעיונות נבדלים בבירור במטרתם.
distinctive	המבטא המיוחד שלו הפך אותו לקל לזיהוי.
distress	מצוקתה הייתה ברורה מאוד מדמעותיה.
disuse	המפעל הישן נפל לחוסר שימוש לפני שנים.
diverse	לעיר יש אוכלוסייה מגוונת ממדינות רבות.
divine	במיתוס העתיק, ישות אלוהית בראה את השמש והכוכבים.
drawback	החיסרון העיקרי הוא שזה עולה יותר מדי.
dread	פחד מילא את ליבה כשהסופה האפלה התקרבה במהירות.
due	הדוח הסופי צריך להיות מוגש מחר בצהריים.
