thwart	תוכניות הבריחה שלו סוכלו בידי השומרים בשער הכלא.
tinker	היא בילתה שעות בהתעסקות עם המנוע הישן עד שהוא סוף סוף עבד.
tormented	החום הבלתי נסבל ייסר את המטיילים לאורך כל חציית המדבר הארוכה שלהם.
tranquilize	הווטרינר נאלץ להרדים את הכלב התוקפני לפני הבדיקה.
transcend	ההישגים שלה מתעלים על מה שמישהו חשב שאפשרי בגילה.
transpire	הכול התרחש בדיוק כפי שתכננו שבועות קודם לכן.
uncharted	הם הפליגו למים לא ממופים שאף ספינה אירופית לא הגיעה אליהם.
underlies	עצב עמוק מונח ביסוד ההופעה הציבורית העליזה וההומור שלו.
unpardonable	הבגידה באמון של חברו הטוב ביותר הייתה בלתי נסלחת והרסה את חברותם לחלוטין.
upheaval	החברה עברה מהפך אדיר כשהמייסד התפטר בפתאומיות.
uphold	בית המשפט תמך בהחלטה המקורית כי הראיות היו ברורות.
upholstery	לספה הישנה נדרש ריפוד חדש כי הבד היה קרוע.
uproar	כשהשערורייה התפוצצה, הייתה מהומה בכל העיר.
usher	סדרן הראה לנו את המקומות שלנו לפני שההופעה החלה.
utter	היא לא ביטאה מילה אחת במהלך כל הישיבה.
veracity	כתבים בדקו את אמיתות טענותיו לפני שפרסמו את הכתבה.
vertebrate	בני אדם הם בעלי חוליות עם מערכת מורכבת של עצמות ומפרקים.
vibrant	הצבעים התוססים של השקיעה מילאו את השמיים בסגול וכתום.
vie	ספורטאים מתחרים על מדליות זהב ועל ההזדמנות לייצג את מדינתם.
vigorously	היא לחצה את ידו במרץ וברכה אותו לתוכנית.
vocation	הוראה תמיד הייתה המקצוע שלה והיא אוהבת לעבוד עם ילדים.
vociferous	הקהל הקולני מחוץ לבניין הביע את כעסו בבירור רב.
well	החקלאים חפרו באר כדי לקבל מים לבעלי החיים ולשדות שלהם.
withhold	בעל הדירה החליט לעכב את הפיקדון עד שהתשלום עבור התיקונים יבוצע.
wrought	השער היפה חושל בידי אומן מיומן לפני עשרות שנים.
zealot	הקנאי לכושר רץ עשרה מיילים בכל יום בלי לפספס אף פעם.
