practical	הגישה המעשית הייתה להשתמש בחומרים קיימים במקום להזמין חדשים.
primary	הדאגה העיקרית שלה הייתה להביא את הילדים לבית הספר בבטחה בכל בוקר.
principle	עקרון היושר הנחה את כל ההחלטות העסקיות והיחסים האישיים שלהם.
privilege	להיות בעלת רכב הייתה זכות יתר שהיא לא לקחה כמובנת מאליה.
produce	החווה מייצרת עגבניות, חסה ושעועית עבור מסעדות מקומיות.
profession	היא בחרה ברפואה כמקצוע אחרי שהתנדבה בבית החולים.
promotion	הקידום שלו לתפקיד מנהל הגיע אחרי שנים של ביצועים מצוינים.
proposal	העירייה דחתה את ההצעה למרכז קניות חדש במרכז העיר.
propose	הוא החליט להציע פשרה ששני הצדדים יוכלו לקבל.
provoke	העלבת העבודה שלו רק תגרה אותו להתווכח בחזרה.
publisher	מוציא לאור קטן בברלין הסכים להדפיס את ספרו הראשון.
purse	היא שמרה את המפתחות ואת ארנק הכסף שלה בארנק עור קטן.
radiation	המכונה פולטת קרינה מסוכנת אם שער הבטיחות פתוח.
rapidly	האוכלוסייה של העיר גדלה במהירות במהלך הפריחה הכלכלית.
rarely	הוא אוכל בשר לעיתים נדירות ובדרך כלל מזמין מנות צמחוניות.
raw	יש לבשל עוף חי היטב לפני האכילה כדי לשמור על הבטיחות.
razor	הוא השחיז את סכין הגילוח שלו לפני שגילח את הזקן העבות שלו.
reasonable	אדם הגיוני היה מחכה לראיות לפני שהוא מאמין לסיפור.
rebellion	המרד של הנער נגד כללי העוצר הכעיס את הוריו העייפים בכל לילה.
recipe	המתכון דרש שתי ביצים, קמח וקורט מלח.
recognition	העבודה הקשה שלה הקנתה לה הכרה מצד עמיתים והנהלה בכירה.
recover	המטופל התאושש במהירות מהניתוח וחזר הביתה כעבור שבוע.
reference	ספר הלימוד כולל התייחסות למחקרים משנות התשעים.
region	האזור הצפוני חווה שלג בעוד הדרום נשאר חם.
registration	ההרשמה לכיתה נסגרת ביום שישי בשעה חמש.
reject	הוועדה הצביעה לדחות את ההצעה בטענה שהיא יקרה מדי.
relative	קרוב משפחה שלה מאנגליה ביקר אצלה במשך שבוע.
relatively	המטלה הייתה קלה יחסית בהשוואה לפרויקט הקשה של השבוע שעבר.
reliable	המכונית הזאת הוכיחה את עצמה כאמינה גם אחרי עשר שנות נהיגה.
reputation	המוניטין שלו כרופא נפגע בעקבות הטעות הרפואית.
require	המשרה דורשת ניסיון בתכנות וכישורי תקשורת חזקים.
reserve	המדינה שומרת עתודה גדולה של תבואה למקרה של מחסור.
resident	כל תושב בבניין חייב לציית לתקנות החניה.
resist	הוא ניסה להתנגד לפיתוי של עוגת השוקולד אבל בסוף נכנע.
resistance	ההתנגדות החזקה שלה לשינוי הפכה את המעבר לתוכנה החדשה למתסכל עבור כולם.
resort	הם בילו שבוע מרגיע באתר נופש על שפת הים.
restore	הם שכרו פועלים כדי לשקם את הציור הישן למצבו המקורי.
retirement	הפרישה שלה בגיל שישים וחמש איפשרה לה סוף סוף לטייל בעולם.
reveal	הצלם השתמש בתאורה כדי לחשוף את המרקם של קיר האבן.
rising	השמש העולה צבעה את השמיים בכתום וורוד.
ritual	הטקס המשפחתי היה להתכנס יחד לארוחת ערב בכל יום ראשון.
rival	שתי החברות היו יריבות מרות שהתחרו על אותו שוק.
roast	היא צלתה את העוף עם שום ועשבי תיבול לארוחת הערב.
robbery	שוד חנות התכשיטים קרה בערב שלישי שקט.
rub	הוא היה משפשף את הידיים זו בזו כשהיה עצבני או נרגש.
rubber	אטם הגומי שבדלת מונע כניסה של אוויר קר.
ruins	תיירים שוטטו בין ההריסות העתיקות שהיו מפוזרות על גבעה שקטה.
rumor	השמועה התפשטה במהירות אבל התבררה כשקרית עד הבוקר.
sailor	הימאי בילה עשרים שנה בשיט באוקיינוס על ספינות.
satellite	לווין מקיף את כדור הארץ כל תשעים דקות ואוסף נתוני מזג אוויר.
satisfaction	הניצחון באליפות הביא לו שביעות רצון עצומה וגאווה.
satisfy	אכילת עוגייה אחת מעולם לא הספיקה כדי לספק את החשק שלה למתוק.
sculpture	הפסל העשוי משיש עמד בגלריה הראשית של המוזיאון.
secure	הבנק משתמש במספר מערכות כדי לאבטח את כספי הלקוחות שלו בבטחה.
sequence	האירועים קרו ברצף הלא נכון וגרמו לבלבול.
servant	המשרת הביא תה ועוגיות לאורחים.
session	מושב הטיפול נמשך שעה ועזר לה להרגיש טוב יותר.
sheet	היא משכה את הסדין הלבן על המזרן בזהירות.
shell	הקליפה של הצב מגנה עליו מפני סכנה.
shelter	המערה סיפקה מקלט מהגשם הכבד והקור.
shiny	המכונית הנוצצת שיקפה את אור השמש בנסיעתה ברחוב.
shrink	מים חמים יכווצו סוודרי צמר אם תכבסו אותם בצורה לא נכונה.
significant	המחקר הראה עלייה משמעותית באוכלוסיות הציפורים המקומיות השנה.
silk	השמלה הייתה עשויה ממשי יקר שיובא מאסיה.
sink	היא שטפה את הכלים המלוכלכים בכיור המטבח אחרי ארוחת הערב.
sketch	הוא צייר סקיצה של הבניין לפני שהתחיל בעיצוב עצמו.
specifically	שאלתי אותו באופן ספציפי על כישוריו וניסיון העבודה שלו.
spill	היזהר לא לשפוך את הקפה החם שלך על השטיח הלבן.
spiritual	לעמוד בין העצים הגבוהים העניק לה תחושה רוחנית שקטה של שלווה.
spoil	יותר מדי מתנות יקלקלו את הילד ויהפכו אותו לכפוי טובה.
spotlight	הזרקור על הזמרת גרם לקהל להתמקד בהופעה שלה.
stable	עבודה יציבה סיפקה לו ביטחון כלכלי ושקט נפשי.
stack	היא הכינה ערמה של צלחות נקיות והניחה אותן במקום.
staircase	גרם המדרגות הוביל לקומה השנייה של המשרד.
stamp	היא הדביקה בול על המעטפה לפני ששלחה את המכתב.
starve	בלי מזון ומים נקיים, אנשים ירעבו תוך שבועות.
statue	פסל הברונזה בפארק הנציח את מייסד העיר.
steel	פלדה חזקה יותר מברזל ומשמשת לבניית גשרים.
sticky	הסלוטייפ הדביק החזיק את האגרטל השבור יחד בצורה מושלמת.
straighten	היא ביקשה ממנו ליישר את העניבה שלו לפני הראיון.
