bear	FIX	היא נאלצה לסבול את הכאב המתמיד בגבה במשך שבועות.
beneficial	OK
beware	OK
blood vessel	OK
boundary	OK
breed	OK
briefly	OK
burial	OK
capacity	OK
cater	OK
caterpillar	OK
cattle	OK
cautious	OK
cemetery	OK
certainty	OK
chamber	OK
characteristic	OK
civil	OK
cockroach	OK
coffin	OK
collide	OK
cologne	OK
colossal	OK
compile	OK
comply	OK
conduct	OK
conductor	OK
conquest	OK
conquistador	OK
conservation	OK
conserve	OK
considering	OK
contagious	OK
continuity	OK
contradiction	OK
controversial	OK
controversy	OK
conveniently	OK
convention	OK
convict	OK
cougar	OK
courtesy	OK
credibility	OK
cripple	OK
crucial	OK
cucumber	OK
damp	OK
dart	OK
dealt	OK
decay	OK
decline	OK
dedicate	OK
deflate	OK
delegate	OK
delight	OK
demented	OK
density	OK
descend	OK
despair	OK
despise	OK
detach	OK
determined	OK
devote	OK
discontent	OK
discourage	OK
disgrace	OK
dismiss	OK
disposable	OK
dispose	OK
disregard	OK
dissolve	OK
distinct	OK
distinctive	OK
distress	OK
disuse	OK
diverse	OK
divine	OK
drawback	OK
dread	OK
due	OK
