stream	נחל צר, ברוחב של כמה מטרים בלבד, זרם לצד שביל ההליכה.
strict	המורה הנוקשה שלה לא איפשרה שום דיבור במהלך המבחן.
stripes	הפסים השחורים והלבנים של הזברה עוזרים לה להתמזג בערבה.
struggle	החקלאי חייב להיאבק קשה כדי לקצור את כל היבול לפני החורף.
stubborn	אותו חמור עקשן סירב לזוז לא משנה כמה חזק משכנו אותו.
stunt	השחקן ביצע פעלול מסוכן בלי שום ציוד בטיחות.
submit	עליך להגיש את שיעורי הבית שלך עד יום שישי בבוקר, אחרת תפסיד נקודות.
substance	אותו חומר לבן שהיה על השולחן התברר כמלח.
succeed	היא תצליח בבית הספר לרפואה אם תלמד כל ערב.
suitable	ג'ינס ונעלי ספורט אינם מתאימים לחתונה רשמית או לראיון עבודה.
sum	הסכום הסופי שהוא היה חייב לבנק היה עשרת אלפים דולר.
supportive	המשפחה התומכת שלו עודדה אותו להגשים את חלומותיו לא משנה מה.
supreme	המאמץ העליון של הקבוצה סייע לה לזכות במשחק האליפות.
suspicious	היא נראתה חשודה כשאחיה שאל על הכסף שנעלם.
swallow	היא בלעה את התרופה עם כוס מים.
swing	הנדנדה הישנה בפארק נעה קדימה ואחורה לאט.
temporary	העבודה הזאת זמנית ונמשכת רק שלושה חודשים בקיץ הזה.
territory	האריה תבע לעצמו שטח נרחב שבו לא חיו אריות אחרים.
thick	הערפל הסמיך הפך את זה לבלתי אפשרי לראות מעבר לרחוב.
threaten	העננים הכהים מאיימים להביא גשם לפיקניק מחר.
toes	הילדה הקטנה ספרה את עשר הבהונות שלה בזמן שישבה באמבטיה.
tomb	הקבר העתיק הוסתר עמוק מתחת לאדמה במשך אלפי שנים.
toward	התלמידים הלכו אל בניין בית הספר אחרי הפעמון של הבוקר.
traffic jam	פקק התנועה בשעת העומס גרם לו לאחר חצי שעה לעבודה.
transition	המעבר מתיכון לקולג' היה קשה לרוב הסטודנטים.
trigger	הצלם השתמש בהדק מרחוק כדי לצלם את התמונה ממרחק.
triggered	המילים הכועסות שלו עוררו ויכוח שנמשך כל הערב.
twist	לסיפור היה תפנית מפתיעה בסופו ממש, שהדהימה את כולם.
typically	היא שותה קפה בדרך כלל כל בוקר לפני שהיא מתחילה בעבודה.
ultimate	אחרי הרבה קידומים קטנים, המטרה הסופית שלה הייתה להפוך לנשיאת החברה.
uncertain	הוא הרגיש לא בטוח לגבי השאלה אם עליו לקבל את הצעת העבודה.
underestimate	לעולם אל תזלזל ביריב שלך כי הוא עשוי להיות חזק ממה שאתה חושב.
unfortunate	מצער שהיא נאלצה לעזוב את המסיבה כל כך מוקדם.
unlike	שלא כמו אחיו, הוא העדיף ערבים שקטים בבית על פני מסיבות רועשות.
unnecessary	כל הקישוטים הנוספים האלה היו מיותרים למסיבת יום הולדת כל כך פשוטה.
unstable	הכיסא הלא יציב התנדנד בכל פעם שהוא התיישב עליו.
urgent	העניין הדחוף הזה דורש את תשומת לבך המיידית לפני מחר בבוקר.
