in conclusion	לסיכום, המחקר הזה מראה שפעילות גופנית משפרת את הבריאות הפיזית והנפשית שלנו.
income	ההכנסה שלה מכתיבת שני ספרים עזרה לה לשלם על שכר הלימוד בקולג'.
increase	החברה מתכננת להגדיל את המחירים שלה בעשרה אחוזים בחודש הבא.
indication	עננים כהים הם סימן לכך שגשם עומד לרדת בקרוב מאוד.
industry	תעשיית הרכב מעסיקה מיליוני עובדים ברחבי צפון אמריקה.
infected	הפצע שהודבק דרש טיפול רפואי מיידי כדי למנוע מחלה.
infection	זיהום חמור יכול להתפשט במהירות בגוף שלך בלי אנטיביוטיקה.
infinite	היקום נראה אינסופי בגודלו, ומשתרע מעבר למה שאנחנו רואים.
inform	הרופא יודיע לך על תוצאות הבדיקה עד מחר.
ingredients	המתכון דורש מרכיבים פשוטים כמו קמח, ביצים, חמאה וסוכר.
initial	מהם ראשי התיבות של שמך המלא?
initially	בתחילה התלמידים היו עצבניים, אבל הם צברו ביטחון עם התקדמות הסמסטר.
insanity	אי השפיות שלו פירושה שהוא לא יכול היה לעמוד לדין על הפשע.
inspiration	סבתה הייתה השראה גדולה להפוך למדענית.
inspiring	המאמן נשא נאום נותן השראה לפני תחילת משחק האליפות.
institute	היא עובדת במכון מדעי שחוקר מחלות נדירות.
insult	הוא לא התכוון להעליב אותה, אבל ההערה שלו הייתה די פוגענית.
intention	הכוונה שלי הייתה לעזור, לא להרע את המצב לכולם.
internal	איברים פנימיים דורשים ניתוח זהיר כדי לתקן או להחליף אותם בבטחה.
interrupt	בבקשה אל תפריע לי בזמן שאני מדבר עם המנהל.
invent	מי המציא את הטלפון, ומתי הגילוי הזה שינה את התקשורת?
investment	ההשקעה שלה בנדל"ן הפכה אותה לעשירה מאוד עם הזמן.
isolate	מדענים מבודדים את הנגיף במעבדה כדי לחקור את התנהגותו.
justify	אי אפשר להצדיק הפרת חוק, לא משנה מה הסיבות שלך.
labor	היא עמלה בשדות מזריחה ועד שקיעה בכל יום ויום.
lack	המחסור בגשם גרם לבצורת חמורה בכל האזור.
lame	הסוס הצולע לא הצליח ללכת כראוי אחרי הפציעה החמורה שלו.
leather	היא ענדה חגורת עור עם הג'ינס החדש שלה למסיבה.
lifetime	היא בילתה את כל חייה בהוראת כימיה לתלמידי תיכון.
liver	הכבד הוא האיבר הפנימי הגדול ביותר במערכת גוף האדם.
loan	הוא לקח הלוואה כדי לקנות את הבית הראשון שלו.
locate	צוות ההצלה עבד קשה כדי לאתר את הילד הנעדר בשלום.
log	הקברניט ניהל יומן יומי של מיקום הספינה ומזג האוויר.
lone	זאב בודד נצפה מהלך ביער בלילה.
loneliness	המעבר לעיר חדשה שבה לא הכירה אף אחד גרם לה לבדידות נוראה.
lung	עישון פוגע בריאות שלך ומגביר את הסיכון לסרטן.
luxury	סוויטת המלון הציעה כל מותרות, מבריכה פרטית ועד ארוחות גורמה.
mainly	המסעדה מגישה בעיקר אוכל איטלקי, אבל יש לה גם כמה מטבחים אחרים.
majority	רוב העובדים מעדיפים לוחות זמנים גמישים על פני שעות עבודה מסורתיות.
meanwhile	היא למדה קשה; בינתיים, אחיה שיחק במשחקי מחשב כל היום.
measure	הממשלה נקטה אמצעים כדי להפחית את הזיהום בעיר.
Mediterranean	תיירים רבים מבקרים במדינות סביב הים התיכון בזכות החופים היפים שלהן.
melt	הגלידה נמסה במהירות תחת שמש הקיץ החמה.
minor	קטין אינו יכול לחתום על חוזה משפטי בלי הסכמת הורים.
mistaken	אם אתה חושב שאני טועה, בבקשה תראה לי את התשובה הנכונה.
moral	המוסר של הסיפור הוא שהיושר הוא תמיד הדרך הטובה ביותר.
mortal	הארס מנשיכת העכביש הזה יכול להיות קטלני אם לא מטפלים בו.
native	ילידי אמריקה חיו בצפון אמריקה במשך אלפי שנים.
nest	הציפורים בנו קן גבוה בעץ האלון הזקן.
notify	האוניברסיטה תודיע לך על החלטת הקבלה שלך במייל.
nowadays	כיום, רוב האנשים משתמשים בסמארטפונים במקום במחשבים כדי לגלוש.
objective	השופט חייב להישאר אובייקטיבי ולעולם לא להעדיף צד אחד על פני האחר.
observation	התצפית הקפדנית שלה על הציפורים חשפה דפוסים שאף אחד אחר לא הבחין בהם.
observe	המדענים מתבוננים בבעלי החיים בבית גידולם הטבעי בכל יום.
offend	נראה שהבדיחה שלי על הבישול שלה העליבה אותה יותר משציפיתי.
offensive	השפה המעליבה שלו גרמה לכולם להרגיש לא בנוח במהלך הפגישה.
operate	המפעל פועל עשרים וארבע שעות ביממה כדי לענות על הביקוש.
opponent	היריב שלי בטניס היה הרבה יותר חזק, אבל שיחקתי הכי טוב שיכולתי.
orbit	המסלול של כדור הארץ סביב השמש נמשך בדיוק 365 יום להשלמתו.
origin	מקור השפה עדיין נותר תעלומה עבור מדענים.
outer	הקירות החיצוניים של הטירה היו עשויים מאבן עבה.
outstanding	הביצוע המצוין שלה במחזה הקנה לה מלגה.
oven	חממו את התנור ל-350 מעלות לפני שמכניסים את הפיצה.
oxygen	צמחים מייצרים חמצן, שבני אדם ובעלי חיים זקוקים לו כדי לנשום.
pad	ספורטאים מרפדים את המפרקים שלהם כדי למנוע פציעות בספורט אינטנסיבי.
pan	היא חיממה את המחבת על הכיריים לפני שהוסיפה את החמאה.
parallel	שני הרחובות רצים במקביל זה לזה לאורך העיר.
particularly	אני אוהב את כל הפירות, אבל אני נהנה במיוחד לאכול תותים טריים.
pattern	הדפוס על השמלה שלה כלל ריבועים כחולים ואדומים בהירים.
peach	הקליפה השעירה של אפרסק בשל הרגישה רכה כנגד אצבעותיה.
perform	השחקן ביצע את התפקיד הראשי במחזה באופן מבריק.
permanently	הוא עבר לאוסטרליה באופן קבוע ולעולם לא חזר לעיר הולדתו.
pharmacy	אני צריך ללכת לבית המרקחת כדי לאסוף את התרופה שלי.
poet	המשורר המפורסם כתב שירים יפים על אהבה וטבע.
poisonous	כמה פטריות רעילות ועלולות לגרום למחלה חמורה אם אוכלים אותן.
polar	לדובי הקוטב יש פרווה עבה כדי לשרוד את חורפי הארקטי הקפואים.
policy	מדיניות בית הספר מחייבת את התלמידים ללבוש מדים בכל יום.
poorly	הוא ישן בצורה גרועה אתמול בלילה כי השכנים שלו רבו בקול רם.
population	האוכלוסייה של העיר גדלה לכדי יותר משני מיליון תושבים.
portrait	הדיוקן של המלך תלה במוזיאון במשך מאות שנים.
