assist	OK
association	OK
athlete	OK
attach	OK
attempt	OK
attract	OK
attraction	OK
autograph	OK
autumn	OK
average	OK
awkward	OK
baggage	OK
baker	OK
bald	OK
ban	OK
barrier	OK
bass	OK
behave	OK
beside	OK
blade	OK
blank	OK
blend	OK
boil	OK
bond	OK
boost	OK
boot	OK
bore	OK
bounce	OK
branch	FIX	תפוח היה תלוי על ענף העץ הישן.
brick	OK
budget	OK
bully	OK
bury	OK
bush	OK
cabin	OK
cage	OK
camel	OK
cargo	OK
carpet	OK
cashier	OK
cathedral	OK
cereal	OK
charity	OK
charm	OK
chart	OK
cheerful	OK
citizen	OK
cliff	OK
climate	OK
column	OK
comfort	OK
commercial	OK
commit	OK
compare	OK
complain	OK
concentrate	OK
confident	OK
conservative	OK
conspiracy	OK
constant	OK
constantly	OK
consult	OK
contain	OK
continent	OK
conventional	OK
convert	OK
cooperation	OK
corrupt	OK
cotton	OK
cough	OK
craft	OK
crisis	OK
critic	OK
crown	OK
cruel	OK
cult	OK
curiosity	OK
curtain	OK
curve	OK
deaf	OK
