deliver	השליח ימסור לך את החבילה עד הצהריים מחר.
depend on	העתיד שלו תלוי בכישורי הלימוד ובעבודה הקשה שלו.
desire	היא חשה תשוקה עזה לטייל ברחבי אירופה יום אחד.
desperate	הוא היה נואש למים אחרי שהלך במדבר.
despite	למרות הפציעה שלה, היא סיימה את המרוץ בנחישות.
dimension	הזמן מכונה לעיתים קרובות המימד הרביעי בפיזיקה.
disadvantage	גובה הוא חסרון בהתעמלות אך שימושי בכדורסל.
disagreement	חוסר הסכמה בנוגע לכסף סיים את חברותם הארוכה.
discoveries	תגליות עתיקות במצרים לימדו אותנו על בניית הפירמידות.
divide	היא חילקה את הפיצה לארבעה חלקים שווים לכולם.
divorce	הזוג החליט להתגרש אחרי עשר שנים של אומללות.
dominate	הקבוצה המנצחת שלטה בכל משחק במהלך העונה.
donate	אנא תרמו את הבגדים הישנים שלכם לצדקה במקום לזרוק אותם.
doubt	יש לי קצת ספק אם הוא סיפר את כל האמת.
due to	האירוע בוטל בגלל גשם כבד ומזג אוויר גרוע.
dust	אבק כיסה לאט לאט את הרהיטים הישנים בבית הנטוש.
duty	זו חובתך לעזור לאנשים כשהם מתקשים.
earn	היא מרוויחה משכורת נוחה מהעבודה שלה בבנק.
earthquake	רעידת האדמה פגעה בבניינים ושיבשה חיים ברחבי האזור.
edge	היזהר ליד קצה הצוק התלול שם למעלה.
either... or...	אתה יכול לבחור או תה או קפה לארוחת הבוקר.
empathy	היא הפגינה אמפתיה כשהקשיבה לסיפור העצוב של חברתה.
emperor	הקיסר שלט באימפריה עצומה עם מיליוני נתינים.
enable	הטכנולוגיה המודרנית מאפשרת לנו לתקשר עם אנשים בכל העולם באופן מיידי.
enzyme	אנזימים מסייעים לפרק את המזון במהלך תהליך העיכול.
epic	האפוס העתיק מספר את סיפורו המדהים של המסע הארוך של הגיבור.
epidemic	במהלך המגיפה, בתי החולים היו עמוסים בחולים במצב קשה.
ethical	זה אתי להתייחס לכל בני האדם באדיבות ובכבוד.
even	אפילו הילדים הקטנים ביותר הבינו את הסיפור הפשוט והברור של הסרט.
even so	היה קר מאוד בחוץ; אף על פי כן, היא שיחקה בשלג.
eventually	אחרי שנים של לימוד קשה, היא הפכה לבסוף לרופאה מצליחה.
evidence	הראיה בזירה הוכיחה שהוא חף מפשע לחלוטין.
evolve	מינים מתפתחים לאט על פני מיליוני שנים כדי להסתגל לסביבתם.
examination	היא למדה שבועות כדי להתכונן לבחינה הסופית הקשה.
examine	הרופא בחן את הגרון שלה כדי לראות אם הוא נגוע.
excite	החדשות על מסיבת ההפתעה ריגשו מאוד את הילדים הקטנים.
exclusive	רק חברים עם הזמנות מיוחדות יכולים להיכנס למועדון הבלעדי הזה.
expectations	הציפיות שלה מהעבודה החדשה היו גבוהות אך ריאליות.
explore	מדענים חוקרים מערות כדי להבין את החיים במערכות האקולוגיות התת-קרקעיות.
explosive	יש לטפל בחומרי נפץ בזהירות ובבטיחות מרביות.
export	יפן מייצאת מכוניות איכותיות למדינות ברחבי העולם.
external	תנאים חיצוניים כמו מזג האוויר משפיעים על האופן שבו צמחים גדלים ומתפתחים.
factor	גורם חשוב אחד בהצלחה הוא שמירה על גישה חיובית.
fairy	הפיה נופפה בשרביטה הקסום ונעלמה ביער.
fairytale	האגדה סיפרה על נסיכה כלואה במגדל גבוה.
faith	הייתה לה אמונה שהכול יסתדר בסוף.
fall apart	הבניין הישן החל להתפרק ממים ומריקבון.
familiar	הוא זיהה מיד את הקול המוכר של חברו הכי טוב מהילדות.
fatal	התאונה הקטלנית הרגה את הנהג במקום ופצעה שני נוסעים.
fate	ברגע שקיבלו את ההחלטה הזו, גורלם נחתם לעד.
favor	תוכל לעשות לי טובה ולעזור לי לעבור דירה מחר?
fiction	היא מעדיפה לקרוא ספרות בדיונית על פני ספרי היסטוריה המבוססים על אירועים אמיתיים.
filmmaker	יוצרת הסרטים בילתה שלוש שנים בבימוי סרטה העצמאי הראשון.
fingerprint	המשטרה מצאה טביעת אצבע בזירת הפשע על החלון.
flavor	היא הוסיפה בזיליקום טרי כדי לתבל את רוטב העגבניות בצורה נעימה.
flexible	הגומייה הגמישה יכולה להימתח הרבה בלי להישבר בקלות.
folklore	הפולקלור כולל מיתוסים ואגדות שעוברים מדור לדור במסורת.
fork	השתמש במזלג כדי לאכול את הסלט, לא בכף גדולה.
formal	ארוחת ערב רשמית מחייבת בגדים נאים ונימוסים מצוינים.
fortune	במזל גדול, היא מצאה את הטבעת שאיבדה.
from time to time	מפעם לפעם, אנחנו מבקרים את קרובי המשפחה שלנו בכפר.
frustration	התסכול שלו גבר ככל שהמחשב המשיך לקרוס שוב ושוב.
fundamental	קריאה וחשבון הם כישורים בסיסיים לכל התלמידים.
further	הלכנו רחוק יותר לאורך החוף כדי למצוא מקום שקט.
generally	באופן כללי, אנשים מעדיפים ימים שמשיים על פני מזג אוויר קר וגשום.
generate	טורבינות רוח מייצרות חשמל עבור אלפי בתים מקומיים.
generated	המפעל יצר טונות של פסולת שזיהמה את הנהר.
genre	מדע בדיוני הוא הז'אנר האהוב עליה בזכות סיפורי ההרפתקאות.
given	בהינתן הנסיבות הקשות, היא קיבלה את ההחלטה הטובה ביותר האפשרית.
glitch	תקלה בתוכנה גרמה לתוכנית לקרוס.
grammatical	החיבור שלה היה תקין מבחינה דקדוקית, אך הרעיונות הרגישו לא מסודרים ולא ברורים.
grand	המלון המרשים הציע חדרים יפים ושירות מצוין.
Gulf War	מלחמת המפרץ התרחשה בתחילת שנות ה-90 והסתיימה במהירות.
handle	היא התמודדה עם המשבר בשלווה ופתרה את כל הבעיות בהצלחה.
heartbeat	אתה יכול להרגיש את הדופק שלך אם תניח את היד על החזה.
hint	הוא נתן לה רמז מועיל על מסיבת יום ההולדת המפתיעה.
historian	ההיסטוריון כתב ספר מפורט על החיים ברומא העתיקה.
hold back	אל תדחיק את הרגשות שלך; טוב לבטא את עצמך.
horn	הצופר של המכונית הזהיר הולכי רגל שהנהג מתקרב.
humorous	הבדיחות ההומוריסטיות שלו גרמו לכולם במסיבה לצחוק בקול רם.
