subtraction	חיסור של חמש משתים עשרה נותן לך שבע.
superficial	הקסם השטחי שלו הסתיר את העובדה שלא היו לו כישורים אמיתיים.
supplement	ספורטאים לעיתים קרובות לוקחים תוסף כדי לשפר את כוח השרירים וההתאוששות שלהם.
surrounding	היער המקיף הגן על הכפר הקטן מפני רוחות חורף קשות.
sustain	חבל חזק יכול לתמוך במשקלם של כמה אנשים בבטחה.
tame	הצייד בילה שנים בניסיון לאלף את הסוס הפרא בסבלנות.
tendency	הייתה לה נטייה לאחר לכל פגישה.
tender	העלים הרכים של שושני האביב דורשים טיפול זהיר והשקיה.
testify	העדה התבקשה להעיד על מה שראתה.
tin	גג הבדיל הישן החליד אחרי שנים רבות של גשם.
toad	קרפדה גדולה ישבה ליד הבריכה וקרקרה כל הלילה.
tolerate	היא לא יכלה לסבול את הרעש הרם ממוזיקת השכן שלה.
trait	כנות היא תכונה שכל אחד מכבד בחבר טוב.
transcript	הסטודנטית ביקשה תמליל רשמי שמפרט את כל הקורסים והציונים שלה במכללה.
transplant	הגנן החליט להשתיל את הפרחים למקום שטוף שמש יותר.
treaty	שתי המדינות ניהלו משא ומתן במשך חודשים לפני שחתמו לבסוף על אמנה.
unbearable	החום היה בלתי נסבל, אז נשארנו בפנים עם המזגן.
undoubtedly	היא ללא ספק התלמידה הטובה ביותר בכל כיתת הפיזיקה.
unrest	חוסר שקט גבר בקרב עובדי המפעל אחרי שהשכר שלהם קוצץ באופן בלתי צפוי.
urge	אני דוחק בך להתחיל בפרויקט לפני שהמועד האחרון יגיע מחר.
urine	הרופא ביקש דגימת שתן כדי לבדוק זיהום.
vacant	הדירה הפנויה עמדה לא בשימוש בקצה המסדרון במשך שנים.
validity	תוקף הדרכון פג בחודש שעבר, אז אני צריך לחדש אותו.
vast	המדבר העצום נמתח על פני מאות קילומטרים בכל כיוון.
verdict	חבר המושבעים הכריז על פסק הדין שלו אחרי שלושה ימי דיונים מלאים.
vice versa	הורים עוזרים לילדיהם ללמוד, ולהיפך במצבים רבים.
vinegar	היא הוסיפה קצת חומץ כדי להפוך את רוטב הסלט לחריף יותר.
violate	אם תפר את חוקי התנועה, תקבל קנס כבד.
violation	חניה באותו מקום היא עבירה על תקנות התנועה.
viper	הצפע התגלה מכורבל ליד מחסן הגינה אתמול.
virtually	כמעט בלתי אפשרי למצוא את המסעדה הזאת בלי מפה טובה.
wage	הם החליטו לנהל קמפיין להעלאת המודעות לזיהום.
wanted	הפושע המבוקש נעצר לבסוף אחרי עשר שנים במנוסה.
wardrobe	ארון הבגדים שלה הכיל מאות שמלות, חולצות ונעליים מסודרות בקפידה.
warfare	לוחמה מודרנית מסתמכת רבות על טכנולוגיה ותכנון צבאי אסטרטגי.
wasp	צרעה בנתה את הקן הנייר שלה מתחת למרפסת הבית.
weave	היא למדה לארוג בד בנול מסורתי מסבתה.
welfare	הממשלה מספקת תשלומי סעד למשפחות במצוקה כלכלית.
widespread	השפעת הפכה נפוצה ברחבי הארץ במהלך עונת החורף.
withstand	הגשר הזה נבנה כדי לעמוד ברעידות אדמה ובתנאי מזג אוויר קיצוניים.
abduct	החשוד הואשם בניסיון לחטוף מישהו מהרחוב.
abundance	לאזור יש שפע של פירות טריים ומשאבי טבע.
accentuate	התאורה הבהירה עזרה להבליט את הפרטים היפים של הבניין.
accommodate	האצטדיון החדש יכול להכיל עד חמישים אלף צופים בנוחות.
accumulate	במשך שנים רבות, אבק נוטה להצטבר מתחת לרהיטים.
accustomed	היא הייתה מורגלת להתעורר מוקדם כל בוקר לעבודה.
acquisition	רכישת הסטארטאפ על ידי החברה פורסמה בחדשות.
acquitted	הנאשם זוכה מכל האישומים אחרי משפט הוגן.
adhere	מדענים טובים דבקים בקפדנות בשיטות המתוארות במחקר שלהם.
adjacent to	הספרייה החדשה נמצאת ליד קמפוס האוניברסיטה הראשי.
administer	המנהל מנהל את כל בית הספר ואת כל המדיניות שלו.
adolescence	בגיל ההתבגרות, בני נוער רבים מתחילים להטיל ספק בחוקי הוריהם.
aisle	עגלת הקניות חסמה את כל המעבר בסופרמרקט.
algae	אצות ירוקות כיסו את פני הבריכה בקיץ.
alienation	תחושות ניכור מתפתחות לעיתים קרובות כשאנשים עוברים למדינות חדשות.
allocate	הממשלה החליטה להקצות יותר כסף לתחבורה ציבורית.
alterations	התופר ביצע כמה שינויים בשמלה כדי שתתאים בצורה מושלמת.
ambiguous	ההוראות היו דו משמעיות, אז התלמידים ביקשו הבהרה.
amend	הוועדה החליטה לתקן את הכללים כדי להפוך את המשחק להוגן יותר.
amid	בקרב כל התוהו ובוהו, הילד הצליח להישאר רגוע לחלוטין.
ample	המסעדה סיפקה מספיק אוכל לכל אורחי החתונה.
amputation	כפור קשה הוביל לקטיעה של שתיים מאצבעותיו.
anesthesia	המטופל קיבל הרדמה לפני שהמנתח החל בניתוח.
annually	הכנס מתקיים אחת לשנה, ומביא יחד חוקרים מכל רחבי העולם.
anticipate	מדענים צופים שהטמפרטורות יעלו משמעותית בעשורים הקרובים.
anxiety	דיבור בפני קהל גורם לחרדה אצל אנשים רבים שחוששים מקהל גדול.
apparatus	הציוד המעבדתי היה יקר ודרש תחזוקה קפדנית.
apparent	התברר שהתוכנית נכשלה כשאף אחד לא הופיע.
appoint	הוועדה תמנה מנהל חדש שיוביל את הפרויקט.
appropriately	השחקן התלבש כראוי לאירוע הערב הרשמי.
arguably	ניתן לטעון שהלהקה הזאת היא המשפיעה ביותר בהיסטוריית הרוק המודרנית.
arise, arose	היא קמה ממיטתה מוקדם כדי לצפות בזריחה.
ark	תיבת העץ הישנה החזיקה שמיכות וכלים בתוך האסם.
array	המאפייה הציגה מגוון צבעוני של לחמים ומאפים טריים.
assert	למרות ביקורת חריפה, היא המשיכה לטעון בתוקף שהמחקר שלה מדויק.
assertion	הטענה שלו שהוא חף מפשע לא הייתה מהימנה על חבר המושבעים.
assess	המורה יעריך את ההתקדמות של כל תלמיד במהלך הסמסטר.
at your disposal	כל משאבי הספרייה עומדים לרשותך.
attain	בעבודה קשה ומסירות, תוכל להשיג את חלומותיך.
attendant	המלווה במלון עזר לשאת את המזוודות שלנו לחדר.
