crowd	קהל גדול התאסף מחוץ לאצטדיון וחיכה שהקונצרט יתחיל.
damage	הסופה גרמה נזק חמור למאות בתים ברחבי האזור.
danger	שחייה לבד באוקיינוס מהווה סכנה משמעותית לבטיחותך.
darkness	החשיכה ביער הפכה את מציאת הדרך לבלתי אפשרית.
decide	אנחנו צריכים להחליט לאיזו מסעדה ללכת לרגל יום הנישואים שלנו.
defense	מערכות הגנה חזקות הגנו על העיר מפני כל איום צבאי מבחוץ.
delete	מחקתי את הקובץ בטעות, כך שעכשיו אני לא יכול לשחזר אותו.
depression	הדיכאון שלה נמשך כמה חודשים לפני שפנתה לעזרה מקצועית.
design	עיצוב הבניין החדש כולל חלונות גדולים וחומרים ברי קיימא.
designer	מעצב האופנה יצר קולקציה יפהפייה בהשראת הטבע.
destroy	רעידת האדמה הרסה בניינים רבים ברחבי העיר העתיקה.
detail	כל פרט בציור הראה את הכישרון המדהים של האמן.
diagram	התרשים הראה בדיוק איך כל חלקי המכונה מתחברים זה לזה.
dictator	הדיקטטור שלט במדינה במשך עשורים בשליטה מוחלטת.
dilemma	היא ניצבה בפני דילמה קשה בין קבלת עבודה חדשה לבין להישאר בבית.
direct	קח את הדרך הישירה לשדה התעופה במקום מסלולים נופיים.
direction	המפה מראה את הכיוון שעלינו ללכת בו כדי להגיע ליעד שלנו.
discover	חוקרים עזרו לאירופאים לגלות אדמות חדשות מעבר לאוקיינוס האטלנטי.
distance	המרחק בין שתי העיירות הוא כמעט מאתיים קילומטרים בנסיעה.
document	אנא תעד את כל ההוצאות שלך כדי שנוכל לבדוק אותן מאוחר יותר.
dominant	הקבוצה הדומיננטית בליגה ניצחה כמעט בכל משחק ומשחק.
drastic	יישום צעדים דרסטיים יביא לשינויים עצומים בכל המערכת.
drug	כלב הביטחון בשדה התעופה גילה סם אסור בתוך המזוודה שלו.
earlier	היא הגיעה הרבה קודם ממה שציפינו, אז היה לנו זמן.
easily	אחי פתר את החידה בקלות בלי צורך בעזרה.
echo	כשצעקתי בקניון, שמעתי את ההד של קולי.
ecological	המחקר האקולוגי הזה מתמקד באופן שבו זיהום משפיע על חיות הבר המקומיות.
edit	העורך יערוך את החיבור שלך ויחזיר אותו עם משוב.
elastic	הגומייה האלסטית קופצת חזרה לצורתה המקורית באופן מיידי.
elephant	הפיל השתמש בחדק הארוך שלו כדי להגיע לעלים גבוהים.
empire	האימפריה הרומית שלטה בשטח עצום במשך מאות שנים.
empty	התיאטרון היה ריק לגמרי אחרי שהקהל עזב.
enemy	אחרי הבגידה, הוא ראה בחברו לשעבר אויב מר.
engine	מנוע המכונית התחיל להשמיע רעש מוזר.
enter	עליך להיכנס דרך הדלת הקדמית כשאתה מגיע.
episode	צפיתי בפרק האחרון של התוכנית האהובה עליי.
error	מסד הנתונים הכיל שגיאה שמנעה מהמערכת לפעול.
escape	האסיר הצליח לברוח דרך חור בגדר.
ethnic	הקהילה שלנו חוגגת מסורות אתניות מתרבויות רבות ושונות.
even though	למרות שירד גשם, בכל זאת הלכנו לחוף הים.
event	האירוע השנתי מושך אלפי מבקרים לעיר שלנו.
example	תלמיד חרוץ הוא דוגמה טובה למסירות ולמשמעת עצמית.
excellent	האוכל והשירות במסעדה היו שניהם מצוינים ובלתי נשכחים.
exotic	היא אוספת צמחים אקזוטיים מיערות גשם ברחבי העולם.
expensive	המכונית הזאת יקרה מדי בשבילנו לקנות כרגע.
expert	מומחה מחשבים עזר לנו לתקן את כל הבעיות הטכניות.
explanation	ההסבר של המורה על המושג היה ברור ומועיל.
explode	הזיקוקים יתפוצצו לצבעים בהירים מעל העיר.
extreme	החום הקיצוני הפך את השהייה בחוץ למסוכנת.
factory	המפעל מייצר אלפי מכוניות בכל חודש ליצוא.
fail	אם לעיצוב הגשר יש פגמים, כל המבנה עלול להיכשל.
false	ההצהרה הזאת שקרית וסותרת עדויות מדעיות.
farm	לסבא שלי יש חווה שבה הוא מגדל חיטה.
fashion	צבעים בהירים ודוגמאות נועזות הם האופנה האחרונה השנה.
file	אנא שמור את העבודה שלך בקובץ המחשב על שולחן העבודה.
