sin	זה היה חטא חמור לגנוב מהצדקה שנועדה לעניים.
slow down	הנהג נאלץ להאט כשהערפל התעבה.
soul	הנגן שפך את נשמתו לתוך כל תו בהופעה.
source	מקור הנהר נמצא גבוה בהרים.
southern	האזורים הדרומיים של המדינה חווים מזג אוויר חם בהרבה לאורך כל השנה.
space	אסטרונאוטים בחלל זקוקים לחליפות מיוחדות כדי לשרוד מחוץ לחללית שלהם.
speech	הנשיא נשא נאום עוצמתי כדי להרגיע את האומה המפוחדת.
spell	המכשפה הטילה כישוף מסוכן שהקפיא את הכפר כולו.
spirit	רוח החוק חשובה יותר מנוסחו המילולי.
square	לריבוע יש ארבע צלעות שוות וארבע זוויות ישרות.
stage	השלב הראשון בפרויקט כלל איסוף כל הנתונים הנחוצים.
standard	התקן הגבוה של בית הספר להתנהגות תלמידים נאכף בקפדנות ובהגינות.
state	הבית הישן היה במצב נורא אחרי שנים של הזנחה.
stomach	הבטן שלה כאבה מאוד אחרי שאכלה יותר מדי פיצה.
strength	החוזק של עץ האלון הישן הדהים את כולם במהלך הסערה.
structure	המבנה של הבניין ניזוק ברעידת האדמה האחרונה.
stuck	המכונית נתקעה בבוץ אחרי הגשם הכבד.
suffer	הרבה אנשים סובלים מאלרגיות בעונת האבקה באביב.
supply	אספקת המים הטריים הייתה מוגבלת בבצורת.
surely	ללא ספק אף אדם שפוי לא היה משאיר את הבית לא נעול כל הלילה.
surgery	הניתוח הצליח ונמשך שלוש שעות.
surrender	היא לא הצליחה להתאפק יותר, ולבסוף החליטה להיכנע לתשוקתה לשוקולד.
survive	רוב הצמחים לא יכולים לשרוד בלי מים יותר משבועיים.
switch	הוא הפעיל את המתג כדי להדליק את אורות המטבח הבהירים.
tale	הסיפור הישן על דרקונים ואוצר ריתק ילדים בכל מקום.
target	המטרה של החברה הייתה להגדיל את המכירות בחמישים אחוז.
task	המשימה שלו הייתה לסדר את כל המסמכים בסדר אלפביתי.
tent	הקמנו את האוהל שלנו ליד הנהר לטיול הקמפינג.
theme	הנושא של הספר עוסק בכוחה של הסליחה.
thief	הגנב גנב את שרשרת היהלומים מתצוגת המוזיאון.
threat	האיום של סערות כבדות גרם לביטול האירוע.
throw	הוא החליט לזרוק את המגזינים הישנים במקום לשמור אותם.
tie	היא קשרה את החבל סביב עמוד העץ כדי לאבטח אותו.
title	הכותרת של הסרט סקרנה את הצופים למרות שהייתה מבלבלת.
tongue	הלשון שלו נכוותה מהתה החם ששתה מהר מדי.
totally	אני מתנגד לחלוטין להחלטה שלך לעזוב את החברה.
track	מסילת הרכבת הישנה עברה דרך היער לאורך קילומטרים רבים.
tradition	המסורת של אכילת הודו בחג ההודיה מקורה במאות שנים.
traffic	תנועה כבדה עיכבה את הגעתנו לשדה התעופה בשעתיים.
train	הרכבת יצאה מהתחנה חמש עשרה דקות לפני המועד המתוכנן.
transfer	בית החולים החליט להעביר את המטופל למתקן גדול יותר.
transport	החברה משתמשת במשאיות כדי להוביל סחורות ברחבי המדינה.
trap	העכבר נפל למלכודת שהציב החקלאי.
treatment	הטיפול החדש למחלה הראה תוצאות מבטיחות אצל המטופלים.
truck	משאית גדולה הביאה ציוד חדש למחסן הבוקר.
truly	היא באמת האמינה שעבודה קשה תוביל בסופו של דבר להצלחה.
tube	האחות הכניסה בעדינות צינור דק לזרועו של המטופל.
unbelievable	הסיפור הלא יאמן על מציאת אוצר התפשט מהר בעיר.
unfair	שיטת הציונים הלא הוגנת של המורה הכעיסה את כל התלמידים החרוצים.
unfortunately	למרבה הצער, הקונצרט בוטל בגלל מחלתו של הזמר הראשי.
unusual	הבחירה הבלתי רגילה שלה להפוך לאמנית קרקס הפתיעה את כל בני משפחתה.
useful	אולר חד הוא כלי שימושי מאוד לטיולי קמפינג.
useless	המחשב הישן היה חסר תועלת לחלוטין ולבסוף הושלך.
usual	השגרה הרגילה שלו הייתה להתעורר, להתאמן ואז לאכול ארוחת בוקר.
value	הערך של העתיקה עלה משמעותית במשך שנים רבות.
violence	האלימות בסרט הייתה מזעזעת עבור צופים רבים.
violent	הסערה האלימה הרסה בתים רבים בעיירת החוף.
visitor	המבקר מגרמניה התפעל מהאדריכלות העתיקה והיפה.
visual	האפקטים החזותיים בסרט היו מדהימים ובלתי נשכחים.
warn	עליי להזהיר אותך מהעיקול המסוכן בכביש.
wear	היא לבשה את הג'ינס הכחול האהוב עליה לקונצרט אתמול בלילה.
weather	מזג האוויר היה מושלם לפיקניק בפארק.
wedding	מאות חברים ובני משפחה חגגו את חתונתם.
wild	החיות הפראיות שוטטו בחופשיות במרחבי העשב הפתוחים.
wing	כנפו של הציפור נפצעה אך היא עדיין הצליחה לעוף.
activist	הפעיל הסביבתי דרש מהעירייה לאסור על שקיות פלסטיק.
actually	הוא למעשה סיים את כל הפרויקט ביום אחד בלבד.
additionally	הצוות סיים את הדוח בזמן, ובנוסף הוסיף מחקר נוסף.
advantage	יתרון מרכזי אחד של המערכת החדשה הוא המהירות המדהימה שלה.
advertisement	המודעה הציגה סלבריטי מפורסם שמקדם את המוצר החדש.
advice	העצה שלה ללמוד קשה ולישון טוב הייתה מועילה.
aesthetic	הקסם האסתטי של המקדש העתיק הדהים את כל המבקרים.
air conditioner	המזגן שמר על החדר קריר בקיץ החם.
airline	חברת התעופה הודיעה על מסלולים חדשים כדי להרחיב את הרשת האירופית שלה.
all in all	בסך הכל, הטיול היה מוצלח למרות כמה בעיות.
amateur	הצלם החובבן בכל זאת צילם כמה תמונות מדהימות.
amaze	הטריק של הקוסם ידהים את כל הקהל.
among	היא הרגישה בנוח בקרב הנגנים המנוסים האחרים.
amount	כמות הגשמים הכוללת החודש הייתה גבוהה באופן חריג.
analog	שעונים אנלוגיים משתמשים בגלגלי שיניים מכניים מסורתיים, בניגוד למכשירים דיגיטליים מודרניים.
