petition	היא הגישה עצומה כדי לבטל את ההחלטה הלא הוגנת.
petty	הוא התווכח על פרטים קטנוניים, כמו איזה גופן להשתמש בו לפוסטר.
phenomenon	הזוהר הצפוני הוא תופעה טבעית הנראית בחורף.
pinch	היא צבטה לו קלות בלחי וצחקה.
pioneer	הוא היה חלוץ שחקר טריטוריות לא ידועות.
plaster	הם כיסו את הקיר בטיח לבן טרי.
plead	הוא התחנן בפני השופט לעונש קל יותר אחרי מעצרו.
pledge	הוא התחייב לסיים את הפרויקט בזמן.
plentiful	פירות טריים היו מצויים בשפע בשוק בקיץ.
possess	גם אחרי שאיבדה הכל, היא עדיין החזיקה בטבעת הישנה של אמה.
prejudice	הדעה הקדומה שלה כלפי תרבויות שונות גרמה לה לאי נוחות.
premature	הלידה המוקדמת מדי של התינוקת גרמה לכך שהיא נזקקה לטיפול נוסף בבית החולים.
presume	אני מניח שקראת את המייל ששלחתי.
prick	קוץ ידקור לך את האצבע אם תיגע בו.
principal	המנהל נשא נאום חשוב בטקס.
probe	מדענים בוחנים את מעמקי האוקיינוס בחיפוש אחר מינים חדשים.
prohibit	החוק החדש אוסר עישון בכל המבנים הציבוריים.
prominent	היא דמות בולטת בעולם האמנות.
propel	רוחות חזקות מניעות את סירת המפרש על פני האוקיינוס.
prophecy	הנבואה העתיקה ניבאה את עלייתו של מלך.
prosper	העסק המשיך לשגשג תחת ניהול חדש.
proverb	הפתגם מלמד שסבלנות מביאה גמול רב.
province	לכל מחוז יש מושל משלו וחוקים מקומיים משלו.
pursue	הבלש ירדוף אחרי החשוד ברחבי העיר.
query	היא שלחה שאלה לצוות שירות הלקוחות.
rail	הוא נאחז במעקה כשהספינה התנדנדה.
rare	היא מעדיפה את הסטייק שלה מבושל נא ועסיסי.
recreation	שחייה וטיולים רגליים הם פעילויות הבילוי המועדפות עליי.
recruitment	החברה החלה במסע גיוס אגרסיבי כדי לשכור מהנדסים חדשים.
recur	אותה בעיה חוזרת כל שנה בקיץ.
refined	היה לה טעם מעודן והיא העריכה אמנות איכותית.
regard	אני מחשיב אותו לאחד מחבריי הטובים ביותר.
regulate	הממשלה מווסתת את בטיחות מוצרי המזון.
rehearsal	לתזמורת הייתה חזרה מלאה לפני הקונצרט.
rehearse	השחקנים מתרגלים את התפקידים שלהם כל יום.
reinforce	מוטות פלדה מחזקים את קירות הבטון של הבניין.
relic	השריד העתיק הוצג במוזיאון.
rely	אנחנו יכולים להסתמך עליו שיסיים את העבודה.
remainder	היא אכלה את העוגה והשאירה את השארית.
remedy	דבש חם ותה לימון הם תרופה פופולרית לכאב גרון.
repelled	הריח החזק דחה את רוב המבקרים מלהיכנס לאסם הישן.
resemble	הבן דומה לאביו בהרבה דברים.
reservoir	המאגר מספק מים לכל העיר.
resilience	החוסן שלו איפשר לו להחלים מהמחלה.
restoration	שיקום הבניין הישן ארך שנים רבות.
restrain	היא נאלצה לרסן את עצמה מלצחוק בקול רם.
restrict	הרופא הגביל את התזונה שלו למזון בריא.
retain	החברה החליטה לשמור על העובדים המיומנים.
retrieve	היא חזרה כדי לשלוף את הדרכון ששכחה.
revenue	הכנסות החברה גדלו משמעותית בשנה האחרונה.
revitalize	התוכנית החדשה תחייה את הקהילה המתקשה.
rid	היא רצתה להיפטר מהרגלים רעים.
rim	הוא ישב על שפת הבאר.
rural	לקהילות כפריות יש לעיתים קרובות פחות שירותים מאשר לערים.
salvation	עבורו, ספורט היה הישועה שלו מלחץ.
scarce	מים טריים היו נדירים באזורי המדבר.
scatter	הרוח החזקה תפזר את העלים היבשים.
sensible	יהיה נבון לחסוך כסף למקרי חירום.
sentiments	הרגשות שלו לגבי המצב היו מעורבים למדי.
settle	הם החליטו להתיישב בעיירה הקטנה.
shatter	הזכוכית תתנפץ אם תפיל אותה.
shepherd	רועה הצאן הוביל את העדר שלו למרעה.
shortage	היה מחסור בדלק בחורף.
sighting	הייתה תצפית בלתי צפויה של נשר נדיר ליד אגם ההר.
sincerity	היא דיברה בכנות על רגשותיה האמיתיים.
skinned	הוא קילף בזהירות את הפרי לפני שאכל אותו.
slaughterhouse	בית המטבחיים עיבד מאות בעלי חיים לבשר בכל יום.
slender	הרקדנית הרזה זזה בחן על הבמה.
soil	החקלאי הכין בקפידה את האדמה לשתילה.
solely	הצלחתה נבעה אך ורק מעבודה קשה.
solitary	היא בילתה ערב בודד בבית, בלי לראות אף אחד.
sorrow	אחרי שאיבדה את החתולה האהובה עליה, היא חשה עצב עמוק במשך שבועות.
spectator	כל צופה נהנה מזווית ראייה שונה של המשחק.
spike	הוא נעץ את היתד עמוק באדמה.
steer	הקברניט ינווט את הספינה דרך הסערה.
stem	הגבעול של הפרח היה עבה מאוד.
stiff	המגפיים החדשים מעור הרגישו נוקשים ולא נוחים.
stimulate	המצגת תעורר עניין בנושא.
straightforward	ההסבר שלו היה פשוט וקל למעקב.
subsequently	הם התחתנו ביוני ולאחר מכן הביאו ילדים לעולם.
