poultry	תרנגולות, תרנגולי הודו וברווזים הם סוגים נפוצים של עוף שמגדלים בחוות.
predecessors	המנכ"לית החדשה תיקנה את הטעויות של קודמיה.
predestined	יש אנשים שמאמינים שנקבע מראש שניפגש עם אנשים מסוימים בחיים.
preside	ראש העיר ינהל את ישיבת מועצת העיר מחר אחר הצהריים.
pretext	הוא השתמש בישיבת עבודה כאמתלה כדי להתחמק מהארוחה.
prevalence	השכיחות של הסמארטפונים שינתה את האופן שבו אנשים מתקשרים.
proliferate	סיפורים מזויפים מתפשטים במהירות ברשתות החברתיות בלי בדיקת עובדות.
prolific	הסופר הפורה פרסם חמישה רומנים בשלוש השנים האחרונות.
prompt	החדשות העצובות גרמו לו להתקשר לאמו מיד.
prompted	התאונה הביאה לידי תקנות בטיחות חדשות במפעל.
prop	היא השתמשה במטאטא כדי להחזיק את הדלת פתוחה כל אחר הצהריים.
proponent	היא תומכת באנרגיה מתחדשת ובאנרגיית שמש.
prowess	המיומנות שלו בשחמט הפכה אותו לאלוף הטורניר.
punctuate	עליך לפסק את המשפט הזה בנקודה בסופו.
quarrelsome	האופי הוכחני שלו הקשה עליו לשמור על חברים.
quench	כוס מים קרה יכולה להרוות את הצמא שלך בימים חמים.
rearing	גידול ילדים דורש סבלנות ואהבה מההורים שלהם.
reassurance	ההרגעה של הרופא עזרה להרגיע את הפחדים של המטופל.
rebuttal	ההפרכה שלו לביקורת הייתה מנומקת היטב ומשכנעת.
reciprocal	החברות ההדדית שלהם ניכרה באופן שבו כל אחד מהם דאג לשני.
reciprocate	כשמישהו עושה לך טובה, כדאי לגמול לו.
reconcile	אחרי הריב שלהם הם החליטו להתפייס ולהיות שוב חברים.
refute	המדען הפריך את הטענות השקריות בעזרת ראיות מוצקות.
reigned	המלך שלט חמישים שנה והיה אהוב על עמו.
reinvigorate	חופשה יכולה לרענן את הגוף והנפש שלך.
relapse	אחרי חודש של פיכחון הוא חווה הישנות.
relegated	השחקן הורד לספסל בגלל ביצועים חלשים.
render	המחלה הפכה אותו לבלתי מסוגל לעבוד במשך חודשים.
renown	התהילה שלה כפסנתרנית התפשטה ברחבי העולם.
resent	היא חשה טינה על כך שהוא מעולם לא עזר במטלות הבית.
respective	הקבוצות ניצחו כל אחת במשחק שלה בסוף השבוע האחרון.
respectively	ג'ון ומרי הם רופא ועורכת דין, בהתאמה.
resumption	חידוש השיעורים אחרי חופשת הקיץ היה קשה.
resurgence	חלה תחייה בהתעניינות בתקליטי ויניל.
revoke	הממשלה החליטה לשלול את רישיון הנהיגה שלו אחרי התאונה.
rotary	החוגה הסיבובית בטלפון הישן הייתה איטית לשימוש.
rudimentary	הידע הבסיסי שלו בצרפתית הספיק לתיירים.
sarcophagus	ארון הקבורה הקדום של המלך התגלה בתוך הקבר.
scales	הקשקשים של הדג שיקפו אור בזמן שהוא שחה במים.
scorn	הוא הביט בקבצן בבוז והלך משם.
scribe	בימי קדם, לבלר כתב מסמכים בכתב יד.
scrutinize	היא תבחן כל פרט בחוזה לפני שתחתום.
sensations	כתבים עיוותו אירועים רגילים לחדשות מרעישות כדי למשוך יותר קוראים.
sheer	זה היה מזל מוחלט שהוא מצא את הארנק האבוד שלו.
shingles	רעפי הגג ניזוקו בסערה.
shroud	עטיפת ערפל סמיכה כיסתה את העיר בשעות הבוקר המוקדמות.
slander	הפוליטיקאי תבע על השמצה אחרי ההאשמות השקריות.
slant	לגג יש נטייה שעוזרת למים להתנקז.
slate	הישיבה נקבעה ליום שלישי הבא בשעה שתיים.
smuggle	פושעים ניסו להבריח יהלומים דרך הגבול.
snarl	הכלב התחיל לנהום כשהזר התקרב.
snicker	התלמידים היו מגחכים בכל פעם שהמורה טעה.
soar	הנשר דאה מעל ההרים בחיפוש אחר מזון.
solicit	העמותה תבקש תרומות ממשפחות עשירות.
solitude	היא נהנתה לבלות זמן בבדידות תוך קריאת ספרים.
speck	היה גרגר אבק זעיר על עדשת הטלסקופ.
spewing	הר הגעש פלט לבה בעוצמה על הכפרים הסמוכים.
splendor	הארמון הישן היה מלא פאר, מתקרות זהב ועד רצפות שיש.
sprang	הוא זינק על רגליו כששמע את האזעקה.
sprawling	העיר המשתרעת על שטח נרחב כיסתה מאות מיילים רבועים.
staple	אורז הוא מצרך מזון יסודי במדינות רבות באסיה.
stark	האמת הייתה בוטה וקשה, אבל הם היו צריכים לשמוע אותה.
stature	קומתו הנמוכה גרמה לו להיראות צעיר יותר משהיה באמת.
staunch	הוא היה תומך נאמן בתנועה הסביבתית.
streamlined	התהליך היעיל והחסכוני החדש חסך לחברה זמן וכסף.
stricken	היא הייתה מוכת צער כששמעה את החדשות.
strife	שני האחים סיימו שנים של עימות והפכו שוב לחברים קרובים.
stronghold	המבצר ההררי היה מעוז שהגן על העיר במשך מאות שנים.
subdue	המאלף השתמש בתנועות רגועות ויציבות כדי להכניע את הסוס המפוחד.
superfluous	הדוח כלל כל כך הרבה פרטים מיותרים שאף אחד לא סיים לקרוא אותו.
suppression	דיכוי הצחוק שלו במהלך הישיבה גרם לפניו להאדים.
susceptibility	הרגישות שלו להצטננויות הפכה את החורף לקשה מאוד.
susceptible	אנשים מעל גיל שישים רגישים יותר למחלות קשות.
swindler	הרמאי גנב כסף מקשישים במשך שנים.
syllable	המורה מחאה כף פעם אחת על כל הברה כשאמרה את המילה הארוכה.
taint	השערורייה תכתים את המוניטין והדימוי הציבורי שלו לתמיד.
tangible	התוצאות המוחשיות של עבודתה הקשה היו הגביעים על המדף שלה.
tentative	הם גיבשו תוכנית זמנית אבל היו מוכנים לשנות אותה במידת הצורך.
thereby	הוא עבד קשה, ובכך זכה בכבוד של משפחתו.
thimble	היא השתמשה באצבעון מתכת כדי להגן על האצבע שלה בזמן התפירה.
