docile	התלמיד הצייתן מילא כל הוראה בלי לערער על המורה.
dovecote	החקלאי בנה שובך עץ כדי לאכלס את להקת הציפורים הלבנות שלו.
draw (drew)	היא שלפה את חרבה מהנדן בתנועה מהירה אחת.
drench	הגשם הפתאומי הרטיב אותנו לגמרי לפני שהספקנו למצוא מחסה.
dwindle	החסכונות שלה הידלדלו כשהיא שילמה חשבונות רפואיים כל חודש.
eloquent	גם בלי פתקים, עורכת הדין הרהוטה הביאה את חבר המושבעים לדמעות בנאום הסיום שלה.
elude	הפושע הצליח להתחמק מהמשטרה בכך שהתחבא עמוק ביער.
embalm	החונט חנט את הגופה כדי לשמר אותה לטקס ההלוויה.
embark	הם יצאו לדרך במסע הרפתקאות במדבר עם גמלים וציוד.
embellish	היא קישטה את השמלה הפשוטה בחרוזים צבעוניים וחוט זהב.
embitter	שנות כישלון גרמו לו להתמרמר, והוא סירב לנסות שוב.
eminent	הפרופסורית הבולטת זכתה להכרה עולמית בזכות המחקר פורץ הדרך שלה.
enact	מועצת העיר החליטה לחוקק תקנה חדשה האוסרת סקייטבורדים במרכז העיר.
enclose	נא לצרף את קורות החיים שלך לחומרי הבקשה לעבודה.
enclosing	הגדר סוגרת את הגינה כדי למנוע כניסה של חיות בר.
enclosure	השטח המגודר של בעלי החיים בגן החיות שמר על הנמרים הרחק מהמבקרים.
encroach	הקניון החל לפלוש לשטחים הירוקים של השכונה.
endeavor	המאמץ שלהם להגיע לפסגת ההר נמשך שלושה שבועות מתישים.
engrave	הוא חרט את ראשי התיבות שלו על הטבעת הכסופה בעזרת כלי מיוחד.
ensue	אחרי ההחלטה השנויה במחלוקת של השופט, פרץ כאוס באצטדיון.
epitomize	הנכונות שלה לוותר על חופשות ולעזור לכל שכן מייצגת נדיבות אמיתית.
evocative	המוזיקה המעוררת הזכירה לה מיד את בית ילדותה.
evoke	התמונה הישנה העלתה זיכרונות מקיץ בחוף הים.
exert	היא התאמצה בכל כוחה כדי לדחוף את הדלת הכבדה ולפתוח אותה.
expatriate	הגולה האמריקאי התקשה להסתגל לחיים בטוקיו.
expedite	נוכל לזרז את המשלוח באמצעות תשלום עבור משלוח מהיר.
expend	המפעל הוציא את רוב התקציב שלו על ציוד בטיחות חדש בשנה שעברה.
exquisite	המסעדה הגישה מטבח צרפתי מעודן שהרשים את כל האורחים.
extrapolate	מדענים יכולים לאמוד את האקלים העתידי על סמך מגמות נצפות כיום.
fabricate	הוא בדה סיפור על מחלה כדי להימנע מהפגישה הקשה.
facilitate	תקשורת טובה מסייעת להבנה בין אנשים מתרבויות שונות.
fad	הצעצוע המסתובב היה אופנה חולפת שכולם רצו לזמן קצר.
feat	טיפוס להר האוורסט הוא הישג מרשים של סיבולת אנושית.
feign	היא העמידה פנים שהיא חולה כדי להימנע מהשיחה עם הבוס שלה.
figurative	כשהיא אמרה שהעולם לרגליה, היא השתמשה בשפה ציורית.
flagrant	חוסר הכבוד הבוטה שלו לכללים גרם לכולם לחוש אי נוחות עמוקה.
flattery	הוא השתמש בחנופה כדי לזכות באמונה, אבל היא ידעה טוב יותר.
flimsy	שקית הנייר הרעועה נקרעה כשהוא הכניס אליה קניות כבדות.
fluctuation	חוסר היציבות בשוק המניות הופך אותו למסוכן למשקיעים חרדים.
foil	אזעקת האבטחה סיכלה את תוכניתו של הפורץ לגנוב את הציור.
foremost	חינוך הוא ראשון במעלה בין סדרי העדיפויות שלנו לקהילה.
forerunner	עננים כהים הם לרוב מבשר לגשם כבד ולסופות.
formidable	המצודה האדירה עמדה על ראש הגבעה, ולא היה קל לתקוף אותה.
forsake	הוא זנח את עושרו כדי לחיות חיים פשוטים בהרים.
fraternal	הקשר האחוותי בין שני החברים נשאר בלתי ניתן לשבירה למרות המרחק.
fringes	האמן השאיר שוליים דקים של רווח לבן לאורך קצוות הציור.
frivolous	הוא בזבז כסף על רכישות קלות דעת כמו כריות נוי מיותרות.
frugal	הסבתא החסכנית שמרה כל פרוטה ועשתה שימוש חוזר בשקיות פלסטיק.
fume	אדים רעילים דלפו מארובת המפעל והרעילו את האוויר.
furnish	האוניברסיטה רהטה כל חדר במעונות במיטה ובשולחן כתיבה.
futile	הניסיונות שלהם להגיע לפסגה היו חסרי תוחלת בגלל הסופה.
gauge	מד הדלק הראה שהמכל כמעט ריק לפני הנסיעה.
genial	האישיות הידידותית שלו גרמה לכולם להרגיש רצויים במסיבה.
genus	האריה שייך לסוג פנתרה, הכולל חתולים גדולים.
gland	בלוטת התריס מווסתת את חילוף החומרים בגוף האדם.
glaze	האופה מרח זיגוג סוכר על הסופגניות לפני ההגשה.
goblet	היא לגמה יין מגביע קריסטל אלגנטי באיטיות.
granted (that)	בהנחה שתסיים מוקדם, עדיין נוכל לראות את הסרט.
gratify	עוגת השוקולד סיפקה את חשקה למתוק אחרי יום ארוך.
grievance	העובד הגיש תלונה נגד המנהל שלו על יחס לא הוגן.
grit	החצץ מהמדבר שרט את חלון המכונית קשות.
hail	המבקרים שיבחו את הסרט החדש כיצירת מופת קולנועית.
harness	מהנדסים למדו לרתום את אנרגיית הרוח כדי לייצר חשמל ביעילות.
hearsay	אני לא יכול להאמין לסיפור הזה כי הוא רק שמועה, לא הוכחה.
heed	כדאי שתשים לב לאזהרת מזג האוויר ותישאר בבית בבטחה.
hegemony	האימפריה העתיקה השיגה הגמוניה מלאה על כל הממלכות והשבטים השכנים.
herald	אור הבוקר בישר את תחילתו של יום חדש.
heredity	תורשה קובעת רבים ממאפיינינו הפיזיים, כמו צבע העיניים.
heresy	הממסד המדעי התייחס פעם לתאוריה הרדיקלית שלו ככפירה.
hinder	הערפל הסמיך מעכב את הראות של הנהגים בכבישים המהירים.
icicle	נטיפי קרח ארוכים נתלו מהגג לאחר שירד גשם קפוא.
immersion	הטבילה במים הקרים זעזעה את הגוף שלו עמוקות.
impart	מורים מקנים ידע לתלמידים באמצעות הרצאות ודיונים.
impartially	השופט הקשיב באופן הוגן לשני הצדדים בתיק.
implicate	הראיות מסבכות אותו ישירות בשוד.
