poverty-stricken	OK
precedent	OK
preceding	OK
predictive	OK
predominantly	OK
prescribe	OK
prescription	OK
presently	OK
prevalent	OK
probation	OK
proclaim	FIX	The school principal will proclaim Friday as a special day for outdoor games.
profound	OK
profoundly	OK
prone	OK
prospective	OK
prosperity	OK
prosperous	OK
provided that	OK
proximity	OK
punctuation	OK
pursuit	OK
quantify	OK
ratify	FIX	The committee must ratify the new safety rules before they take effect.
rationalize	OK
readily	OK
reap	OK
rear	OK
recession	OK
recipient	OK
recollection	OK
redeem	FIX	The hero worked hard to redeem himself after betraying his closest friends.
refuge	OK
reign	OK
reincarnation	FIX	In the video game, reincarnation let the character start over with new powers.
reliance	OK
reluctant	OK
renovate	OK
repressive	FIX	The repressive king in the story punished anyone who dared criticize him.
resourceful	OK
riddle	OK
ridicule	OK
rigid	OK
robust	OK
rodent	OK
sake	FIX	She saved money every month for the sake of buying a new car.
sanctuary	FIX	The ancient sanctuary contained detailed carvings and treasures that visitors still study today.
saturated	OK
saw	OK
scope	OK
score	OK
secular	FIX	The country has a secular government that treats every belief system equally.
sedative	OK
seek, sought	OK
segregation	FIX	The farmer used segregation to keep sick animals away from the healthy herd.
seismic	OK
seizure	OK
seldom	OK
self-indulgence	OK
severity	OK
silkworm	OK
skyrocket	OK
smog	OK
spacious	OK
span	OK
spectacle	OK
splendid	OK
spring, sprang	OK
standardize	OK
standstill	OK
steamship	OK
strain	OK
stride	OK
strive	OK
stroke	OK
stumble	OK
sturdy	OK
subsequent	OK
subtle	OK
suburban	OK
successor	OK
