2	בְּמֵישָׁרִין	CONFIRMED	תואם, קצר, לא מעגלי
8	הִפְלִיא	REJECTED	
9	הֵמִיר	CONFIRMED	הדוגמה צירוף אמיתי
12	הִתְפַּלְפֵּל	CONFIRMED	תואם, בגבול האורך
13	הִתְבָּרֵךְ	REJECTED	
16	סִלְסֵל	REJECTED	
19	לָכַד	CONFIRMED	
21	נָשַׁר	CONFIRMED	שתי המשמעויות המבחניות
23	סָרַג	CONFIRMED	
26	צָבַט	CONFIRMED	מדויק
27	הִתְנָאָה	CONFIRMED	תואם וקצר
28	הִשְׁחִיז	CONFIRMED	תואם למשמעות הראשית
29	מְשׁוּבָה	CONFIRMED	
32	מִבְטַחִים	REJECTED	
38	חָרוּז	CONFIRMED	
47	כֻּתֹּנֶת	CONFIRMED	
62	סֹלֶת	CONFIRMED	ובהשאלה המובחרים
64	אִילָן	CONFIRMED	הצירוף שבסוגריים אמיתי
73	מֶלְתָּחָה	CONFIRMED	
74	אֲפַרְכֶּסֶת	CONFIRMED	
76	תָּלוּשׁ	REJECTED	
84	קָבַע מַסְמְרוֹת	CONFIRMED	
89	בַּת קוֹל	CONFIRMED	הסדר תואם
91	בָּבַת עַיִן	REJECTED	
92	בֶּן טִפּוּחָיו	CONFIRMED	
93	כְּלִיל הַשְּׁלֵמוּת	CONFIRMED	תואם
94	הִדְרִיךְ מְנוּחָתוֹ	CONFIRMED	
99	דֶּרֶךְ הַמֶּלֶךְ	REJECTED	מוגדר כנתיב פיזי בלבד; חסרה המשמעות המושאלת של דרך הפעולה הנכונה והמקובלת
102	פִּיק בִּרְכַּיִם	REJECTED	
106	עַז נֶפֶשׁ	CONFIRMED	תואם
