142	בְּכוֹרָה	CONFIRMED		
150	מִשְׁגֶּה	CONFIRMED		
153	לֵחַ	CONFIRMED		
155	רְבָב	CONFIRMED	הצירוף ללא רבב אמיתי	
160	חַרְטוֹם	CONFIRMED		
163	נֶגֶף	CONFIRMED		
165	לָצוֹן	CONFIRMED	חמד לצון מופיע כצירוף	
167	בָּלוּי	CONFIRMED		
171	חָרֵב	CONFIRMED		
173	הוֹמֶה	CONFIRMED		
176	לֵאֶה	CONFIRMED		
184	גּוּץ	CONFIRMED	רכיב המבנה נתמך בשמן ונמוך	
186	שָׁדוּף	CONFIRMED		
187	עָבֵשׁ	CONFIRMED		
189	סַסְגּוֹנִי	CONFIRMED	בלתי שגרתי ומגוון (מקף עברי ברב-צבעים, לא מקף ארוך)	
193	יָרַד לְסוֹף דַּעְתּוֹ	CONFIRMED	כיוון הניב תקין	
200	הִסְמִיךְ	CONFIRMED		
