155	טס	CONFIRMED	מילוג+ויקימילון: טַס = מגש, כלי שטוח לנשיאת חפצים	
166	רחת	CONFIRMED	אבניאון: מזרה, כלי לזרייה ברוח; כף שטוחה בויקימילון	
167	סודר	CONFIRMED	ויקימילון: מטפחת לכיסוי הראש או לעטיפת הצוואר	
168	קבה	CONFIRMED	ויקימילון+מילוג: קֵבָה = איבר העיכול שבחלל הבטן	
170	כליב	CONFIRMED	ויקימילון: סיכת מתכת דקה להידוק דפים	
171	חֵלֶק הָאֲרִי	CONFIRMED	אבניאון: החלק העיקרי, החלק הגדול בשלל	
176	תַּשׁ כֹּחוֹ	CONFIRMED	אבניאון: כוחותיו עזבוהו, התעייף מאוד, נחלש	
180	בָּא אֶל קִצּוֹ	CONFIRMED	מילוג: הגיע לקצו = נגמר, הסתיים; אבניאון: בא קצו	
186	הִקְבִּיל אֶת פָּנָיו	CONFIRMED	אבניאון: יצא לקבל את פניו של הבא, כיוון תקין	
187	חָשַׁק שְׂפָתָיו	CONFIRMED	מילוג: נמנע מתגובה, התאפק, הבליג	
189	דִּבֵּר גְּבוֹהָה גְּבוֹהָה	CONFIRMED	אבניאון: דברי רהב וגאווה; ויקימילון: התרברב	
190	דִּבֵּר עַל לִבּוֹ	CONFIRMED	מילוג: ניסה לשכנע אותו, הפציר בו בדברי רכות	
195	נְסֹרֶת	CONFIRMED	ויקימילון: חלקיקי עץ דקים כאבקה מניסור	
