101	נוֹרָא הוֹד	REJECTED	רכיב היראה/יראת הכבוד שב"נורא" הוחלף ב"מעורר התפעלות" שמחליש את המשמעות
108	בֵּין הַשִּׁיטִין	CONFIRMED	
110	טִכֵּס עֵצָה	REJECTED	"ותכנן כיצד לפעול" אינו נתמך במקור והפירוש פרוזאי במקום נרדפות
117	שָׁדוּד	CONFIRMED	שתי המשמעויות מכוסות בסדר הנכון
129	כְּבוּדָּה	CONFIRMED	
131	פֶּלֶךְ	CONFIRMED	שתי המשמעויות מופרדות נכון בנקודה-פסיק
139	אֲחוּז תְּזָזִית	REJECTED	
142	הִבְרִיחַ	CONFIRMED	תואם
145	הִלֵּךְ אֵימִים	CONFIRMED	תואם, פועל בעבר, לא מעגלי
156	יָגוֹר	REJECTED	
159	מְדֻשַּׁן עֹנֶג	CONFIRMED	שני הרכיבים נתמכים
163	מַשְׁכּוּכִית	REJECTED	
164	מָרִית	CONFIRMED	
166	מוּג לֵב	CONFIRMED	התאמה מלאה
177	צִחְצוּחַ חֲרָבוֹת	REJECTED	
184	לַאֲשׁוּרוֹ	CONFIRMED	הסוגריים צירוף אמיתי וההגדרה עומדת בלעדיו
191	מהוקצע	CONFIRMED	תואם
192	מַפְסֶלֶת	CONFIRMED	נמנע ממעגליות שורש פס"ל
197	בֵּיבָר	CONFIRMED	
199	מְזָוֶוה	CONFIRMED	
