99	מְכֻרְכָּם	CONFIRMED		
120	שָׁת לִבּוֹ	CONFIRMED		
121	שׁוּמָה	CONFIRMED		
126	קוֹהֶרֶנְטִי	CONFIRMED		
129	אַסְקֻפָּה נִדְרֶסֶת	CONFIRMED		
130	עֵינַיִם טְרוּטוֹת	REJECTED		עיניים עייפות ועצומות למחצה
131	חֲדַל אִישִׁים	CONFIRMED		
132	חָזוּת קָשָׁה	CONFIRMED		
133	חָזוֹן נִפְרָץ	CONFIRMED		
141	חָרִיט	CONFIRMED		
143	קוּף הַמַּחַט	CONFIRMED		
144	שַׁבְשֶׁבֶת	CONFIRMED		
147	טֶפַח	CONFIRMED	תואם את הניקוד ולא לטֹפַח	
148	דַּיָּה	CONFIRMED		
150	עָלָה בְּקָנֶה אֶחָד	CONFIRMED	זמן עבר תואם לכותרת	
152	מִנְשָׁר	CONFIRMED		
159	סַנְוֵרִים	CONFIRMED		
171	הֶחֱזִיר עֲטָרָה לְיָשְׁנָהּ	CONFIRMED		
174	אוֹתִיּוֹת קִדּוּשׁ לְבָנָה	CONFIRMED		
176	הִתְעַתֵּד	CONFIRMED		
