90	קִיתוֹן	CONFIRMED	הצירוף קיתונות של בוז אמיתי	
91	גִּיגִית	CONFIRMED		
93	עֲדִי	CONFIRMED		
95	טִיט	CONFIRMED		
96	פּוּר	CONFIRMED	שני הנרדפים מאומתים	
99	נַפְתּוּלִים	REJECTED		עיקולים, עיקומים; מאבקים קשים והתלבטויות
102	חֹטֶם	CONFIRMED		
104	מַלְתָּעוֹת	CONFIRMED		
108	פֵּאָה	CONFIRMED		
109	יַרְכְּתַיִם	CONFIRMED		
122	שָׁחוּחַ	CONFIRMED		
142	בִּמְרוּצַת הַזְּמַן	CONFIRMED		
143	פָּרָשַׁת דְּרָכִים	CONFIRMED		
146	אֶבֶן בֹּחַן	CONFIRMED		
150	רַב פְּעָלִים	CONFIRMED		
152	דָּבָר וְהִפּוּכוֹ	CONFIRMED		
159	לֶחֶם חֻקּוֹ	CONFIRMED		
165	אַחַר כָּבוֹד	CONFIRMED		
168	בְּאֵין רוֹאִים	CONFIRMED		
170	לְעֵת מְצֹא	CONFIRMED		
