177	בֶּן דְּמוּתוֹ	CONFIRMED	אבניאון מביא "בן דמות" כצירוף בערך דמות, וכפיל = אדם הדומה מאוד לאחר	
180	סְמָדַר	CONFIRMED	אבניאון: פרחי הגפן הזעירים, פרי הגפן בתחילת התפתחותו	
182	אֶל נָכוֹן	CONFIRMED	אבניאון: בלי ספק, באמת, בוודאות	
183	אַסְדָּה	CONFIRMED	מילוג: רפסודה ומשטח צף; ויקימילון: מתקן קידוח ימי	
187	יֵשׁ דְּבָרִים בְּגוֹ	CONFIRMED	אבניאון: לטענה יש בסיס, יש כנראה אמת בדבריו	
191	פְּרוֹלוֹג	CONFIRMED	ויקימילון+מילוג: מבוא, הסבר מקדים	
195	קָתֶדְרָה	CONFIRMED	מילוג: דוכן למרצה; אבניאון: יחידה מדעית בבית ספר גבוה	
196	פְּלָצוּר	CONFIRMED	מילוג: חבל ארוך בעל לולאה ללכידת חיות, לאסו (הניקוד התקני פַּלְצוּר)	
197	תַּתְרָן	CONFIRMED	ויקימילון: חסר חוש ריח, ניקוד תואם	
198	אִימּוּם	CONFIRMED	ויקימילון: תבנית שעל פיה מעצבים נעל או כובע	
