4	בְּטֶרֶם	CONFIRMED	הפירוש תואם את השימוש כמילת חיבור	
6	זֶה מִכְּבָר	CONFIRMED		
7	לְשֶׁעָבַר	CONFIRMED		
17	נִלְעָג	CONFIRMED		
19	כִּילַי	CONFIRMED		
28	נִרְפֶּה	CONFIRMED		
34	חָמוּם	CONFIRMED	הצירוף חמום מוח מופיע בערך	
43	נָחַל	CONFIRMED		
44	הִסְתּוֹפֵף	CONFIRMED		
45	חָסָה	CONFIRMED		
54	נָם	CONFIRMED		
56	נָבַט	CONFIRMED		
57	נָעַץ	REJECTED		תקע בכוח, דקר, שיפד
60	גָּהַר	CONFIRMED	גחן; רכן"	
64	רָמַס	CONFIRMED		
72	נֶאֱנַק	CONFIRMED	גנח"	
74	הִתְיַפֵּחַ	CONFIRMED		
77	נָאַץ	CONFIRMED		
80	הִתְחַוֵּר	CONFIRMED		
84	פָּקַד	REJECTED		ביקר, בא אל; ציווה, הורה
