167	דּוּ־מַשְׁמָעִי	CONFIRMED	אבניאון: שיש לו משמעות כפולה ואפשר להבינו בשני אופנים	
170	שָׁכִיחַ	CONFIRMED	ויקימילון: מצוי בכמות רבה או קורה לעתים קרובות	
172	חוֹלֵף	CONFIRMED	אבניאון: עובר ונעלם, כלה, נגמר	
176	חָסִין	CONFIRMED	אבניאון: שמסוגל לעמוד בפני פגיעה כגון אש, עמיד	
177	קֵהֶה	CONFIRMED	ויקימילון לערך המנוקד עצמו: שאינו חד, בעל קצה עגלגל	
181	דָּחוּק	CONFIRMED	אבניאון: צפוף וחסר מקום, והצירוף השעה דחוקה מופיע שם	
182	עָגוּם	CONFIRMED	ויקימילון: שרוי במצב נפשי רע, עצוב ודואג	
183	מַשְׁמִים	CONFIRMED	מילוג: שאינו מעורר עניין או התרגשות, משעמם	
187	אֹזֶן קַשֶּׁבֶת	CONFIRMED	אבניאון: רגישות והאזנה לדברי הזולת	
189	אֵין תּוֹכוֹ כְּבָרוֹ	CONFIRMED	ויקימילון: פנימיותו וחיצוניותו אינם שווים, צביעות	
190	נִמְנָה עִם	CONFIRMED	אבניאון: נכלל, נחשב עם (זכה להימנות עם גדולי הדור)	
193	טָבַע	CONFIRMED	אבניאון: שוקע וצולל, וגם רושם צורה בדפוס או בחותם	
194	אֶגֶד	CONFIRMED	מילוג: תחבושת ראשונה, צרור שנייה בדיוק כסדר שבפירוש	
196	לֹא בִּכְדִי	CONFIRMED	אבניאון: לא לחינם, יש לכך סיבה טובה	
197	קוֹרַת רוּחַ	CONFIRMED	ויקימילון: נחת, שלווה, הנאה, שביעות רצון	
