85	בַּחֲרוֹק שִׁנַּיִם	CONFIRMED	תואם, 36 תווים, ללא ליקוי צורני
98	מִיָּמִים יָמִימָה	CONFIRMED	שתי המשמעויות מכוסות
101	נִעֵר חָצְנוֹ	CONFIRMED	
102	נֶעְתְּקוּ מִלִּים מִפִּיו	CONFIRMED	תואם
106	פָּרִיץ	CONFIRMED	שתי המשמעויות, 56 תווים
110	דָּשׁ בַּעֲקֵבָיו	CONFIRMED	
112	מְשׁוּבַת נְעוּרִים	CONFIRMED	
116	הִפְלִיא אֶת מַכּוֹתָיו	CONFIRMED	
120	נֶחָמָה פּוּרְתָּא	CONFIRMED	
123	הִקְדִּיחַ	CONFIRMED	הסוגריים דוגמה תקינה, 59 תווים
124	עָגְמַת נֶפֶשׁ	CONFIRMED	
128	מִקְלַעַת	CONFIRMED	המשמעות המרכזית קיימת
130	הִתְנוֹסֵס	REJECTED	65 תווים, מעל תקרת 60
132	עַל נְקַלָּה	CONFIRMED	לא מעגלי
136	אֶבְרָה	CONFIRMED	
145	פְּרִי הִלּוּלִים	CONFIRMED	
147	בֵּין הָעַרְבַּיִם	CONFIRMED	
148	אִישׁוֹן לַיְלָה	CONFIRMED	
149	מְאוֹר פָּנִים	CONFIRMED	
164	יָצוּל	CONFIRMED	זהה במשמעות
166	פַּדַּחַת	CONFIRMED	
168	קְנוֹקֶנֶת	CONFIRMED	
174	פֹּארָה	CONFIRMED	
176	מִבְדּוֹק	REJECTED	61 תווים, מעל תקרת 60
188	נָשִׂיא	REJECTED	חסרה המשמעות המרכזית - ראש מדינה ומנהיג; ניתנה רק המשמעות המשנית ענן
190	סְפָר	CONFIRMED	יישובי ספר קולוקציה אמיתית
191	שְׁתַדְלָן	CONFIRMED	60 תווים בדיוק
192	שְׂכַלְתָן	REJECTED	
195	מְצוּעֲצָע	CONFIRMED	
196	אַרְכָּה	CONFIRMED	הפירוש לא מעגלי
