55	עִיר וָאֵם	CONFIRMED		
60	בְּאִבּוֹ	CONFIRMED		
62	הִגִּיהַּ	CONFIRMED		
65	הִקְהִיל	CONFIRMED		
71	צְדִיָּה	CONFIRMED		
74	קוֹבַע	CONFIRMED		
75	שִׁגָּיוֹן	CONFIRMED	דחף רגעי, גחמה	
78	תְּעוּדַת עֲנִיּוּת	CONFIRMED		
80	תַּכְרִיכִים	CONFIRMED		
84	אֹרַח	CONFIRMED	אופן התנהגות ונוהג	
85	בַּחֲרוֹק שִׁנַּיִם	CONFIRMED		
98	מִיָּמִים יָמִימָה	CONFIRMED	מתמיד, מאז ומעולם	
101	נִעֵר חָצְנוֹ	CONFIRMED	חיפוש רשת (מילון ההווה): הסתלק מאחריות ומשייכות	
102	נֶעְתְּקוּ מִלִּים מִפִּיו	CONFIRMED		
106	פָּרִיץ	CONFIRMED	אדם אלים וגס	
110	דָּשׁ בַּעֲקֵבָיו	CONFIRMED		
112	מְשׁוּבַת נְעוּרִים	CONFIRMED		
116	הִפְלִיא אֶת מַכּוֹתָיו	CONFIRMED	חיפוש רשת: הכה מכות קשות, הרביץ ללא רחמים	
120	נֶחָמָה פּוּרְתָּא	CONFIRMED		
123	הִקְדִּיחַ	CONFIRMED		
