46	שָׁבָה	CONFIRMED		
49	גָּוַע	CONFIRMED		
52	פִּשְׁפֵּשׁ	CONFIRMED	מילוג - הפועל הוא חומר המבחן; שם החרק אינו נכנס (כלל 10)	
53	נֶחְלַץ	CONFIRMED	מילוג - שני המובנים תואמים	
57	חָב	CONFIRMED		
63	כָּרַךְ	CONFIRMED	מילוג - מובן 1 ומובן 3	
67	קִנֵּן	CONFIRMED		
68	דָּגַל	CONFIRMED		
79	שָׁלָה	CONFIRMED		
80	מָשָׁה	CONFIRMED		
83	פִּרְצָה	CONFIRMED	מילוג - שני המובנים תואמים	
86	רֶסֶן	CONFIRMED		
89	אַגָּן	CONFIRMED		
92	שִׁקּוּי	CONFIRMED		
98	יְרִיעָה	CONFIRMED	מילוג - גם המובן המושאל מתועד	
100	כְּסוּת	CONFIRMED	מילוג+אבניאון (הערה: נקודתיים בסוגריים)	
103	תּוֹאֲנָה	CONFIRMED		
104	שִׁלְהֵי	CONFIRMED		
105	עֶרֶשׂ	CONFIRMED		
107	מוּם	CONFIRMED		
