4	וָלָד	CONFIRMED	תואם, לא מעגלי, 30 תווים
6	דְּבִיר	CONFIRMED	
9	רְאֵם	CONFIRMED	התאמה מלאה
10	חֶלֶד	CONFIRMED	תואם את הניקוד חֶלֶד ולא חֹלֶד
12	אֵין בּוֹ מְתֹם	CONFIRMED	השלילה נגזרת נכון
19	מְטֻלָּל	CONFIRMED	המילה טל אסורה כנגזרת שקופה והניסוח החלופי תקף
23	חִזָּיוֹן	CONFIRMED	מראה, מחזה. שתי המשמעויות מכוסות
24	אֵם הַדֶּרֶךְ	REJECTED	
26	אוֹת וּמוֹפֵת	CONFIRMED	
29	נוֹטָרִיקוֹן	CONFIRMED	
32	סָבִיל	CONFIRMED	חסר יוזמה. שתיהן בפירוש
34	סָרִיס	CONFIRMED	שר בשירות השליט. שתי המשמעויות המבחניות
35	נִסְתַּם הַגּוֹלֵל	CONFIRMED	הפירוש נותן את המשמעות ולא את התמונה
36	הָלַךְ רָכִיל	CONFIRMED	
37	שִׂיג וָשִׂיחַ	CONFIRMED	
41	אֵזוֹב	CONFIRMED	הצירוף מן הארז ועד האזוב אותנטי
43	כָּסַס	CONFIRMED	פועל מוגדר בפועל
45	בּוֹקֵק	CONFIRMED	פועל מריק מחריב מרוקן. שתי המשמעויות קיימות
46	יִדְּעוֹנִי	CONFIRMED	התאמה מלאה
47	זִלּוּת	CONFIRMED	ההגדרה תואמת ואינה מעגלית
49	גְּזֵרָה שָׁוָה	CONFIRMED	מידה שהתורה נדרשת בה
52	לַעַג לָרָשׁ	REJECTED	
54	אֶצְבָּעוֹן	CONFIRMED	לא מעגלי
55	מִרְבָּץ	REJECTED	
57	חִישוּר	CONFIRMED	העצם שבין המרפק לכף היד. שתיהן בפירוש
58	דיוֹתָה	CONFIRMED	ההגדרה עוקפת את המילה דיו כנדרש
59	הֵפִיס דַעֲתוֹ	CONFIRMED	
61	לֹא שְׁזָפַתּוּ עַיִן	CONFIRMED	השלילה נותנת לא נראה מעולם
63	בְּכִי תַּמְרוּרִים	CONFIRMED	לא מעגלי, אין מפריד מיותר
66	הָלַךְ עִמּוֹ בְּקֶרִי	CONFIRMED	הלך אתו בקרי = נהג בעוינות
