67	כְּאִישׁ אֶחָד	CONFIRMED	המשמעות והאורך תקינים	
68	יָדוֹ עַל הָעֶלְיוֹנָה	CONFIRMED	עמדת עדיפות מדויקת	
75	אֵין לְאֵל יָדוֹ	CONFIRMED	מילת השלילה אינה מעגליות	
80	קוֹל קוֹרֵא בַּמִּדְבָּר	CONFIRMED		
82	הֶעֱלִים עַיִן	CONFIRMED		
86	מֵהַמַּסָּד וְעַד הַטְּפָחוֹת	CONFIRMED		
89	נָשָׂא וְנָתַן	CONFIRMED		
90	עָמַד עַל הַמִּקָּח	CONFIRMED	נמנעה מעגליות התמקח	
94	כַּיּוֹצֵא בָּזֶה	CONFIRMED		
95	הִגִּיעוּ מַיִם עַד נָפֶשׁ	CONFIRMED		
101	נוֹרָא הוֹד	CONFIRMED		
108	בֵּין הַשִּׁיטִין	CONFIRMED		
110	טִכֵּס עֵצָה	CONFIRMED		
117	שָׁדוּד	CONFIRMED	מדוכא רצוץ או תשוש - שתי המשמעויות	
129	כְּבוּדָּה	CONFIRMED		
131	פֶּלֶךְ	CONFIRMED	מקל טוויה - שתי המשמעויות	
139	אֲחוּז תְּזָזִית	CONFIRMED		
142	הִבְרִיחַ	CONFIRMED	גרם לבריחה, הניס	
145	הִלֵּךְ אֵימִים	CONFIRMED		
156	יָגוֹר	CONFIRMED	הניקוד תואם	
