4	בְּטֶרֶם	CONFIRMED	הפירוש תואם, ללא מעגליות, 8 תווים
6	זֶה מִכְּבָר	CONFIRMED	נרדפת מזמן; תואם במדויק
7	לְשֶׁעָבַר	REJECTED	חסרה המשמעות המרכזית שהיה בעבר בדימוס; קודם לכן לפנים חופף למילים לפנים קודם
17	נִלְעָג	CONFIRMED	
19	כִּילַי	CONFIRMED	תואם, לא מעגלי, בתוך המגבלה
28	נִרְפֶּה	CONFIRMED	
34	חָמוּם	CONFIRMED	רתחן נתמך ישירות
43	נָחַל	CONFIRMED	
44	הִסְתּוֹפֵף	REJECTED	
45	חָסָה	CONFIRMED	תואם לניקוד חָסָה ולא לחַסָּה
54	נָם	CONFIRMED	ההומוגרף אמר אינו חומר מבחן
56	נָבַט	CONFIRMED	תואם
57	נָעַץ	REJECTED	
60	גָּהַר	CONFIRMED	
64	רָמַס	CONFIRMED	הרס והחריב; שתי המשמעויות מכוסות
72	נֶאֱנַק	CONFIRMED	תואם כולל הצירוף
74	הִתְיַפֵּחַ	CONFIRMED	תואם
77	נָאַץ	REJECTED	פגע בקדושה מופיע אחרי פסיק כנרדפת אך אינו נרדף, והמשמעות בזה תיעב חסרה
80	הִתְחַוֵּר	CONFIRMED	תואם ולא מעגלי
84	פָּקַד	REJECTED	
86	רָוַח	CONFIRMED	היה נפוץ מקובל; שתי המשמעויות מכוסות
87	נִקְלַע	CONFIRMED	תואם
93	עָטָה	CONFIRMED	לבש; תואם כולל הצירוף עטה מסכה
94	חָבַשׁ	REJECTED	
95	דִּדָּה	REJECTED	
99	הִבְלִיחַ	CONFIRMED	תואם
100	בָּקַע	CONFIRMED	חתך סדק פילח; שתי המשמעויות מכוסות
105	מָרַט	CONFIRMED	תואם
108	כָּפַף	REJECTED	
110	הִפְשִׁיט	CONFIRMED	הסרת עור נתמכת; תואם
