w2711	ככ	שני תרגומים מקובלים ומדויקים
w2870	ככ	שם עצם ופועל · שניהם נפוצים
w3423	ככ	שניהם המובן המרכזי · אחרי המועד
w3621	כלכל	הבודדים בלי סוד רחבים מדי
w3941	ככ	ייעוד ומקצוע · שני המובנים
w3216	כלכ	בשום אופן בלי שלילה חלקי
w2802	ככל	רווחי הוא מובן אחר לגמרי
w3730	ככ	לספק ולרהט · שני המובנים
w3866	ככל	להישנות צורה של הישנות
w2550	ככ	צמח כללי ותבלין · שניהם
w3770	ככל	הערה כללית מדי ולא ייחודית
w3003	ככ	צנוע ומתון · שני המובנים
w3754	לככל	אפליה מובן אחר · הוגן כפול
w3354	כלכ	להחליש שלישי · השניים מספיקים
w2612	ככ	חובה והתחייבות · שני המובנים
w3545	ככל	סגולה נדיר יחסית
w3668	ככל	סתירה חזקה מדי · שלישית
w3493	כלכ	חיפש הטיית עבר של לחפש
w2755	לכ	משתנה צורת הווה של להשתנות
w3427	כלל	פרט יחיד · פרטי מידע נגזר
w2864	כל	חוסר ואי · אותה מילה
w3398	ככלל	גרידא ספרותי · השלישי חופף
w2979	כלכל	מקף בלבד · גם כן חופף
w3301	ככל	לצפות חופף ללחזות · שלישי
w2635	ככל	קלפי מובן שלישי · מקום
w2437	ככ	שני התרגומים המקובלים
w3620	כלכלל	שברי סוגריים · כפילות להעניק
w2623	ככל	לאסור חופף לאותו מובן
w2823	ככ	שניהם עצום · אותו מובן
w3585	ללככ	רהוט ולבטא · לנסח והביע חופפים
w2871	ככ	להתמוסס ולפרק · שני המובנים
w3546	ללככללל	חי ועז · השאר רחוקים
w3601	כלכל	כן וכנה זהים · ישיר שלישי
w3707	לכלכ	לגמור ולפזר שגויים כאן
w3306	ככ	מכובד ונערץ · אותו טווח
w3056	לככלל	לחקור וחקירה · השאר נדירים
w3727	לכללכ	קליל דעת משובש · שטותי חופף
w3110	ככל	בלבד חופף · שניים מספיקים
w2797	ככ	שם עצם ופועל · שניהם
w3004	כלכל	לחלוחי נגזר · טחוב מובן אחר
w3802	לכלכ	להצטנף חופף להתכרבל
w2899	לללככ	מעשים ופעולות כלליים מדי
w3458	כל	מקף בלבד · אותה מילה
w3542	ככלל	בית קטוע · פסוק שלישי
w3677	כללכ	התנגדות ולהתנגד · אותו שורש
w2631	ככ	שם עצם ופועל · שניהם
w3304	לכ	התפרץ הטיית עבר
w3288	לכלכ	לצייר ולמשוך · תיקו שלישי
w3145	ככל	פסיקה מובן משפטי צר
w3870	ככל	להתמרמר שלישי וחלש יותר
w2468	ללככל	לגנות ולהתנגד פעלים · לא תואר
w3342	ככלל	נמהר חופף לפזיז · בהול אחר
w3639	לככ	גנדרני צורת תואר של גנדרן
w3357	ככל	תקין חופף למסודר
w3381	ככ	אתר בולט ואבן דרך
w3355	ככלל	אוביקטיבי כתיב חלופי · ללא צד משובש
w3830	ללככ	רווח ונפוץ · מתפשט תהליך
w3368	ככל	לרסן שלישי · השניים מספיקים
w2739	ככ	לקצץ ולגזום · אותו מובן
w3594	לכ	נבוך הוא מבוכה ולא בלבול
