w0002	כל	נטיית מין של אותה מילה
w0003	ככ	סידורי ושבר - שני מובנים
w0004	לככ	מוכשר=כישרון לא יכולת
w0005	ככלל	שני מובנים נפוצים; אודות נדיר
w0006	ככ	שני ניסוחים נפוצים לגמרי
w0009	לכל	כנגד=כ+נגד; ממול מובן אחר
w0012	ככ	בדידות וגם לבדו
w0015	כל	אותה מילה, מקף בלבד
w0019	ככ	שם ופועל, שניהם נפוצים
w0020	כלכ	תחום מובן מופשט משני
w0024	ככלל	כש-=נטיית כאשר; כפי-ש נדיר
w0025	ככ	שני מובנים נפוצים לשאול
w0026	לכל	ב-/ב אותה מילה; אצל צר
w0029	לככ	מתקפה נרדפת נדירה יותר
w0030	ככלל	כי ומשום-ש נפוצים; מפני נדיר
w0034	לככ	ישבן סלנג נדיר יחסית
w0035	לכ	טוב=good לא best
w0036	לככ	טוב=צורת בסיס שגויה
w0042	לכ	קנה=עבר תואם bought
w0044	ככ	פועל ושם, שניהם נפוצים
w0046	ככל	להישרף=סביל משני
w0047	לככלל	אבל וחוץ-מ; שאר נדירים
w0048	ללכללכל	עד ועל-ידי; שאר כפילות/צר
w0049	כלכ	לקרוא בעיקר "לקרוא" לא "להתקשר"
w0052	כל	למקד=מיקוד, משני
w0053	ככ	שני מובנים נפוצים ל-chance
w0054	לככ	צ׳ק פחות נפוץ כיום
w0056	לכ	ילד=יחיד, לא children
w0057	כל	אותה מילה, איות שונה
w0060	כל	אלה=נשק, נדיר
w0061	ככ	פועל ושם, שניהם נפוצים
w0062	כלכ	התקררות=תהליך, משני
w0064	כל	פלוגה=צבאי, נדיר
w0065	ככלל	קשר ויצירת-קשר; שאר צרים
w0067	כלללכ	שליטה ולשלוט; שאר טכניים
w0068	לכלכל	מגניב וקריר; שאר משניים
w0069	לכ	עבירה צרה יותר מ-crime
w0070	ככ	פועל ושם, שניהם נפוצים
w0074	כלכ	לטפל חופף להתמודד, עודף
w0075	כל	פטירה רשמי/משני
w0077	ללכ	קוביה=מובן אחר; מת נטיה
w0081	כל	אותה מילה, מקף בלבד
w0084	ככלל	גמור/מוכן; לעשות שם-פועל שגוי
w0085	לכ	מדוכא=רגשי, משני
w0091	כלכ	כוח=עוצמה, לא אנרגיה
w0096	ככ	שני ניסוחים נפוצים
w0099	לככ	שני שמות-עצם נפוצים יותר
w0101	ככללללל	פנים ולהתמודד-עם; שאר נרדפות
w0108	ככ	שם ופועל, שניהם נפוצים
w0109	ככ	שני מובנים נפוצים
w0110	ככ	שני ניסוחים נפוצים
w0111	לככל	להילחם וקרב; שאר צרים
w0113	לכ	מציאה=מציאה טובה, צר
w0115	ככ	שני ניסוחים נפוצים
w0116	כל	פתרון מובן משני
w0117	ככל	לעוף חופף ללטוס, עודף
w0118	ככל	להבין מובן עקיף, צר
w0119	כלכ	לאלץ נרדף ללכפות, עודף
w0122	לככ	קדימה ותפקיד בספורט
w0124	לכל	אותה מילה, שלוש צורות
