w0381	ככ	שני תרגומים נפוצים
w0389	לככ	מבלי פחות נפוץ משניהם
w0390	ככ	שני תרגומים נפוצים
w0392	ללכ	רק גרוע-יותר משווה נכון
w0393	ככ	שני תרגומים נפוצים
w0407	ככל	חושש מובן חלש יותר
w0416	כל	יחד עם קרוב ל-along with
w0418	כל	אותו ביטוי, מקף כפילות
w0419	ככ	שני תרגומים נפוצים
w0423	כלל	כאשר=מתי, לא as-soon-as
w0424	ככ	שני תרגומים נפוצים
w0425	לכ	לבקש שם פועל, ביקש עבר
w0428	כלכ	מקורי מובן שונה
w0431	ככ	שם ופועל נפוצים
w0433	ככל	להתרחץ פועל לא שם
w0434	ככ	שני תרגומים נפוצים
w0439	כל	מועמד שני כפילות מבולגנת
w0448	ככ	שני תרגומים נפוצים
w0449	לככל	טיפול כפילות של לטפל
w0450	כללכ	תיבה וטיעון מובנים צרים
w0453	ככל	תפס כפילות של לתפוס
w0454	ככלל	גורם כפילות, מטרה שונה
w0458	כלכ	רמאי שם עצם נגזר
w0459	כלכ	חומר כימי ניסוח מילולי
w0462	לככ	הראשון כפילות מורחבת
w0466	ככל	השלישי כפילות מדויקת
w0467	ככ	שני שימושים נפוצים
w0468	ככל	מכל כפילות כתיב של מיכל
w0470	ככ	שם ופועל נפוצים
w0472	כלכל	אזור וכפר מובנים שונים
w0473	כלכ	לצמד נרדף פחות נפוץ
w0475	כל	אותו ביטוי, מקף כפילות
w0477	ככלל	שם ותאונה משניים
w0479	כלכל	יחיד כפילות מספר
w0480	כללכ	כועס נדיר, צלב נפוץ
w0481	ככל	פועל צר יותר
w0482	כלכ	לגרום נזק ניסוח מילולי
w0484	ככ	שני תרגומים נפוצים
w0488	לככ	שקע מובן פיזי שונה
w0489	לללכלכ	רק לעצב ועיצוב נכונים
w0494	ככל	עריץ מובן סמוך
w0497	ככ	שני שימושים נפוצים
w0502	ככ	שני תרגומים נפוצים
w0504	ככ	שני שימושים נפוצים
w0506	ככ	שם ופועל נפוצים
w0507	ככ	שני תרגומים נפוצים
w0509	כללכ	גומייה כפילות כתיב
w0515	לכ	נכנס נטייה, להיכנס שם פועל
w0516	ככ	שני שימושים נפוצים
w0517	ככ	שני תרגומים נפוצים
w0520	כל	אותו ביטוי, מקף כפילות
w0523	ככ	שני תרגומים נפוצים
w0531	ככ	שני שימושים נפוצים
w0533	כל	משק בעיקר כלכלה
w0535	לככ	להגיש צר יותר
w0536	ככל	פילטר כפילות של מסנן
w0538	כלכ	זרם מובן סמוך שונה
w0539	ככ	שם ופועל נפוצים
w0541	ללככ	כי מתאים ל-because לא for
w0545	לככל	למצוא נטייה, גילה נרדף
