w2711	ככ	שניהם מובנים נפוצים ונבדלים
w2870	ככ	פועל ושם — שני מובנים
w3423	כל	השני צר מדי, הגשה בלבד
w3621	כלכל	הקצרים אותן מילים בלי המושא
w3941	ככ	מקצוע וייעוד — שני המובנים
w3216	כלכ	בשום אופן בלי שלילה, צורה חסרה
w2802	ככל	רווחי מובן נדיר
w3730	ככ	ריהוט ואספקה — שני המובנים
w3866	ככל	להישנות צורת פועל של הישנות
w2550	ככ	עשב ועשב תיבול, שניהם נפוצים
w3770	לככ	הפרעה לשיחה ניסוח שגוי
w3003	ככ	צנוע ומתון — שני המובנים
w3754	לככל	באופן הוגן צורת בהגינות; אפליה חורגת
w3354	כלכ	להחליש שלישי; לפגום ולפגוע הנפוצים
w2612	ככ	חובה והתחייבות — שני המובנים
w3545	ככל	סגולה מובן נדיר
w3668	ככל	סתירה מובן אחר, פחות נפוץ
w3493	כלכ	חיפש צורת עבר של לחפש
w2755	לכ	משתנה צורה נטויה של להשתנות
w3427	כלל	פרט יחיד; פרטי מידע אותה מילה
w2864	כל	חוסר ואי — אותה מילה
w3398	ככלל	גרידא ספרותי; לא יותר מ- פרפרזה
w2979	כלכל	כמו-כן זהה במקף; גם כן שלישי
w3301	ככל	לצפות שלישי, קרוב ללחזות
w2635	ככל	קלפי מובן נדיר
w2437	ככ	רציף ומתמשך — שני המובנים
w3620	כלכלל	שברי סוגריים; הענקה והתייעצות הנפוצים
w2623	ככל	לאסור שלישי; שני המובנים מיוצגים
w2823	ככ	עצום וענק — שני המובנים
w3585	ללככ	לנסח ולהביע כפולים; לבטא ורהוט מייצגים
w2871	ככ	המסה ופירוק — שני המובנים
w3546	ללככללל	חי ועז הנפוצים; היתר צדדיים
w3601	כלכל	כן צורת זכר של כנה
w3707	לכלכ	לפזר ולגמור שגויים כאן
w3306	ככ	מכובד ונערץ — שני המובנים
w3056	לכללל	חקירה צורת לחקור; היתר צדדיים
w3727	לכלכל	קליל דעת משובש; קל דעת שלישי
w3110	כלכ	רק כללי מדי; השניים מדויקים
w2797	כל	לבקר צורת פועל של ביקורת
w3004	ללכל	לח המדויק; רטוב וטחוב מילים אחרות
w3802	לכלכ	להצטנף כפול; שני המובנים מיוצגים
w2899	לללככ	מעשים ופעולות כלליים מדי
w3458	כל	הבדל מקף בלבד
w3542	ככלל	בית לבדו אותה מילה; פסוק שלישי
w3677	ככלל	התנגדות ולחלוק צורות של הקודמים
w2631	לכ	הצצה שם הפעולה של להציץ
w3304	לכ	התפרץ צורת עבר של להתפרץ
w3288	לכלכ	שוויון ותיקו אותו מובן, שלישי
w3145	ככל	פסיקה מאותו שורש, פחות מדויק
w3870	ככל	להתמרמר שלישי נרדף
w2468	ללככל	לגנות ולהתנגד פעלים, לא תואר
w3342	ככלל	בהול מובן אחר; נמהר נרדף שלישי
w3639	לככ	גנדרני צורת תואר של גנדרן
w3357	ככל	תקין שלישי, קרוב למסודר
w3381	ככ	ציון ואבן דרך — שני מובנים
w3355	ככלל	אוביקטיבי כתיב חלופי; ללא צד שגוי
w3830	ללככ	מתפשט ומחלחל תהליכיים; רווח ונפוץ מדויקים
w3368	ככל	לרסן שלישי; לעכב ולמנוע הנפוצים
w2739	ככ	גיזום וקיצוץ — שני המובנים
w3594	ככ	מבולבל ונבוך — שני המובנים
