w1611	ככלל	מביך ומגושם נפוצים; השאר לא
w1892	לככ	לספק ולהשביע רצון נפוצים
w1477	ככ	תחליף ומחליף שני מובנים נפוצים
w1831	כלכ	לבצע ולהופיע; להציג הוא present
w1462	ככל	רציונאלי כתיב חלופי של רציונלי
w1889	ככ	מלח וימאי שניהם נפוצים
w2282	כלכל	לזכור ולהיזכר; השאר שוליים
w2142	ככ	מחווה ותנועת יד נפוצים
w1919	ככ	דביק ראשי; בעייתי מובן שני
w1577	כלכ	עד ולחזות; להעיד מובן שלישי
w1792	ככ	לאתר ולמקם שני המובנים
w1537	ככל	כדי לסכם צורה של לסכם
w1607	ככ	משיכה ואטרקציה שני המובנים
w2312	כלכ	מפוכח צורה של פיכח
w1514	ככ	הצהרה והודעה שניהם נפוצים
w2273	כלכ	נוהל והליך; תהליך הוא process
w1871	לככ	דרישה שם עצם ולא פועל
w2195	כלכ	ארוך וממושך; מייגע גוון בלבד
w2303	ככ	קשה וחמור שני המובנים
w2086	ככ	לא נאמן ובוגדני נפוצים
w1958	ככ	תקף והגיוני שני המובנים
w1452	ככל	הצעת מחיר מובן עסקי צר
w1511	כלללכ	למרוח ולהתפשט; השאר צורות ונדירים
w1989	כלכ	הסוגריים צורת ריבוי של בן-ברית
w1732	ככ	שיטפון ולהציף שם ופועל נפוצים
w2169	ככ	לציין ולהצביע על שני המובנים
w1867	כלכ	קרוב-משפחה כתיב מקוף כפול
w2050	כלכ	פשרה ולהתפשר; לסכן מובן נגזר
w1492	כל	נבחר צורה סבילה של לבחור
w1875	לככ	התנגדות ועמידות; מחתרת מובן צר
w2057	לללככ	תחרות ולערער על; השאר כפילויות
w2119	ככ	מתקן וקלות שני המובנים
w2226	ככ	אזרחות ולאום שני המובנים
w1561	ככל	ורבלי תעתיק חלופי של מילולי
w1626	ככל	מגף ותא מטען; לאתחל מחשבים
w1264	לככ	ניגוד ולעמת; להוות ניגוד מסורבל
w2022	ככ	אשמה ולהאשים שם ופועל נפוצים
w1628	ככלל	ניתור ולנתר; לקפוץ ולקפץ אחר
w1534	לככל	למרות ש- כפילות; למרות זאת כפילות
w2335	ככל	להפסיק ולסיים; לחסל מובן צר
w1518	כללללכללל	נושא ומקצוע; שבעה מובנים שוליים
w1217	ללככ	מכונית ורכב; אוטו דיבורי וכלי-רכב רחב
w2126	ללכללכללל	מספר ודמות; שבעה מובנים שוליים
w2128	ככ	אנשים ועממי שני המובנים
w1447	ככ	להוכיח ולהתברר שני המובנים
w2141	ככל	אמיתי וכן; מקורי מובן שלישי
w1481	כללכ	מנוחה ושאר; לנוח ויתר צורות
w1496	ככ	הפרדה ופרידה שני המובנים
w1676	ככ	כת ופולחן שני המובנים
w1549	ככ	לאחד ולהתאחד יוצא ועומד
w2060	ככ	נחושת ושוטר שני המובנים
w2324	לללככ	שביתה ולהכות; הכה והתקיף נטיות
w1970	כל	לשקול ראשי; להכביד צירוף נדיר
w1656	ככ	להתרכז ותרכיז שני המובנים
w2034	לככ	מסוגל וכשיר; יכול כפילות של מסוגל
w1318	לכ	ציפייה יחיד; הערך ברבים
w1644	לככ	קסם וקמיע; להקסים צורת פועל
w1471	ככ	לצמצם ולהפחית שני המובנים
w1924	ככל	מאבק ולהיאבק; מאמץ הוא effort
w1735	ככ	יסוד וקרן שני המובנים
