w2113	כלכ	להקים כפל מובן הייסוד
w1567	ככלל	בזבוז והפסולת צורות של קודמיהם
w1687	ככל	הפרפרזה השלישית אינה מובן נוסף
w1974	כלל	בינה אינטליגנציה; חוכמה כתיב חלופי
w1292	ככ	שליטה והשתלטות שני מובנים נבדלים
w2350	ככ	לא מוכר וזר שניהם רווחים
w2020	ככ	בגידה וחשיפת סוד שני מובנים
w2114	ככ	שתי מקבילות עבריות טבעיות
w1279	ככל	במידה רבה חוזר על מאוד
w2093	ככ	שתי מקבילות תקניות ורווחות
w1571	ככלל	מתי ש- וגרסת המקף כפילויות
w1835	ככ	רעיל וארסי שני מובנים רווחים
w1212	ככ	עמדה וגישה שני מובנים רווחים
w1247	ככ	שתי הצורות המקובלות לפרי ההדר
w1773	ככל	טירוף מילה נרדפת לשיגעון
w1283	כלכל	חשק משני; לחפוץ ספרותי נדיר
w1960	ככל	מבחר חוזר על מגוון
w1291	ככ	הפועל והשם שני שימושים עיקריים
w1881	ככל	טקסי צורת התואר של טקס
w1718	כלכ	להוציא לפועל חוזר על לבצע
w1517	לככ	חדר עבודה מובן נדיר יחסית
w1300	לכללכל	להב כפול; שוליים וחוד משניים
w1913	לככ	ערמה כתיב מתעתע; ערימה תקנית
w1736	כל	אותו ביטוי בכתיב חסר
w2326	כלכ	משוחד בדעתו פרפרזה לא לקסיקלית
w1879	ככ	שתי מקבילות רווחות במידה שווה
w2232	ככ	התנגדות והסתייגות שניהם מקובלים
w1806	לככ	מוסר צורת השם; התואר עיקרי
w2287	ככל	ראוי לציון מנוסח ושלישי בתדירות
w2032	ככל	לשחוט נרדף ללטבוח
w1418	כלללכ	פריט ואובייקט חוזרים; מטרה נדירה
w2234	ככלל	התרחש וקרה עבר של הקודמים
w2178	ככ	בניין שונה, מובן שונה
w1190	ככל	פרסום כללי, לא מודעה בודדת
w2098	כלכלל	היתקלות ולהיתקל כפילויות של הקודמים
w1680	לכ	חרש כתיב מתעתע
w1253	ככל	הכרתי מונח ישן ופחות רווח
w1992	ככ	הודעה והכרזה שני מובנים רווחים
w1231	ככ	מבריק וגאוני שניהם רווחים
w1541	ככל	לשנות צורה פרפרזה של לשנות
w1254	כלכ	רגיל שלישי; משותף ונפוץ עיקריים
w1984	ככלל	לקבל ולקבל לקבוצה חוזרים על להכניס
w1341	ככ	שני ביטויים עבריים שקולים
w1427	ככ	צייר וצבע שני מובנים עיקריים
w1920	ככ	ליישר ולהזדקף שני שימושים
w1946	ככל	להפעיל נרדף ללגרום
w2015	ככ	אמונה ודעה שני מובנים רווחים
w1803	ככ	יוצא ועומד, שני שימושים
w2322	לכלכ	אד יחיד; לאדות פועל נדיר
w1498	ככלל	מניה מובן פיננסי; לחלוק נרדף
w2081	ככ	לקבוע ולברר שני מובנים
w1851	ככ	האדם והגוף, שני מובנים
w1459	ככ	שם ופועל, שני שימושים
w2171	ככ	שתי מקבילות תקניות לתואר
w1874	ככ	להתנגד ולעמוד בפני שני מובנים
w2019	כלכ	גרגרי יער ריבוי וסמיכות של גרגר
w1605	ככ	שם ופועל, שני שימושים
w2296	ככל	זבל נרדף לאשפה
w1409	ככ	פסגה ופסגת הר שניהם רווחים
w1797	ככ	פאר ומותרות שני מובנים רווחים
