w0269	ככ	שם ופועל שניהם נפוצים
w0270	ככלל	היגיון כתיב כפול לנמק נדיר
w0272	ככ	שני מובנים נפוצים כאחד
w0273	ככ	מנוחה והרגעה שניהם נפוצים
w0274	כלכ	דיווח צורת לדווח דוח שם
w0279	לככ	רכיבה צורת לרכוב נסיעה שונה
w0280	כללכ	כיוון ונכון עיקריים זכות שולי
w0281	לככ	זירה נדיר טבעת וצליל נפוצים
w0282	ככ	שני תרגומים ישירים נפוצים
w0283	לכלכ	רץ צורת לרוץ לנהל נפוץ
w0284	ככ	שם ותואר שניהם נפוצים
w0285	לכ	מלח דומיננטי להמליח נדיר
w0289	כלל	מקף כפילות להקה נדיר
w0291	ככ	שם ותואר שניהם נפוצים
w0295	כל	שירות עיקרי לתחזק נדיר
w0297	ככ	אורך וגובה שני מובנים
w0298	כללכ	להראות ותוכנית עיקריים מופע כפול
w0299	כללל	רק צד ברור שאר שוליים
w0301	כל	פשוט עיקרי תמים נדיר
w0302	כלכ	מקף כפילות מאז נפרד
w0304	כלכ	רווק ויחיד עיקריים בודד שולי
w0305	לככ	אדון ואדוני נפוצים תואר נדיר
w0309	ככל	איטי ולהאט עיקריים לאט שולי
w0311	ככ	שם ופועל שניהם נפוצים
w0312	לככללל	כל-כך ואז עיקריים שאר משניים
w0313	ככ	שני תרגומים תקפים כאחד
w0316	כלכ	בקרוב ובהקדם נפוצים מוקדם שונה
w0318	כל	מיוחד עיקרי מבצע נדיר
w0319	לכלכל	כסף וזמן עיקריים שאר לא מדויקים
w0320	ככל	לעמוד ועמדה עיקריים דוכן שולי
w0321	ככל	כוכב ולככב עיקריים כוכבית נדיר
w0322	ככ	פועל ושם שניהם נפוצים
w0324	ככל	מדרגה וצעד עיקריים לצעוד צורה
w0330	כלכ	טיפש ומטומטם עיקריים טיפשי צורה
w0331	ככ	שני תרגומים נרדפים נפוצים
w0332	כל	סוכר עיקרי מותק כינוי נדיר
w0335	ככ	פועל ושם שניהם נפוצים
w0336	ככל	מתוק וחמוד עיקריים ממתק נדיר
w0339	ככ	עבודה וספורט שניהם נפוצים
w0341	ככ	צורה מלאה וקצרה תקפות
w0343	ככ	שני ניסוחים תקפים כאחד
w0344	כלכ	מקף כפילות ההוא מובן נפרד
w0350	לככ	באמצעות ודרך עיקריים מבעד חופף
w0351	ככ	כרטיס ודוח חניה נפוצים
w0352	ככ	זמן ופעם שניהם נפוצים
w0354	ככל	גם ומדי עיקריים הצירוף כפול
w0356	ככל	אמון ולבטוח עיקריים קרן-נאמנות נדיר מפורש
w0358	ללככ	תור ולפנות עיקריים סיבוב שולי
w0359	כל	מתחת נפוץ תחת צורת בסיס
w0361	לכ	עד בסיסי עד-ש נגזרת ממנו
w0362	כלכ	עד-כה ועד-עכשיו עיקריים עד-עתה שולי
w0364	כלכ	מקף כפילות בדרך-כלל ולרוב נפוצים
w0366	ככ	פועל ושם שניהם נפוצים
w0367	לככ	קול ולהביע עיקריים הצירוף מסורבל
w0368	ככל	המתנה ולחכות עיקריים להמתין צורתה
w0369	ככ	קיר וחומה שניהם נפוצים
w0370	לכ	לרצות דומיננטי מחסור מובן נדיר
w0372	ללככ	לצפות ושעון עיקריים שאר לא מדויקים
w0373	ככ	אופן ודרך שניהם נפוצים
w0377	ככל	מתי וכאשר עיקריים כש- צורתו
