w2113	כלכ	לייסד ולבסס; להקים אותו מובן
w1567	ככלל	בזבוז והפסולת צורות חוזרות
w1687	ככל	השלישי פרפרזה מסורבלת
w1974	כלל	בינה לא נפוץ; חוכמה כתיב
w1292	ככ	שני תרגומים רגילים
w2350	ככ	שניהם מקובלים
w2020	ככ	בגידה וחשיפת סוד
w2114	ככ	שתי מילות תדירות מקובלות
w1279	ככל	השלישי פרפרזה של מאוד
w2093	ככ	שניהם מדויקים ונפוצים
w1571	כלכל	הרביעי זהה לראשון
w1835	ככ	רעיל וארסי שניהם נפוצים
w1212	ככ	שני התרגומים התקניים
w1247	כל	פרי הדר הרחבה של הדר
w1773	ככל	טירוף אותו מובן כשיגעון
w1283	כלכל	שם ופועל; חשק ולחפוץ נדחים
w1960	ככל	מבחר אותו מובן כמגוון
w1291	ככ	פועל ושם
w1881	ככל	טקסי צורת תואר של טקס
w1718	כלכ	ביצוע והוצאה להורג
w1517	לככ	חדר עבודה מובן נדיר
w1300	לכללכל	קצה ויתרון; להב כפול ברשימה
w1913	לככ	ערמה כתיב חסר של ערימה
w1736	כל	אותו ביטוי בכתיב אחר
w2326	כלל	אישי ומשוחד אינם המובן
w1879	ככ	שני התרגומים הרגילים
w2232	כל	הסתייגות מובן צדדי
w1806	לככ	תואר ומוסר השכל
w2287	כלכ	מדהים הוא מובן אחר
w2032	ככל	לשחוט אותו מובן כלטבוח
w1418	כלללכ	חפץ ולהתנגד; השאר צדדיים
w2234	ככלל	שני האחרונים הטיות
w2178	ככ	יוצא ועומד
w1190	ככל	פרסום הוא התהליך
w2098	כללכל	מפגש ולהיתקל; השאר כפולים
w1680	לכ	חרש כתיב חסר של חירש
w1253	ככל	הכרתי נדיר ודו-משמעי
w1992	ככ	שניהם תקניים ונפוצים
w1231	ככ	מבריק וגאוני
w1541	ככל	לשנות צורה פרפרזה
w1254	כלכ	משותף ונפוץ; רגיל שלישי
w1984	ככלל	שני האחרונים אותו מובן
w1341	ככ	שני ביטויים מקובלים
w1427	ככ	אמן וצבע בתים
w1920	ככ	יוצא ועומד
w1946	ככל	להפעיל אותו מובן כלגרום
w2015	כל	דעה שונה מאמונה
w1803	ככ	יוצא ועומד
w2322	לכלכ	אד יחיד; לאדות מובן שלישי
w1498	ככלל	מניה ולחלוק שלישיים
w2081	ככ	לקבוע ולברר
w1851	ככ	אדם ובית הוצאה
w1459	ככ	שם ופועל
w2171	ככ	שתי צורות מקובלות
w1874	ככ	להתנגד ולעמוד בפני
w2019	כלל	שניהם פרי יער, לא גרגר
w1605	ככ	פועל ושם
w2296	ככל	זבל אותו מובן כאשפה
w1409	כל	פסגה לבדה רחבה יותר
w1797	ככ	פאר ומותרות
