w0673	ככ	תכונה ואיכות שני מובנים נפוצים
w0674	לכלכ	שאלה וחקירה נפוצים; ספק כפול
w0677	ככ	עכברוש ומלשין שני מובנים רגילים
w0683	ללככ	עדיף שידור חוזר ולחזור על
w0684	לכלכ	לענות ולהגיב פועל; שמות מיותרים
w0687	ככ	תוצאה ולנבוע שני מובנים
w0688	ככ	סיבוב ומהפכה שני מובנים
w0689	כלכ	טבעת ולצלצל; צלצל כפול
w0692	ככ	רקטה וטיל נפוצים יחד
w0695	ככ	שורש ולהשתרש שני מובנים
w0697	כללללכל	כלל ולשלוט עיקריים; שאר משניים
w0702	לכל	להיראות עיקרי; שאר מיותר או שונה
w0703	ללככל	חוש והיגיון עיקריים; שאר נגזרים
w0706	ככלל	להקים ולארגן עיקריים; שאר משניים
w0708	ככ	חד וחריף שני מובנים
w0710	ככ	כתף ולשאת שני מובנים
w0713	ככ	מידה וגודל שני מובנים
w0714	כלל	מיומנות מדויק; שאר מילים אחרות
w0720	כל	למכור נכון; מכר צורה אחרת
w0721	ככ	פתרון ותמיסה שני מובנים
w0723	ככ	סוג ולמיין שני מובנים
w0724	כלל	לדבר עיקרי; שאר משניים
w0725	ככ	מהירות ולמהר שני מובנים
w0727	ככ	חריף ופיקנטי שני מובנים
w0729	ככ	חסות כפועל וכשם
w0731	כלכ	תרסיס ולרסס; לפזר כללי מדי
w0736	ככ	סערה ולהסתער שני מובנים
w0739	ללככ	דברים ולדחוס עיקריים; שאר משניים
w0741	ככ	כגון וגם למשל נפוצים
w0742	ככ	להציע ולרמז שני מובנים
w0749	כל	כשרון וכישרון אותה מילה
w0750	ככ	מס ולמסות שני מובנים
w0753	ככ	זעיר וקטנטן שניהם נפוצים
w0754	ככ	טון ונימה שני מובנים
w0755	ככ	סיור ולסייר שני מובנים
w0757	ככ	מגדל ולהתנשא שני מובנים
w0759	לכ	רעיל מדויק; מזיק כללי מדי
w0761	לככ	אוצר והוקיר עיקריים; לנצור משני
w0762	כלכ	פי 3 ולשלש; משולש צורה אחרת
w0763	כל	תאומים נכון; תאום יחיד כפול
w0770	ככ	לא בטוח ומסוכן קרובים ונפוצים
w0772	ככ	שדרוג כפועל וכשם
w0773	לכללכ	להשתמש ושימוש עיקריים; שאר ניואנס
w0774	ככ	חופשה ולנפוש שני מובנים
w0776	כל	גרסאות נכון; גרסה יחיד כפול
w0781	ככ	גל ולנופף שני מובנים
w0783	כלכ	משקל וחשיבות עיקריים; כובד כפול
w0784	לכלכללל	ואילו ובזמן ש עיקריים; שאר כפולים
w0787	ככ	עץ ויער שני מובנים
w0788	כלכ	עולמי ובכל העולם עיקריים; כפול
w0790	ככ	אזור ותחום שני מובנים
w0792	כל	שתי צורות לאותו ביטוי
w0793	ככל	אבסורדי ומגוחך קרובים; לא סביר חלש
w0795	ככ	תאונה ובמקרה שני מובנים
w0796	ככל	לפי ועל פי נפוצים; בהתאם פורמלי
w0797	כלכ	מעבר ולרוחב עיקריים; צד שני כפול
w0804	לככלל	אזעקה ולהבהיל עיקריים; שאר משניים
w0805	ככ	להרשות ולאפשר שני מובנים
w0808	כל	כתוצאה מכך נכון; כתוצאה חסר
w0810	ללככ	אטרקטיבי ומושך עיקריים; יפה ונאה אחרים
