w0546	לככ	הקפיא צורה נוטה של להקפיא
w0547	ככ	שתי מילים נרדפות נפוצות
w0549	לככ	להתעמת מובן לא מתאים
w0550	ככ	שני מובנים נפוצים לגן
w0552	כל	גן=יחיד, אותה מילה
w0555	ככ	שם עצם ותואר, שניהם נפוצים
w0557	כלכ	גלובאלי כפילות איות של גלובלי
w0558	ככ	שני מובנים נפרדים ונפוצים
w0559	ככ	צבע מול מצופה זהב
w0564	ככ	שני הקשרים נפוצים
w0567	ככ	שני שרשים נרדפים נפוצים
w0570	ככ	שתי מילים נרדפות נפוצות
w0572	כלכל	כפילות מקף; שמא נדיר
w0574	ככ	שני ניסוחים נפוצים
w0577	ככ	שני מובנים נפרדים נפוצים
w0578	ככ	תואר מול שם עצם
w0581	ככ	ביטוי מול מילה שאולה
w0589	כללכל	רק שני; שאר נרדפות
w0592	לכ	גדול אינו עליון, חסר ביותר
w0593	כללכ	המשיך צורה קרובה לנמשך
w0594	ככ	שני מובנים נפוצים למנהיג
w0596	כלללכלל	שבעה מועמדים, רק שני עיקריים
w0597	לככ	נדיב מובן נדיר יחסית
w0598	כל	איות חלופי, אותה מילה
w0602	ככל	להפסיד צורה נוטה של מפסיד
w0605	ככ	שם עצם ופועל נפוצים
w0606	ככ	שתי נרדפות נפוצות מאוד
w0607	ככ	איפור מול הרכב, שונים
w0611	ככ	שם עצם ופועל נפוצים
w0612	ככלללל	שישה מועמדים, רק שני עיקריים
w0614	ככ	נפשי מול שכלי, שונים
w0615	לכ	רוחני תוספת מובן נדיר
w0617	כלכ	להחמיץ ולפספס חופפים; רק אחד
w0618	ככ	שני מובנים נפוצים למשימה
w0625	ככ	טבע ומהות, שני מובנים
w0627	ככ	תואר מול שם עצם
w0629	ככ	שם עצם ופועל נפוצים
w0630	כל	אדיש מובן שונה מניטרלי
w0634	כלכ	להניק מובן צר יותר
w0635	כלכ	דיבוק מובן נדיר וספרותי
w0636	לכ	אך ואבל אותו ניסוח
w0637	כלכ	מאושר מובן רחוק, לרוב שמח
w0639	לככ	על כללי מדי; שניים מדויקים
w0643	לכללללכ	שבעה מועמדים, רק שני עיקריים
w0645	ככ	תואר מול שם עצם
w0647	לככ	חפיסה סוג צר של חבילה
w0649	כלכ	פאניקה ובהלה חופפים; רק אחד
w0652	לככ	נתיב מובן צר ופורמלי
w0653	לככ	להפסיק=לעצור, רחב מדי
w0656	ככ	שם עצם ופועל נפוצים
w0660	כלכ	תצלום כפילות מובן עם צילום
w0663	ככל	להטיס מובן צר יותר
w0664	כלכ	אפשרי מובן שונה מפוטנציאלי
w0665	כלכל	משפיע מובן שונה; שני עיקריים
w0666	לככל	כפילות מקף; קדמון נרדף נדיר
w0667	כלכ	התכונן צורה נוטה של להתכונן
w0668	ככ	מצגת והצגה, שני מובנים
w0670	ככ	תואר מול שם עצם
w0671	לכלכ	תכנית כפילות איות; תכניה לא מוכר
w0672	ככל	פאזל סוג צר יותר
