w3332	כלכ	ניסוח מורחב, לא מובן שונה
w2963	כל	יחיד ורבים, אותה מילה
w3377	ככ	שני מובנים נפוצים תקפים
w3826	לככלל	מוט ולשבת - שם ופועל
w2390	ככ	שני תרגומים נפוצים
w2472	לככ	למרוד חזק מדי, זה מרד
w2955	ככל	לקוי - ניואנס שונה מעט
w3395	כלכ	פגם כללי מדי כתרגום
w2894	ככל	יתר שם עצם, לא תואר
w3612	כל	מהווה חובה - ניסוח של חובה
w3200	כללכ	דייל צר מדי, משרת שונה
w3320	כלכל	כל מובן מיוצג פעם אחת
w3001	ככ	שני מובנים נפרדים לגמרי
w3936	כלכלל	פרפרזות מיותרות; אמינות שונה
w3230	כל	ניסוח חלופי לאותה מילה
w3611	ככ	שני ניסוחים נפוצים תקפים
w3821	כלכ	ניסוח מורחב של עליון
w2395	ככל	להטיל פחות מדויק כאן
w3195	כלכ	בתוקף - גרסה מורחבת של לטעון
w2806	לללכלכ	גזע ולהרביע - שני המרכזיים
w3256	ככ	שני מילים נרדפות נפוצות
w3691	כל	גורם התמרמרות - ניסוח תיאורי
w2566	ככ	שני תרגומים ישירים נפוצים
w3282	ככ	תזוזה פיזית מול עקירת אנשים
w3774	לכ	מחוספס זה מרקם, לא צורה
w2953	ככ	שתי ניסוחים נרדפים נפוצים
w3140	לככללל	לדחוף אותו שורש כמו דחף
w3685	כללכ	שני התרגומים המילוניים המדויקים
w2838	כל	ניסוח חלופי לאותה מילה
w3048	כל	שם עצם ופועל, אותו שורש
w3028	כלכ	מוכוון - בניין אחר של מכוון
w3015	ככ	מעמד חברתי מול תכונת אופי
w2825	כלכ	להסכים זה הסכמה, לא ציות
w3208	כלכ	קורה - מונח בנייה צר מדי
w3236	ככל	חד משמעית זה בהירות לא סיום
w3914	ככ	שני שמות נרדפים לרמאי
w3744	ככ	מובן כללי מול מובן משפטי
w3753	ככל	להעניק שלישי, פחות מדויק כאן
w3564	לכלכ	מומחה ומעולה - ניואנס שונה קצת
w2952	לכ	כלוא תואר, לכלוא שם הפועל
w3604	לככ	מעמד חברתי ניסוח מורחב של מעמד
w3228	ככל	ציבורי הוא מובן שונה לגמרי
w2435	לכ	לכלות ניסוח ספרותי נדיר יותר
w2656	כלכ	מסילת ברזל - ניסוח ישן חלופי
w3093	ככ	גלגל מול כוס, הקשרים שונים
w3387	ככל	להתמהמה שלישי, פחות מרכזי
w2915	ככ	הריח עצמו מול המוצר
w3795	ככלל	השניים המדויקים ביותר נבחרו
w2859	לכ	פועל מול שם, אותו שורש
w2919	ככלל	שני מובנים: התחלה וספר המקרא
w3889	ככלל	אבן ופועל שיבוץ - שני מובנים
w2521	לכללכל	לחלץ ותמצית - הכי נפוצים כאן
w3171	ככללל	לנהל וגם לתת - שני עיקריים
w3102	כל	רועה צאן ניסוח מורחב של רועה
w2902	ככ	בד מוחשי מול מרקם מושאל
w3900	כלכ	גרסה מורחבת מול ניואנס אי-סדר
w2511	כלללכ	הבסיסי וההחרגה הפורמלית נבחרו
w3307	לכ	עבר מוטה מול שם הפועל
w3878	לככ	קדום - תוספת מיותרת לארון קבורה
w3096	ככ	כמות מועטה מול נדירות
