w0397	רביעי	-	-
w1531	מרקם	-	-
w1679	עקומה	לעקם	-
w1505	עבדות	-	-
w3177	שינוי	תיקון	-
w2498	להעשיר	-	-
w2248	להתגבר	-	-
w2452	עשור	-	-
w0016	כועס	-	-
w3215	פורץ	גנב	-
w3653	לעג	-	-
w2970	להפחיד	לאיים	-
w2879	לחשוש	אימה	-
w2787	להשמיד	-	-
w2946	בורות	-	-
w2658	מוכנות	-	-
w3074	חזרה	-	-
w0102	עובדה	-	-
w2899	לנצל	הישג	-
w2964	לרשת	-	-
w0373	דרך	אופן	-
w1497	כמה	אחדים	-
w3128	רך	עדין	-
w0181	חוק	-	-
w2564	יישום	-	-
w3738	אמנם	-	-
w1400	מוח	להשגיח	-
w0517	שגיאה	טעות	-
w3682	שובך	-	-
w0996	ידוע	-	-
w2995	מיזוג	-	-
w1588	תוספת	חיבור	-
w0316	בקרוב	-	-
w2340	שקוף	-	-
w1032	ארגון	-	-
w0758	עיר	עיירה	-
w2041	בד	מטלית	-
w0459	כימי	חומר כימי	-
w0914	במיוחד	-	-
w1887	חורבה	-	-
w2583	פולשני	-	-
w0673	איכות	תכונה	-
w2335	לסיים	להפסיק	-
w2801	לשאת	דוב	-
w2355	אלא אם כן	-	-
w1701	הולנדי	-	-
w2871	להתמוסס	לפרק	-
w0201	חלב	לחלוב	-
w1653	להתחייב	לבצע	-
w3852	תומך	-	-
w0217	ליד	-	-
w2409	מעגל	מסלול	-
w3945	מעובד	-	-
w0133	קרקע	לבסס	-
w1386	עלה	-	-
w0415	אלרגי	-	-
w0927	חקלאי	איכר	-
w2076	עדין	-	-
w0805	להרשות	לאפשר	-
w1865	הרשמה	רישום	-
w0326	חנות	לאחסן	-
w0238	חלק	להיפרד	-
w3756	להתחנן	-	-
w2931	לחלק לחצי	-	-
w3305	מהות	תמצית	-
w0768	יחידה	-	-
w0658	פילוסופיה	-	-
w0158	אם	-	-
w2116	באופן בלעדי	-	-
w1791	הלוואה	-	-
w2926	לתפוס	להבין	-
w1607	משיכה	אטרקציה	-
w2096	במקום אחר	-	-
w1963	דרך	-	-
w2799	חשוף	עירום	-
w0423	ברגע ש	-	-
w1491	קטע	פלח	-
w0518	לברוח	בריחה	-
w1915	בול	להטביע	-
w3692	נודע	-	-
w0685	אחריות	-	-
w0907	חשמל	-	-
w2327	סיכום	-	-
w1472	רפורמה	לתקן	-
w0959	גבעה	-	-
w0960	כן	ישר	-
w0923	ניסוי	להתנסות	-
w1483	קצב	-	-
w3710	לבדות	לייצר	-
w1110	בכיר	קשיש	-
w3443	קודם	-	-
w2591	נוף	-	-
w2766	לספוג	-	-
w0017	חיה	-	-
w0524	אקזוטי	-	-
w3602	לגייס תמיכה	-	-
w1880	עולה	-	-
w0453	לתפוס	להידבק	-
w3667	מחלוקת	-	-
w3364	בהכרח	-	-
w1358	להתאפק	לעכב	-
w0477	להתרסק	תאונה	-
w1409	פסגה	-	-
w1343	בסיסי	יסודי	-
w2823	עצום	ענק	-
w3058	בולט	נודע	-
w2858	לרדת	-	-
w1681	ויכוח	להתווכח	-
w0421	כאילו	-	-
w3581	קרן	-	-
w2523	רחוק	-	-
w0203	לערבב	תערובת	-
w2987	צבאי	-	-
w1606	למשוך	-	-
w3713	הישג	-	-
w0511	אימפריה	-	-
w1556	חיסון	-	-
w3518	עדין	דק	-
w1121	חטא	לחטוא	-
w1573	את מי	-	-
w3248	לעומת זאת	-	-
w0731	תרסיס	לרסס	-
w2756	ספק	רוכל	-
w2586	מגרש גרוטאות	-	-
w0822	מתחת	-	-
w2632	מבצע	אמן	-
w3768	בלתי עביר	-	-
w2581	פולש	-	-
w3396	תת-תזונה	-	-
w0054	לבדוק	צ'ק	חשבון
w3030	התפרצות	-	-
w0562	לגדול	לגדל	-
w1270	לספור	ספירה	-
w0675	קשת	-	-
w3501	לזנק	-	-
w2589	קשר	לקשור	-
w0771	עדכון	לעדכן	-
w2631	להציץ	הצצה	-
w3476	מהסס	-	-
w0904	השפעה	תוצאה	-
w2810	לספק קייטרינג	לשרת	-
w0079	הבדל	-	-
w2120	לדהות	להיעלם	-
w2171	משפיע	-	-
w1069	ציבורי	ציבור	-
w0257	תפוח אדמה	-	-
w3470	זיכרון	-	-
w0992	ממלכה	-	-
w1207	לעצור	מעצר	-
w1212	גישה	עמדה	-
