c6691a1edf79	כ	נטיית מין
8dcccd288b67	כ	יידוע
0fa9e28b2058	כ	מין ויידוע
44d4accc91a4	כ	זמן וגוף · אותו בניין
3613373fc883	כ	תחילית ו
96dcec095386	כ	פועל ושם הפעולה
5696cd2484de	כ	יידוע
46d15d022397	כ	נטיית מין
e2b0183b402c	כ	יידוע
35ab92a08751	כ	תחילית ב
a0d8308333c3	כ	יידוע
cae0b17e1ed8	כ	עתיד · אותו בניין
b28b52f9976d	ל	תחילה והתחלה שתי מילים
0d4ade64672d	כ	נטיית מין
01840904cc73	כ	תחילית ב
640523eda8f7	כ	יידוע
d147acc7a022	כ	נטיית גוף ומין
e0b54574de61	כ	יידוע
9b09272e6e0e	כ	עתיד של לשבור
699ecaade9f5	כ	יידוע
caf7c2bd5955	כ	עתיד של להישרף
0a0d9e436f72	כ	עתיד של להתקשר
72d04537d4ae	כ	תחילית ב
e1aa44645b4d	כ	עתיד של לפדות
74d4be37c87b	כ	יידוע
1360f79f1120	כ	תחילית ל
2a2ab6dc2b39	כ	נטיית מין של קרוב
56b9121f27e1	כ	תחילית ל
bc11047001e0	כ	עתיד של לצבוע
4fc3c5439a00	כ	יידוע
0d0be786083f	כ	עתיד · אותו בניין
af5168e4959b	כ	יידוע בתוך צירוף
8e5be0fe7d1f	כ	עתיד של לצנן
82cde40a2bda	כ	יידוע
1f71e1ca1c23	כ	עתיד של לרקוד
94f35ba68880	כ	יידוע
892239a870a4	כ	כינוי חבור
11e0a8ee6bfe	כ	נטיית מספר
d2cf69355bd2	כ	עתיד של למות
5d745c9eac31	כ	נטיית מספר
393f20957f02	ל	מורד ומטה שתי מילים
8f8883da89e3	כ	הווה של לחלום
27b4b8591549	כ	הווה של לשתות
867fffbcc1c8	כ	תחילית ב
ef7826c74167	כ	תחילית ב
61e183459bf6	כ	תחילית ב
98ef4c41afec	כ	עתיד של להסביר
a104ac877c29	כ	יידוע
0bcbe4a84be8	כ	יידוע
1699f2820e17	כ	הווה רבים של לפחד
a18a1a3d4247	כ	הווה של להרגיש
1dc41dadd70e	כ	סמיכות של הרגשה
e9eeaaa09c90	כ	עבר של להיאבק
097f5519631b	כ	יידוע
5f975dfec06a	כ	עתיד של לתקן
548a7807c1e1	כ	עבר של לעקוב
e5a6c2fc7736	כ	תחיליות ו-ה
8d74309e5e95	כ	תחילית ב
25d15bb1fd10	כ	יידוע · השאר הבהרה
18b4ec4c6d0e	כ	תחילית ל
e81215853608	כ	יידוע
72e7c597ac4e	כ	יידוע
a40cc32d5674	כ	עתיד של לגדול
815f2d422f44	כ	יידוע
6cda7603993c	כ	תחילית ל
2c6a3ec194fb	כ	תחיליות מ-ה
40882f91d8c2	כ	נטיית מין
