7619448b39c2	כ	סמיכות רבים של יליד
870a0699e747	כ	זמן וגוף
7a6dd135faaa	כ	יידוע
66ebc85d9aa2	כ	זמן וגוף
c689dfd2fb35	כ	זמן וגוף
5fc68c0bb51c	כ	יידוע ומין
abb7b3ca5ded	כ	זמן וגוף
e541a279b8d1	כ	יידוע
5cb10e6a4508	כ	יידוע · ראש הצירוף מסלול
fa3acbaba015	כ	יידוע ומספר
f01fc5cb51a0	כ	יידוע
fdb304ed254f	כ	זמן וגוף
c1b61e9de87d	כ	יידוע
4675d289035c	כ	יידוע
f63d9ae5e69c	כ	זמן וגוף
eb439d69915a	כ	תחילית ויידוע
50087ada3821	כ	יידוע
3889a342793b	כ	נטיית מין ומספר
72097a25d59c	ל	שם מול תואר · גזירה
cd9d5f8d25c8	כ	יידוע
eef048b72316	כ	יידוע
ce12a769292d	כ	יידוע ומין
13652f8b3f42	כ	יידוע ומין
724ead11511e	כ	כתיב מלא וחסר
10b12c8cbfb1	כ	תחילית כ
88d20b806192	כ	יידוע
c4c5631d3e9c	כ	יידוע
49e15c857d34	ל	שורש משותף · מילים שונות
6746d3cbd4f0	כ	יידוע בצירוף
825723cec1f9	כ	יידוע
21b0c0ae05c2	כ	יידוע
4c0e9d150e10	כ	זמן וגוף
3fda6833dda2	כ	יידוע
8d4f0c40e640	כ	יידוע
0bc2d1970c8e	כ	אותו צירוף · מקף בלבד
82ef14b58e00	כ	תחילית ומין
d6a963c8a90f	כ	יידוע
65b316c13625	כ	זמן וגוף
1afad4f6f2a9	כ	יידוע
38ee6b73a6b4	כ	תחילית ב
7a3cea32db9d	כ	יידוע
52ab155db267	כ	יידוע
dbb28703e589	כ	יידוע
72c7c6b954b2	כ	נטיית מין ומספר
73321de22410	כ	זמן וגוף
3919ca9a0010	כ	זמן וגוף
8a31a04ff2b8	כ	יידוע
49b35864e4c8	כ	יידוע
45fdcbf97c31	כ	יידוע
a0bd7d7b5194	כ	יידוע
2978fa68fb6b	כ	יידוע
6938e54cd286	ל	בניין שונה · מילים שונות
c30dfc07a7e5	כ	תחילית ב
ac92fdbd37bc	כ	יידוע
f0d6eddeaa32	כ	סמיכות של פגישה
e0b53cf3af79	כ	יידוע
a69eeb2231b2	כ	יידוע
4e0fb57ae67c	כ	יידוע ומין
d07f2a6b8b49	כ	זמן וגוף
ace556dbc268	כ	נטיית מין
7821e0047c7f	ל	מילים שונות · לא תחילית
3cef1bcdfc66	כ	תחילית ב
2f17059d120f	כ	נטיית מין
5e08c6f8d38a	כ	זמן וגוף
d3d283725cae	כ	יידוע
a39f4e1b6566	כ	נטיית מין
46f5b736a525	כ	זמן וגוף
262139a10ff4	כ	יידוע של דביק
087760f8e49c	כ	יידוע
a37317928940	כ	יידוע
d5029d0bac7f	כ	פועל ושם הפעולה
e95b643d7317	כ	זמן וגוף
36aa563dda98	כ	נטיית מספר
66b394b39645	כ	יידוע
7cfaa6fe46b3	כ	יידוע ומין
cdd31323675e	כ	יידוע
a4a61580536f	כ	מין · ראש הצירוף חשוד
37d669f7751b	כ	זמן וגוף
11bd80a74fff	כ	יידוע
516cea990a27	כ	יידוע
bd699835a71e	כ	זמן וגוף
6163910263db	כ	יידוע
1d8ba5812a90	כ	יידוע
