e5cb6b63567a	?	מילת יחס · אין שורש
b96ca4821e4e	כ	שורש י-צ-ג משותף
61d8e322cec5	כ	שורש ח-ש-ל משותף
fe98a1feae17	כ	שורש ב-ק-ר משותף
e145487e7916	כ	שורש ב-ר-ק משותף
496566cc5d1c	כ	שורש ס-כ-ם משותף
0f989aaa6e4c	כ	אותה מילה תנור
b78960a386da	כ	שורש ל-ש-ן משותף
f7ced3c28074	כ	שורש א-ד-ב משותף
0ec767a4fcd8	כ	אותה מילה אחות
ed3fd0ca4e7b	כ	שורש י-צ-ר משותף
23e291cde63b	כ	שורש ע-ל-ה משותף
f307771ea8aa	כ	אותן מילים בדיוק
9e0b60e1298e	כ	שורש ע-מ-ת משותף
7fbf0cb0ad25	כ	ק-ב-ל משותף עם לקבל
f26cf82dd746	כ	שורש מ-ש-ך משותף
f04b20caf7ca	כ	שורש ה-ל-ך משותף
4c53d08d52c1	כ	אותה מילה חשמל
69d41d6a6a66	כ	אותה מילה סקרן
57d92d2d467d	כ	שורש ר-ש-ם משותף
ba2b52cadcf4	כ	שורש פ-א-ר משותף
d4d76e78dbe8	כ	שורש ב-ט-ח משותף
1031fbad1fdf	כ	אותה מילה תאומים
3ada06a5ea7f	כ	שורש מ-ע-ט משותף
c95982a72b73	כ	אותה מילה מבוך
d6405bd7f54c	כ	שורש ק-ב-ר משותף
2f2cd9b0c1bd	כ	שורש ת-מ-ך משותף
66a897d35d94	כ	ס-ל-ל משותף עם מסילה
5c445961bdbd	כ	שורש ש-פ-ט משותף
67bf2a9b144d	כ	שורש כ-ר-ע משותף
211f775f5098	כ	שורש ס-ח-ר משותף
e91133df42fc	כ	שורש מ-צ-א משותף
cb34efd7849c	כ	אותה מילה סתיו
eea8b061a588	כ	שורש ב-ל-ט משותף
ae8726f59843	כ	שורש ק-פ-ד משותף
c2986f0a541f	כ	אותה מילה מום
8934de5a3330	כ	שורש ר-ו-ח משותף
57c4572e812d	כ	שורש ס-פ-ר משותף
84f86a04a3cc	כ	ח-נ-ן משותף עם להתחנן
0bf8666ba7ee	כ	אותן מילים בדיוק
f5993b3478fa	כ	שורש א-ס-ר משותף
43f2fdd2998b	כ	שורש ע-י-ר משותף
40509066e4d2	כ	שורש ע-צ-ר משותף
b54c480ddc43	כ	שורש י-ש-ב משותף
786faeca1a24	כ	שורש נ-צ-ל משותף
f9d655f4d23c	כ	שורש ע-ר-ך משותף
fb1099315b8c	כ	שורש פ-ר-ץ משותף
c08d157ada8d	כ	אותה מילה עיתון
3434744cf42f	כ	שורש כ-ו-ן משותף
dd110ee64691	כ	אותה מילה גביע
76be0666b08f	?	מילה שאולה · אין שורש
551c4319c383	כ	אותה מילה מסלול
921e795e7c84	כ	שורש ס-ק-ר משותף
6bca90a7e564	כ	שורש פ-ל-ש משותף
3e1e29360bd6	כ	אותן מילים בדיוק
e64bf6e01743	כ	אותה מילה בד
16d48acd09ee	כ	שורש כ-ל-ל משותף
0cfade28e8eb	כ	אותן מילים בדיוק
937670ceb534	כ	שורש ע-ד-ף משותף
12d5f20e71d4	כ	אותן מילים בדיוק
0a30b267e6c2	כ	שורש ע-ט-ף משותף
80aecfeef2ec	כ	שורש ק-ש-ה משותף
920ee3d9dc0f	כ	שורש ב-ר-ר משותף
0fa616b6cf97	כ	ג-י-ע ושיא משותפים
81a01f121c07	כ	שורש ב-ל-ט משותף
edcc4e6745c1	כ	שורש י-ד-ע משותף
5b4b7b8538bd	כ	אותה מילה צפרדע
d64fc0f7719f	כ	שורש ר-ו-ח משותף
6befc329d905	כ	שורש ש-ח-ז-ר משותף
c3341adc911a	ל	ח-ו-ש מול מ-ה-ר
11a29b873df2	כ	שורש ש-ג-ר משותף
bd068701198e	כ	שורש ח-ק-ה משותף
01c7978ac205	כ	שורש צ-ר-ך משותף
ddf41e667da2	כ	שורש ח-ס-ן משותף
57d0b2dd7320	כ	שורש פ-ו-ץ משותף
cb67a0acf6e5	כ	שורש ז-מ-ן משותף
7c8fa980780c	כ	שורש ב-ו-ז משותף
c8dde93c575b	כ	שורש ש-ל-ט משותף
adc23a0872ec	כ	שורש ע-נ-י משותף
afdc0050db00	כ	שורש נ-ו-ח משותף
421dc9de3790	כ	שורש ש-נ-ן משותף
92a2acfbc32d	כ	שורש ח-ק-ר משותף
6a460f5b1cfc	כ	אותה מילה מורשת
f5783fc384bb	כ	שורש מ-ת-ן משותף
b8bdf09db460	כ	שורש ח-ק-ר משותף
48954bf7a699	כ	שורש כ-ס-ה משותף
57e0450950f2	כ	שורש נ-ב-ע משותף
8ade8a567d98	כ	שורש נ-ג-ד משותף
521015e744c1	כ	אותה מילה הערה
1f98d8df8ae3	כ	צ-ו-ד משותף עם צייד
f7a367f48bf2	כ	שורש ח-ב-ר משותף
e1d8b8f9b18e	כ	אותן מילים בדיוק
9b6cc5018042	ל	ק-ל-ף מול פ-ש-ט
ec6c0889dfe6	כ	שורש א-מ-ץ משותף
cbc4797d925f	כ	אותה מילה גאון
53176120048f	כ	אותה מילה פרח
0dbb5365ea48	כ	שורש ב-ק-ע משותף
c86ee176ee92	כ	שורש פ-ס-ק משותף
044714c4762d	כ	שורש פ-ל-ש משותף
f7b645e10c02	כ	אותה מילה זעם
49090fa98281	כ	שורש ע-ש-ר משותף
6382fe4654fb	כ	שורש מ-כ-ר משותף
4ba0afcd32a4	כ	שורש ש-מ-ש משותף
532283e66cfc	כ	אותה מילה סוג
9ad727b98702	כ	יומיומי משותף לשניהם
8019ab7285b3	ל	רשות מול בעלות וחזקה
efa7f636e615	כ	שורש ג-ו-ר משותף
03b23ae90354	כ	אותה מילה שגשוג
2a1f52a130a7	כ	אותן מילים בדיוק
b545eec9461c	כ	אותה מילה מקביל
d907dc7caf18	כ	שורש ק-ש-ט משותף
18fd5706ae18	כ	שורש א-מ-ן משותף
5ffa585b23e3	כ	שורש נ-ה-ג משותף
6b9bef5a426d	כ	אותה מילה פרס
f5eccb591859	כ	שורש ת-א-ר משותף
a6a61dbaa79f	כ	אותן מילים בדיוק
0b826813ba16	כ	שורש ת-א-ם משותף
040b1ffbcd5d	כ	שורש ל-ק-ח משותף
3e5d9eb6517f	כ	אותה מילה תגובה
7b68b407a782	כ	שורש י-ס-ד משותף
49eb6defcd3d	כ	אותה מילה מודעה
def7616575ed	כ	שורש ר-ש-ם משותף
01b960a04eaf	כ	עכשווי משותף לשניהם
fd33f06dac2a	כ	אותה מילה עור
02dafdfd03d3	כ	שורש ז-מ-ן משותף
67254d4690c9	כ	אותה מילה קול
cfcde8a02611	כ	אותה מילה אמצע
99b43177d970	?	מילה שאולה · אין שורש
aeb078e51fd0	כ	שורש א-ר-ע משותף
125ecfa226bc	כ	שורש ש-ג-ש-ג משותף
e87e83c11c56	כ	שורש א-פ-ש-ר משותף
a130a3c6a6ef	כ	שורש ב-ח-ן משותף
03f23509b213	כ	אותה מילה מסע
14e0f02b1f64	כ	שורש ש-ק-ל משותף
e7a142212cf2	כ	שורש ב-ד-ק משותף
a14ab52fcc17	כ	שורש ה-נ-ה משותף
719143676b5a	כ	שורש ק-ש-ר משותף
3b79f4352d40	כ	שורש א-ל-ץ משותף
b6fa21c57d85	כ	שורש ח-פ-ף משותף
dfc452eb2d4c	כ	שורש א-צ-ל משותף
8a7c60dc7b1d	?	מילה שאולה · אין שורש
5aea0acf7efa	כ	אותן מילים בדיוק
65cafa41aeba	ל	א-ח-ד מול ש-י-ך
54766d610654	כ	שורש נ-ט-ה משותף
e20132a1a972	כ	אותה מילה אחו
857c9fe93fda	כ	שורש י-צ-ר משותף
1b9747805e99	כ	שורש ב-ק-ש משותף
8cb041141e4c	כ	אותה מילה אישיות
8579428ba6c0	כ	שורש ב-צ-ע משותף
42cc1a419660	כ	אמצעי משותף לשניהם
e3c6c632c437	כ	שורש ע-צ-ם משותף
b62c6a5d7891	כ	אותה מילה מסדרון
03da0c901441	כ	שורש ס-י-ע משותף
1eba9b110aaf	כ	שורש ח-ר-ט משותף
9bf10d0b3a28	כ	שורש ח-ל-ק משותף
68f8283bd6d9	כ	שורש י-ל-ד משותף
