4b152d48ca84	כ	יידוע
551dd9cc396c	ל	שווה ומקביל מילים שונות
79073f360749	כ	הווה של להעריך
759e11f856da	כ	הווה רבים של להעריך
ab80b1a3ce96	כ	סמיכות של הערכה
a05fdcd6591c	כ	סמיכות של תערוכה
7894fc527db9	כ	יידוע
32a1009bddcc	כ	נטיית מין
1f8dd30b7025	כ	מין ויידוע
1c02997bc82b	כ	מספר וזמן
65e4a490efc1	כ	עתיד של לחלץ
c4fff2868aef	כ	יידוע
a4c11b222544	כ	עבר של להדק
8671ee30c3e8	כ	נטיית מספר
5bffa3df0a51	כ	יידוע
344eb5d0f972	כ	נטיית מין
dfaf68f80204	כ	יידוע
e903ebb38000	כ	יידוע של שביר
befa1682bd56	ל	תכוף אינו תדיר
a92c96e83ee3	ל	קבע ומשל מילים שונות
c6ea5682fdb2	כ	כינוי חבור על קבר
4c36fd30739f	כ	תחילית ב
2784be890539	כ	יידוע
f87e312b58dd	כ	הווה של להטריד
8b0cd2699855	כ	סמיכות של גיבורה
22c03d60cf42	כ	עתיד של להסס
8624170d7570	כ	יידוע בתוך הצירוף
62fddbcb0b78	כ	יידוע
b678e4d7cd56	כ	נטיית מספר
ce28c1c76c45	כ	הווה של להעריץ
ccec5ba53d7a	כ	נטיית מין
36fac721c011	כ	עתיד של ליישם
6502552b90de	כ	יידוע
1be3d7f2a2ca	כ	תחילית ב
1f8a01dc29f3	כ	נטיית מין
b16732de7878	כ	מין ויידוע
2766f720b9af	כ	יידוע
fb5c7210816f	כ	עתיד של לבדוק
d5086f738107	כ	מין ויידוע
5706c10298ef	כ	יידוע
c0d0d7d6c0c2	כ	יידוע
d99701e69551	כ	יידוע
b0e780fd9f18	כ	יידוע
0b830ed3bc38	כ	יידוע
e2aee05b8c52	כ	תחילית ב ויידוע
f5b219a07825	כ	יידוע
eb128dafbba4	כ	יידוע
1cbc39de31a7	כ	סמיכות של עדשה
b876fb9171f1	כ	יידוע
2f15821efc5a	כ	הווה מול עבר
5304f98260bc	כ	תחילית ב
7ef18b9fdb14	כ	תחילית ל
ce65a8b71554	כ	יידוע
aac4018eac40	כ	יידוע
1926ba39e8e6	ל	חברות אינה נטייה של לחבר
20e7c5095538	כ	עתיד מול שם פועל
91a770fe07cd	כ	יידוע
8bf6cf78d138	כ	יידוע
cfa762875ac7	כ	יידוע
a40848cb2b30	כ	יידוע
ee11baf28235	כ	וריאנט כתיב, אותה מילה
6d06f66b24a0	כ	יידוע
263f8c2db7d2	כ	יידוע
6f6ba8019419	כ	מין ויידוע
283e3d92e84a	כ	נטיית מספר
11adc176dbb1	כ	יידוע
f43272d44ae5	כ	יידוע
22f277025602	כ	עתיד של להפריז
58af49f6800f	כ	יידוע של פסקה
527b16dd61cb	כ	עתיד מול עבר
31d45bf20b71	כ	עתיד של להציץ
a9d19bf67c9a	כ	תחילית ב
51ba2b67a6a8	כ	הווה מול שם פועל
65e7fb3f22a5	כ	הווה של לשמר
b01e67a1e862	כ	עתיד של לקדם
0ff7f1f65867	כ	נטיית מין
2c6c158dea5c	כ	שם פועל מול עבר
70a1328c1638	כ	מין וזמן
9d0dda015943	כ	יידוע בצירוף
d2017bf43058	כ	סמיכות ורבים
4321a28dcc62	כ	יידוע
30fc26053340	כ	יידוע
b6c8df38eba3	כ	עתיד של לגייס
8769e5f9e185	כ	יידוע
27907349c435	כ	כינוי חבור
8981ed2476b7	כ	מספר ויידוע
4841364fd1ae	כ	יידוע
3fa54a8ccb92	ל	להזדהות ולהתייחס מילים שונות
b73678909822	כ	מין ויידוע
535f5bc6728a	כ	עתיד של להקל
ca14fcdedc50	כ	הווה של להתרבות
e4040dea5738	כ	הווה נקבה רבות
204c23c0fe02	כ	סמיכות של הגבלה
77d82a070b4d	כ	עתיד של להמשיך
cd442fc963e9	כ	שם הפעולה של לחזור
77ddb8c0431a	כ	בדיקה הוא הגרעין
ca3220f20849	כ	נטיית מין
d3532c9e9e60	כ	יידוע
60b57e77cf3a	ל	חרוז אינו נטיית התחרז
bc89b38cbdb3	כ	תחילית ל
157022c4f100	כ	מספר ויידוע
9283086851c2	כ	מין ויידוע
820dd1ca9228	כ	יידוע
ca59ab07073a	כ	תחילית ו וכינוי חבור
5586ce3c4fe8	כ	יידוע
7649ed44f3d4	כ	יידוע
21dc794148b5	כ	יידוע בצירוף
fd1900fde7aa	כ	סמיכות שם הפעולה
08490a053f7e	כ	הווה של להתעטש
fb09347d0e95	כ	עתיד של לייצב
8db2d34cd9a9	כ	יידוע
b769d97c55ab	כ	יידוע
b1336aa36c7c	כ	נטיית מספר
3305a696d6b7	ל	מחליף ותחליף מילים שונות
64cc4b01d69e	כ	תחילית ל
4c31a54c71d5	כ	נטיית מין
aabcbdf5c7eb	כ	עבר של לסכם
04d52888051b	כ	יידוע, מעולה הוא הגרעין
0a11bab2901a	כ	הווה של לפקח
6bebede982eb	כ	הווה נקבה רבות
5df4c76b37fd	כ	עבר של לסקור
31f46cf52abb	כ	עתיד של להשעות
87156b4eb503	כ	יידוע
0db90d7696ff	כ	יידוע
cbfbe62eca9e	כ	עבר של לפתות
294396a76186	כ	יידוע
17fd3136e74d	כ	הווה של להפחיד
b72b69e5227e	כ	עתיד של להטות
77ddcabe8d78	כ	סמיכות של עסקה
b9adeeb70dcd	כ	הווה של לשדר
d13584d69adc	כ	יידוע
eb7c2e8d4b8a	כ	יידוע
1ad1d8c83904	כ	יידוע בצירוף
d59c013a2e7c	כ	תוספת זמן, מודע הגרעין
e55ba7a5e51a	כ	נטיית מין
a33c9181157e	כ	עתיד של לחשוף
75556da99181	כ	נטיית מספר
98d346f0f0f5	כ	מין ויידוע
dfaa38d97352	כ	נטיית מספר
bc8448a3fa79	כ	עתיד מול עבר
2722bdf800e3	כ	יידוע
608e61a96809	כ	נטיית מספר
fa2ac7a02d88	כ	יידוע
3f35ef8e2225	כ	יידוע
f48382710d37	כ	עתיד של להרחיב
50b68009d9b6	כ	תחילית מ
df08e024dbb9	כ	הווה של לספוג
4076bbed8573	כ	עתיד של ללוות
673d6df01701	כ	יידוע
0fa40dd483f1	כ	עבר של להכיר
9f1665b752bf	כ	יידוע
0999738826b4	כ	יידוע
b49ef20f899f	כ	תחילית ל
a5ff3ca4d4bb	כ	יידוע
18144d9e4d4e	כ	מספר ויידוע
05ac0acdc951	כ	נטיית מין
2253ed5e58ec	כ	מין ויידוע
20ac1dd841f9	כ	עתיד של להשמיד
595792b4f8fa	כ	תחילית ב על שם הפעולה
2cef7b4545d4	כ	עבר מול הווה
516625607119	כ	עתיד של להרכיב
1668b26efa7d	כ	יידוע
96e259d301ad	כ	מין מספר ויידוע
4f386038274d	כ	נטיית מין
89a3b1c2c2e1	כ	יידוע
07efdf2b9e21	כ	תחילית ב וכינוי חבור
487fbb493384	כ	הווה של לספק
1e6e650d35da	כ	יידוע
54a4e665db0a	כ	תחילית ב
df7616b2ab56	כ	יידוע
9747736e0f21	כ	יידוע
18c056e08037	כ	נטיית מין
ac5e44d9273f	כ	נטיית מספר
fefc43021a82	כ	יידוע בצירוף
97643ef5e909	כ	עבר רבים של להתנגש
2435b6389c9e	כ	הווה של לנהל
64ab55faeeb3	כ	יידוע, מנצח הוא הגרעין
e5c8c240178b	כ	יידוע
b218b4908442	כ	נטיית מין
8ef4a45857e7	כ	מין ויידוע
d660b1342d75	כ	יידוע
65ae10bc4222	כ	יידוע
d22b852aa8c8	כ	עתיד מול שם פועל
9d2a8174b9b9	כ	יידוע
c9b6e8ff4c51	כ	נטיית מין
47db39d5e5ef	כ	יידוע
bea12c3906f1	ל	טיפל ועסק מילים שונות
a3c20d4ede38	כ	שם פועל מקוצר של לרדת
60603d4726ad	כ	יידוע
54f58150a1ac	כ	הווה רבים של ירד
cdf61f230efb	כ	עבר רבים של לתעב
c1ffef233088	כ	יידוע בצירוף
b62a8c71aeab	ל	הרתיע ושכנע מילים שונות
7ee09830dc90	כ	מין ומספר
cad8a6245f12	כ	עתיד של להתמוסס
3c4e32e9a1a3	ל	בירור וברור מילים שונות
d7d777608a85	כ	יידוע
56110d5c76e5	כ	כינוי חבור
605dbc0ff573	כ	תחילית ל
2ce66f7acbbc	כ	נטיית מין
