00d764f318	לסייע
012b475024	כושר התאוששות
019b7046e6	בסיסי
01b55a7b5c	עיתונאי
01c06bec12	ילד
02899ed1ca	ליהנות
036e67976f	עניין
03ab880a6d	להכריע
03c741ba67	עוני
04752e2157	משמרת
04ed2fb243	לא ברור
056bf0a251	הליך
05ea6b63ba	עיר
06b58d708f	לחקור
06fe594df4	ללמוד
0819252137	לשוני
08d57651bb	פרס
09526964b6	לתמוך
09877a79c6	שליט
09883a29bb	תוצר
0a2f384ad2	קו חוף
0b55a6057f	צפרדע
0be58e53a7	לקשט
0d910ccb93	לא סופי
0dd7c31d93	לרשום
0e4ea1c031	נוקשה
0ebfe28428	לעתור
0f48b17f68	אחות
0f67cf3cf5	תנור
0fb338ff73	משונן
1031cb45ef	בית קברות
1042fcf07a	הצטלבות
107a1c2178	לא שיגרתי
10e4ec53dc	חדר עבודה
115870ca8a	להתאמץ
128311f7e9	גרגר יער
1464b2fb4b	להפיץ
1479ba7f80	לרתק
1540a83477	וידוי
157ff1ddf3	לא ברור
1695cbfb55	נקבע מראש
16f8502bc2	צומת
17170b3d1e	מתאם
172287588f	למסור
17b4f2e4e4	לקבל את פני
17c0c91356	להמתין
17c6b4b97f	אחות
17cc141965	משקל
17ff2013c2	מבוך
182b10af93	לנצל
18c6673288	הצבעה
18f9802b42	להצליח
1909789ea0	מקביל
191a826237	עצירה מוחלטת
19787eca0c	מצרך
19cdcc859b	בלתי נשכח
19ea8b5744	לאפשר
1a574166d8	סקרן
1a6b54257e	לקוח
1adb63852b	אצילי
1b06ba2ee5	יעד
1b873a7a53	מפואר
1be83c3505	סופר
1c1081c28e	לשקול
1c4569939f	רזה
1c9083e6a3	סקרן
1d108eb4ce	לשגשג
1e93af5b19	תרבות
1ed79bf38c	מסדרון
1ed9ae2cb4	התחייבות
1eda5515df	סתיו
1ee5efa74a	לפשוט עור
20235b83c5	אורגני
212a1536d5	חיוני
212b9cb5a7	דמוגרפי
2174a649a7	אמצע
21d18bdcc2	התנגדות
222634ade4	עשיר
22d02ea247	דמוגרפי
24c55d61c9	מחבר
24e6063675	קריטי
2563e91cee	אציל
257c576f85	לבדוק
25d279a569	לחייב
264349d0ec	קזינו
27c670713f	הכנסת אורחים
28304dfe40	לכסות
28445a2f06	הפרעה לשיחה
285b17aefe	אקולוגי
286ef6ed16	מעלה
28717668b4	יסודי
28ac711759	עור
2acc66bfa0	מתאם
2ae6869b59	לסקר
2b96fc11e7	עבריין
2c12282c2c	פרסום
2c22331766	מסעדה
2cea39a815	להמתין
2d0e471d5e	לבקש
2dc1f5da9c	בוז
2e5af46d12	קיפאון
2ea7d8913e	להעצים
2eb40e8664	סקר
2edd7dfac5	לעטוף
2f26b63fe6	גרם מדרגות
2fc13d124f	היכל
30746a7990	לחקור
31a73cdcd7	הערה
33240f4a0b	לא מוכן
33766be924	התנגדות
33e56f2f17	להתאמץ
348ab43c8c	לבקש
34b5490cd3	לחקות
36874e54c8	אסיר
379eb986eb	קדום
3817d0c88f	למעלה
381bbb52e9	עיוור
388499dc97	קפדני
38f5035dfc	הפצה
3989d78c6f	לנטות
399a275098	מזניח חובה
3a2e7a0984	להזיז
3a8f2dbee0	לברך
3adedac07c	שגשוג
3b1a803e50	זמני
3b2176d019	לבקוע מביצה
3b9b864ecb	להתחנן
3c4334aae7	להודיע
3c5b35d886	רווחי
3c9ff4b0af	מושבה
3cc423b489	לסייע
3ccbaa631d	בקר
3cd243c08a	ספורטאי
3d0d6fb3db	הכנסת אורחים
3d298f3309	צרכן
3dd3af1ef7	פורץ דרך
3df0d277db	משמרת
3fe52ea62c	להתמחות
414085cef8	עכשווי
41f1187bcb	לייבא
423f1c8a66	בקר
427d505e8e	ספורטאי
429654e407	אב קדמון
42cb123610	לשקול
43cd3c0498	נקבע מראש
44d7c8fd40	מחקר
44df6fdc0f	אקולוגי
4573ba7c55	נהדר
4587765fdc	יומיומי
460baca596	ציפייה
46b9d605be	פסיקה
473ce74fc6	לעקוב
47445dec21	מסלול
4919ff498a	לכלול
4978fa125a	אגבי
497dd62981	קרן מסועפת של אייל
499a9b8e41	זמני
4b842b4dd3	לאלץ
4bfc07c002	שלט
4c83a7a939	מגורים
4ceb94933d	פסק דין
4dabdcad58	מסע
4e2c226469	גרם מדרגות
5031903a7c	קבורה
503b265ef4	יוצר
5059084f04	בעל מלאכה
512252ea61	צייד
53088ea47f	זקן
53ca35dbf6	אחו
5401610d21	תאום
542e8ea6a6	לחקות
551d72d574	נוקשה
55327c9339	קול
5629b434d6	לדקור
56300b4959	אומן
56f48b842c	מבלי
570315f41a	לרתק
5734f8cc8d	לחבר
577cd4c5ae	לייסד
58814fda06	להפעיל
5953e55567	לייצר
59cec8cd85	סוג
5a7df3a350	לתמוך
5b1533d23f	עיירה
5b6dc5c43b	זעם
5bf53c830e	כל אחד
5c0f1aef9c	עצירה מוחלטת
5c27a0cf1e	מסילה
5cd4fbb2e8	לדקור
5cf56cb7bc	להחיש
5e41713904	מוכה
5ed525d544	אירוע
5f6079bd26	מעטפת
5fe77b1e67	בד
6045e2fdf3	הערכה
607dad8d39	גרגר יער
608e39d1af	יכול לעמוד בהוצאות
61a139ed9e	לשחזר
629f3ab757	לא נחקר
632b206cd8	לייבא
