386eacbdc705	כ	יידוע ומין
46565500ed89	כ	יידוע
e192f6dd939d	כ	יידוע
90d29b5f8a95	כ	יידוע
e4d4159b10a6	כ	שם פועל מול הווה
4176d3b245c1	כ	יידוע ומין
8c78c551f6c9	כ	יידוע
be0db3a09063	כ	שם פועל מול הווה
2b27435a33d4	כ	יידוע
5f2232a79a11	כ	שם פועל מול עבר
8d66b3e368e4	כ	יידוע
c265ff552fe2	כ	נטיית זמן ומין
a801501df2a4	כ	יידוע
f9dee7b41179	כ	תחילית ל
b9caeddf23f7	כ	נטיית מין
2b9b4c59f572	כ	יידוע
c440465250ba	כ	שם פועל מול עבר
ab7ba5f9c34b	כ	שם פועל מול הווה
54b0918f45c7	כ	תחילית ב
e8974581fb1a	כ	שם פועל מול הווה
a767081b2a7a	כ	יידוע
d69ee5f9f8f5	כ	שם פועל מול הווה
a305e68bbddf	כ	יידוע
303dfc343848	כ	יידוע
4bd8588e289e	כ	יידוע
372f71d50d64	כ	תחילית ומספר
155d5f6fdda2	כ	יידוע
3a6f06bde6af	כ	יידוע
188b965a6f2f	כ	יידוע
28482c577357	כ	פועל ושם הפעולה
97804b139230	כ	יידוע
9b5e423d19b2	כ	תחילית ל
4a47789e2d1b	כ	יידוע
59daa1285ba5	כ	יידוע
5ac1835d5249	כ	יידוע
93d46e45bf94	כ	יידוע בסמיכות
6057ec004215	כ	תחילית ומין
d9687b2be537	כ	יידוע
ab4d5e4f9832	כ	שם פועל מול הווה
5eca29c72dd1	כ	יידוע
d0f6f9b20177	כ	תחילית ב
e80a207a49e2	כ	נטיית זמן
b58c3399d614	כ	נטיית מין
d36af3bf7cc8	כ	תחילית ב
288bdc981de9	כ	יידוע
ba898515fd3f	כ	תחילית ו
820ce6110922	כ	מין ומספר
e746dfc5c317	כ	יידוע בסמיכות
89d51f4305db	כ	שם פועל מול הווה
810cdc7eda82	כ	תחילית ל
27edde267f33	ל	שתי מילים שונות
71e75d79b5bf	כ	יידוע
fa4d5013c65a	כ	שם פועל מול הווה
5a90e68f41e5	כ	מין ומספר
9c8366e43c75	כ	יידוע
289e7aadde15	כ	יידוע
2e4f10ad77ab	כ	נטיית מין
738c6c38f7b5	כ	נטיית מספר
ca0793a99190	כ	יידוע
bed58e88b1bb	כ	יידוע
d859d724cd4b	כ	יידוע
0b05eab42dc2	כ	כינוי חבור
0d9be72a7b3c	כ	יידוע
8af2d350e9f6	כ	יידוע
16120f9b2f13	כ	שם פועל מול עתיד
639f869f0524	כ	יידוע
33d98b9106a7	כ	שם פועל מול עתיד
491df98a3ac4	כ	אותה מילה, כתיב שונה
2a48b700b325	ל	לאן והיכן מילים שונות
04b6b4eef646	כ	שם פועל מול הווה
7aa7fe778059	כ	תחילית ב
197ae8618d69	כ	תחילית ב
261dfa5cabd0	ל	שתי מילים שונות
efdbd24b7344	כ	נטיית מין
dc4c30744ac6	כ	שם פועל מול עבר
c5502f1abd72	כ	שם פועל מול ציווי
4b6a4a3483a0	כ	שם פועל מול עבר
5661313f99c1	ל	נוסף ותוספת מילים שונות
31eafab62ed7	כ	שם פועל מול עתיד
81f3759a235d	כ	תחילית ו
ca9d1b534f09	כ	שם פועל מול עתיד
259c7aebd9a5	כ	שם פועל מול הווה
4d68fe7d2f89	כ	שם פועל מול עתיד
695a738966ff	כ	שם פועל מול עבר
71851c5de31b	כ	נטיית מספר
bee9cf443285	כ	שם פועל מול עבר
95de237fcafc	כ	שם פועל מול עבר
c11f9b94f42c	כ	יידוע
61d5e81c88a5	כ	יידוע מין ומספר
79c5bba1d448	כ	יידוע
07eefb7fb129	כ	יידוע
5e1bab35ec70	כ	פועל ושם הפעולה
1309739628cb	כ	יידוע
04925b36f0ee	כ	כינוי חבור
29573a585e33	כ	יידוע
6a63956349e5	כ	יידוע
bc06e94ca4d1	כ	נטיית זמן מהמריץ
af0390768563	כ	שם פועל מול עבר
a3b5ff4b6d05	כ	שם פועל מול עבר
827811df7f33	כ	תחילית מ ומספר
94bf8202102a	כ	שם פועל מול הווה
eb6abab5fc88	כ	יידוע
c34d515c8bc8	כ	שם פועל מול עבר
a8f3e601fb64	כ	תחילית ב
a4d18466fa16	כ	יידוע
2ae8423fe2b3	כ	יידוע
17fe14915b69	כ	יידוע
7b476f517e83	כ	תחילית ל
84304fd4f233	כ	יידוע
b7432f529dd2	כ	נטיית מין
b3130bca4d24	כ	יידוע
41abd55b886a	כ	יידוע
c8e8918d65b3	כ	תחילית ומספר
e5dc6e806dd0	כ	יידוע
9bbba49cf0ba	כ	שם פועל מול עבר
3d0afa909ae0	כ	שם פועל מול עבר
1e5e91b07c27	כ	שם פועל מול עבר
da9fd83300d5	כ	נטיית מין
0d09b4ff2f7c	כ	נטיית מין
aeaabcc05d7c	כ	יידוע
8c127701b804	כ	יידוע
d45914423178	כ	שם פועל מול עבר
88bc620461ab	כ	שם פועל מול עבר
c610b0f42e36	כ	תחילית כ
6f0b5fc559c1	כ	שם פועל מול עבר
16faf86636d7	כ	יידוע בסמיכות
bbf6c3b085f3	כ	יידוע
8db4c85146f1	כ	יידוע
8c3f243d01c8	כ	יידוע
58d5c0d5398f	כ	יידוע
9d7117439646	כ	יידוע
5bc4a0ca4093	כ	אותה מילה, כתיב שונה
e80e1288417f	כ	שם פועל מול עבר
d546ef117806	כ	תחילית ש ומין
da80f73c0df2	כ	שם פועל מול ציווי
325db1322b3a	כ	נטיית מספר
c3ac47a75465	כ	שם פועל מול הווה
996ffd45d8c3	ל	הגדרה שלמה, לא נטייה
2399902b2ffb	כ	יידוע בסמיכות
e4a7df3d9d6d	כ	שם פועל מול עבר
198f35cbf9fd	כ	שם פועל מול עתיד
622613d478d1	כ	מין ומספר
9c1cc65c9c98	כ	תחילית ב
4b1875535832	כ	שם פועל מול עתיד
fdfd13e80699	כ	יידוע ומספר
07a9e50ef262	ל	שתי מילים שונות
