1	בעטיו	עטי
2	פן	פן
3	לבל	לבל
4	בטרם	טרמ
5	בן לילה	בן-לילה
6	זה מכבר	כבר
7	לשעבר	לשעבר
8	חדשות לבקרים	חדשות-לבקרים
9	קל וחומר	קל-וחומר
10	מבעוד מועד	מבעוד-מועד
11	בעיצומו של	עצמ
12	במשורה	משורה
13	חמדן	חמד
14	גנדרן	גנדר
15	קנטרן	קנטר
16	עילג	עלג
17	נלעג	לעג
18	זחוח	זחח
19	כילי	כלי
20	אמיד	אמד
21	אביון	אבה
22	כחוש	כחש
23	צנום	צנמ
24	תמהוני	תמה
25	נוטר	נטר
26	תכסיסן	טכס
27	סורר	סרר
28	נרפה	רפה
29	אנין	אנינ
30	איסטניס	איסטניס
31	הדיוט	הדיוט
32	בור	בור
33	אויל	אול
34	חמום	חממ
35	שלומיאל	שלומיאל
36	התנכל	נכל
37	התעמר	עמר
38	התנצח	נצח
39	היתל	התל
40	הונה	ינה
41	עשק	עשק
42	נישל	נשל
43	נחל	נחל
44	חסה	חסה
45	כמה	כמה
46	ערג	ערג
47	נהה	נהה
48	תר	תור
49	חיזר	חזר
50	ארב	ארב
51	התחקה	חקה
52	הפטיר	פטר
53	נם	נומ
54	שינן	שננ
55	נבט	נבט
56	נעץ	נעצ
57	לטש	לטש
58	בהה	בהה
59	גהר	גהר
60	רכן	רכנ
61	קעקע	קעקע
62	ניתץ	נתצ
63	רמס	רמס
64	בזז	בזז
65	שיסה	שסה
66	מיגר	מגר
67	נכלם	כלמ
68	התרעם	רעמ
69	רטן	רטנ
70	קבל	קבל
71	נאנק	אנק
72	גנח	גנח
73	התייפח	יפח
74	יבב	יבב
75	גידף	גדפ
76	נאץ	נאצ
77	השכיל	שכל
78	נוכח	נכח
79	התחוור	חור
80	סבר	סבר
81	גרס	גרס
82	הכריע	כרע
83	פקד	פקד
84	שרר	שרר
85	רווח	רוח
86	נקלע	קלע
87	תשש	תשש
88	דעך	דעכ
89	גאה	גאה
90	קמל	קמל
91	אפף	אפפ
92	עטה	עטה
93	חבש	חבש
94	דידה	דדה
95	זע	זוע
96	חג	חוג
97	הזדקר	זקר
98	הבליח	בלח
99	בקע	בקע
100	פילח	פלח
101	קדח	קדח
102	נמלך	מלכ
103	עלץ	עלצ
104	מרט	מרט
105	גדע	גדע
106	דלה	דלה
107	כפף	כפפ
108	הפקיר	פקר
109	הפשיט	פשט
110	דובב	דבב
111	תוחלת	יחל
112	פורקן	פרק
113	מפלט	פלט
114	עלילה	עלל
115	לעז	לעז
116	פולמוס	פולמוס
117	שאון	שאון
118	רחש	רחש
119	עלטה	עלט
120	דמדומים	דמדמ
121	זיו	זיו
122	נוגה	נגה
123	נהרה	נהר
124	אשנב	אשנב
125	צוהר	צהר
126	מפתן	מפתן
127	אדן	אדן
128	גחלת	גחל
129	שובל	שבל
130	אלומה	אלמ
131	צידה	ציד
132	נוה	נוה
133	מאורה	מאורה
134	אובך	אבכ
135	סגריר	סגריר
136	משב	נשב
137	פלג	פלג
138	אשד	אשד
139	אפיק	אפק
140	שחר	שחר
141	בכורה	בכר
142	תפנית	פנה
143	מהלומה	הלמ
144	תגרה	גרה
145	חלחלה	חלחל
146	סלידה	סלד
147	עדנה	עדנ
148	דרור	דרר
149	משגה	שגה
150	פיכחון	פכח
151	נס	נסס
152	לח	לחח
153	דופי	דפי
154	רבב	רבב
155	שמץ	שמצ
156	קורטוב	קורטוב
157	מגל	מגל
158	סהר	סהר
159	חרטום	חרטמ
160	פסיפס	פסיפס
161	רפאים	רפא
162	נגף	נגפ
163	סועד	סעד
164	לצון	לוצ
165	שחוק	שחק
166	בלוי	בלה
167	מהול	מהל
168	זך	זככ
169	צחור	צחר
170	חרב	חרב
171	שוקק	שקק
172	הומה	המה
173	צחיח	צחח
174	עקר	עקר
175	לאה	לאה
176	יגע	יגע
177	נשגב	שגב
178	נתעב	תעב
179	חרישי	חרש
180	ערב	ערב
181	דהוי	דהה
182	סמוק	סמק
183	גוץ	גוץ
184	תמיר	תמר
185	שדוף	שדפ
186	עבש	עבש
187	הדור	הדר
188	ססגוני	ססגונ
189	קפץ ידו	קפץ-ידו
190	מוסר כליות	מוסר-כליות
191	מפח נפש	מפח-נפש
192	ירד לסוף דעתו	ירד-לסוף-דעתו
193	עמד על טיבו	עמד-על-טיבו
194	העלה חרס בידו	העלה-חרס
195	לא טמן ידו בצלחת	לא-טמן-ידו
196	מן השפה ולחוץ	מן-השפה-ולחוץ
197	למראית עין	למראית-עין
198	קשה עורף	קשה-עורף
199	הסמיך	סמכ
200	השעה	שעה
201	התריע	תרע
202	טירון	טירונ
203	תמימי דעים	תמימי-דעים
