1	חיש	חיש
2	אט	אטט
3	דומם	דממ
4	בפרהסיה	פרהסיה
5	בצנעה	צנע
6	בחשאי	חשא
7	בעתות	עתות
8	קברניט	קברניט
9	נוגש	נגש
10	ישיש	ישש
11	טף	טפפ
12	זאטוט	זאטוט
13	קונדס	קנדס
14	אפיקורוס	אפיקורוס
15	צלח	צלח
16	מילל	מלל
17	עלעל	עלעל
18	נשף	נשפ
19	ארה	ארה
20	תעתע	תעתע
21	טשטש	טשטש
22	ליבן	לבנ
23	ליפף	לפפ
24	גלל	גלל
25	מישש	משש
26	גישש	גשש
27	ריקע	רקע
28	שעה	שעה
29	שיפד	שפד
30	העפיל	עפל
31	הוגלה	גלה
32	עקד	עקד
33	הסה	הסה
34	הקשה	קשה
35	זילף	זלפ
36	גחן	גחנ
37	ביתר	בתר
38	פכה	פכה
39	קרש	קרש
40	השיא	נשא
41	נועץ	יעצ
42	התגודד	גדד
43	התערה	ערה
44	נטמע	טמע
45	סר	סור
46	הפשיל	פשל
47	אזר	אזר
48	חגר	חגר
49	התנגח	נגח
50	סילף	סלפ
51	געה	געה
52	צהל	צהל
53	שרץ	שרצ
54	תפח	תפח
55	פרכס	פרכס
56	שלשל	שלשל
57	ניפץ	נפצ
58	התפעם	פעמ
59	הבליג	בלג
60	הפריש	פרש
61	נואש	יאש
62	מיצה	מצה
63	סחף	סחפ
64	עגן	עגנ
65	קנה	קנה
66	אחו	אחו
67	ניר	ניר
68	תירוש	תירוש
69	ציץ	ציצ
70	חוח	חוח
71	חיץ	חצצ
72	שוחה	שוח
73	תופת	תפת
74	ישימון	ישמ
75	שרב	שרב
76	זרזיף	זרזפ
77	אדוה	אדה
78	דוק	דוק
79	הבל	הבל
80	נימה	נימ
81	בדל	בדל
82	תושיה	תושיה
83	תום	תממ
84	אמש	אמש
85	מועקה	עוק
86	טרדה	טרד
87	אוושה	אוש
88	צריח	צרח
89	קיטון	קיטונ
90	קיתון	קיתונ
91	גיגית	גיג
92	נזם	נזמ
93	עדי	עדה
94	רגב	רגב
95	טיט	טיט
96	פור	פור
97	אושיה	אשה
98	עגה	עגה
99	נפתולים	פתל
100	רז	רזז
101	דיוקן	דיוקנ
102	חוטם	חטמ
103	לוע	לוע
104	מלתעות	לתע
105	טופר	טפר
106	פרסה	פרס
107	פלומה	פלמ
108	פאה	פאה
109	ירכתיים	ירכ
110	שיפולים	שפל
111	ספיח	ספח
112	נשך	נשכ
113	מהמורות	המר
114	חתחתים	חתחת
115	תלאות	תלא
116	אספסוף	אספסופ
117	גוזמה	גזמ
118	זוטות	זוט
119	צפוד	צפד
120	מהוה	מהה
121	נאלח	אלח
122	שחוח	שחח
123	מאלף	אלפ
124	הניח את דעתו	הניח-את-דעתו
125	הוליך שולל	הוליך-שולל
126	הקל ראש	הקל-ראש
127	מן הפח אל הפחת	מן-הפח-אל-הפחת
128	אפס קצהו	אפס-קצהו
129	טיפין טיפין	טיפין-טיפין
130	אין אונים	אין-אונים
131	תמול שלשום	תמול-שלשום
132	עול ימים	עול-ימים
133	שאר בשר	שאר-בשר
