1	סאה	סאה
2	חלמיש	חלמיש
3	גזבר	גזבר
4	ולד	ולד
5	נזר	נזר
6	דביר	דביר
7	קמאי	קמא
8	מלוא חופניו	מלוא-חופניו
9	ראם	ראמ
10	חלד	חלד
11	הלך סחור סחור	הלך-סחור-סחור
12	אין בו מתום	אין-בו-מתום
13	על לא עוול בכפו	על-לא-עוול-בכפו
14	כחומר ביד היוצר	כחומר-ביד-היוצר
15	עד חורמה	עד-חורמה
16	נול	נול
17	לוג	לוג
18	רעלה	רעל
19	מטולל	טלל
20	הלה	הלה
21	תבן	תבנ
22	סח	סוח
23	חיזיון	חזה
24	אם הדרך	אם-הדרך
25	מבוי סתום	מבוי-סתום
26	אות ומופת	אות-ומופת
27	קלשון	קלשונ
28	מזמרה	זמר
29	נוטריקון	נוטריקון
30	אתון	אתונ
31	ברקאי	ברקאי
32	סביל	סבל
33	היקש	יקש
34	סריס	סרס
35	נסתם הגולל	נסתם-הגולל
36	הלך רכיל	הלך-רכיל
37	שיג ושיח	שיג-ושיח
38	נפסד	פסד
39	כומר	כמר
40	ענבר	ענבר
41	אזוב	אזוב
42	ערש דווי	ערש-דווי
43	כסס	כסס
44	נגולה אבן מעל ליבו	נגולה-אבן-מעל-ליבו
45	בוקק	בקק
46	ידעוני	ידעונ
47	זילות	זול
48	הכצעקתה	הכצעקתה
49	גזרה שווה	גזרה-שווה
50	נמנו וגמרו	נמנו-וגמרו
51	כרה אוזנו	כרה-אוזנו
52	לעג לרש	לעג-לרש
53	מסית ומדיח	מסית-ומדיח
54	אצבעון	אצבעונ
55	מרבץ	רבצ
56	כיפח	כיפח
57	חישור	חישור
58	דיותה	דיותה
59	הפיס דעתו	הפיס-דעתו
60	חרץ לשון	חרץ-לשון
61	לא שזפתו עין	לא-שזפתו-עין
62	איפה ואיפה	איפה-ואיפה
63	בכי תמרורים	בכי-תמרורים
64	בערה חמתו	בערה-חמתו
65	הצר צעדיו	הצר-צעדיו
66	הלך עמו בקרי	הלך-עמו-בקרי
67	בראש חוצות	בראש-חוצות
68	על מי מנוחות	על-מי-מנוחות
69	עקב בצד אגודל	עקב-בצד-אגודל
70	על כרעי תרנגולת	על-כרעי-תרנגולת
71	קנה (לו) שביתה	קנה-(לו)-שביתה
72	ארכה לו השעה	ארכה-לו-השעה
73	בהנף יד	בהנף-יד
74	בצוק העתים	בצוק-העתים
75	בשפה רפה	בשפה-רפה
76	בור סוד (שאינו מאבד טפה)	בור-סוד-(שאינו-מאבד-טפה)
77	גילה את אזנו	גילה-את-אזנו
78	דחק את הקץ	דחק-את-הקץ
79	דחק את רגליו	דחק-את-רגליו
80	חורש מזמות	חורש-מזמות
81	משך בעט	משך-בעט
82	עשבים שוטים	עשבים-שוטים
83	פושט עורות	פושט-עורות
84	אבק אדם	אבק-אדם
85	איש קצוות	איש-קצוות
86	אמץ את ידיו	אמץ-את-ידיו
87	אין ידו משגת	אין-ידו-משגת
88	אבן רחיים על צווארו	אבן-רחיים-על-צווארו
89	אורך רוח	אורך-רוח
90	בערוב ימיו	בערוב-ימיו
91	בא בדברים	בא-בדברים
92	באו לעמק השווה	באו-לעמק-השווה
93	גיס חמישי	גיס-חמישי
94	חמד לצון	חמד-לצון
95	חתול בשק	חתול-בשק
96	ליל שמורים	ליל-שמורים
97	עקר את רגליו	עקר-את-רגליו
98	קטן אמונה	קטן-אמונה
99	קיצץ את כנפיו	קיצץ-את-כנפיו
100	דמעות שליש	דמעות-שליש
101	תאניה ואניה	תאניה-ואניה
102	הכה באצבע צרדה	הכה-באצבע-צרדה
103	אמת מים	אמת-מים
104	הכביר במילים	הכביר-במילים
105	דמעות תנין	דמעות-תנין
106	יחידי סגולה	יחידי-סגולה
107	זרה אבק	זרה-אבק
108	הקיץ הקץ	הקיץ-הקץ
109	ריפה את ידיו	ריפה-את-ידיו
110	בית בד	בית-בד
111	בית תמחוי	בית-תמחוי
112	כתמול שלשום	כתמול-שלשום
113	רפיון ידים	רפיון-ידים
114	נטה חסד	נטה-חסד
115	צביון	צביונ
116	מכורה	כור
117	אצטגנין	אצטגנינ
118	לודר	לודר
119	קופיץ	קופיצ
120	זרבובית	זרבוב
121	צפריר	צפריר
122	מצודד	צוד
123	אפיל	אפל
124	אסוך	אסוכ
125	אסל	אסל
126	צרי	צרי
127	תרגימה	תרגימה
128	אבן שאין לה הופכין	אבן-שאין-לה-הופכין
129	אור יקרות	אור-יקרות
130	חרב פיפיות	חרב-פיפיות
131	לזות שפתיים	לזות-שפתיים
132	סלע המחלוקת	סלע-המחלוקת
133	שידוד מערכות	שידוד-מערכות
134	סרח עודף	סרח-עודף
135	היינו הך	היינו-הך
136	כיליון עיניים	כיליון-עיניים
137	לא יסולא בפז	לא-יסולא-בפז
138	קל רגליים	קל-רגליים
139	שעת כושר	שעת-כושר
140	עיר פרזות	עיר-פרזות
141	נחל איתן	נחל-איתן
142	קירח מכאן ומכאן	קירח-מכאן-ומכאן
143	שוקת שבורה	שוקת-שבורה
144	עלה על שרטון	עלה-על-שרטון
145	לבטים	לבט
146	לצמיתות	צמת
