1	בעקיפין	עקפ
2	במישרין	ישר
3	נמק	מקק
4	התנוון	נונ
5	כעכע	כעכע
6	בחל	בחל
7	שיקץ	שקצ
8	הפליא	פלא
9	המיר	מור
10	סוכך	סככ
11	התאונן	אנן
12	התפלפל	פלפל
13	התברך	ברכ
14	התרונן	רננ
15	שש	שוש
16	סלסל	סלסל
17	גיחך	גחכ
18	משל	משל
19	לכד	לכד
20	לן	לונ
21	נשר	נשר
22	לגם	לגמ
23	סרג	סרג
24	נטף	נטפ
25	רטט	רטט
26	צבט	צבט
27	התנאה	נאה
28	השחיז	שחז
29	משובה	שוב
30	דיצה	דוצ
31	ישע	ישע
32	מבטחים	בטח
33	ערבוביה	ערבב
34	אנדרלמוסיה	אנדרלמוסיה
35	צמרמורת	צמרמר
36	שוועה	שוע
37	פיוט	פיט
38	חרוז	חרז
39	מובאה	בוא
40	בליעל	בליעל
41	סוגר	סגר
42	מיחוש	חוש
43	חטוטרת	חטטר
44	גלעין	גלע
45	תרדמה	רדמ
46	מגבעת	גבע
47	כותונת	כתנ
48	אבזם	אבזמ
49	לולאה	לול
50	ביטנה	בטנ
51	תך	תככ
52	פשתן	פשת
53	מלמלה	מלמל
54	אהיל	אהל
55	שידה	שידה
56	הדום	הדמ
57	דרגש	דרגש
58	כלאיים	כלא
59	שעטנז	שעטנז
60	נזיד	נזד
61	רקיק	רקק
62	סולת	סלת
63	יוחסין	יחס
64	אילן	אילנ
65	אימה	אימ
66	קטל	קטל
67	מאכלת	אכל
68	פגיון	פגיונ
69	גיא	גיא
70	מחשכים	חשכ
71	אשמורת	שמר
72	רעות	רעה
73	מלתחה	מלתח
74	אפרכסת	אפרכס
75	מוגף	גופ
76	תלוש	תלש
77	מגואל	גאל
78	מחפיר	חפר
79	מרוד	רוד
80	מסועף	סעפ
81	גמר אומר	גמר-אומר
82	חכך בדעתו	חכך-בדעתו
83	שם לאל	שם-לאל
84	קבע מסמרות	קבע-מסמרות
85	תהה על קנקנו	תהה-על-קנקנו
86	משענת קנה רצוץ	משענת-קנה-רצוץ
87	חסר כל	חסר-כל
88	בן לויה	בן-לויה
89	בת קול	בת-קול
90	בת צחוק	בת-צחוק
91	בבת עין	בבת-עין
92	בן טיפוחיו	בן-טיפוחיו
93	כליל השלמות	כליל-השלמות
94	הדריך מנוחתו	הדריך-מנוחתו
95	פרק עול	פרק-עול
96	טמן לו פח	טמן-לו-פח
97	הרעיש עולמות	הרעיש-עולמות
98	פח יקוש	פח-יקוש
99	דרך המלך	דרך-המלך
100	בטל בשישים	בטל-בשישים
101	יקר המציאות	יקר-המציאות
102	פיק ברכיים	פיק-ברכיים
103	שתי וערב	שתי-וערב
104	נכנס בעובי הקורה	נכנס-בעובי-הקורה
105	ארץ גזרה	ארץ-גזרה
106	עז נפש	עז-נפש
107	עזות מצח	עזות-מצח
108	גס רוח	גס-רוח
109	דרך ארץ	דרך-ארץ
110	שווה נפש	שווה-נפש
111	מידה כנגד מידה	מידה-כנגד-מידה
112	כיד המלך	כיד-המלך
113	קורת גג	קורת-גג
114	אבן שואבת	אבן-שואבת
115	גולת הכותרת	גולת-הכותרת
116	בגפו	בגפו
117	במפגיע	במפגיע
118	בעליל	בעליל
119	בוש	בוש
120	הסכית	סכת
121	הפליג ב	פלג
122	התמוגג	מגג
123	התנכר	נכר
124	כיחד	כחד
125	לדידו	לדידו
126	קורט	קרט
127	קושיה	קשי
128	בגלופין	בגלופין
129	אמודאי	אמודאי
130	אמד	אמד
131	גדה	גדה
132	נחיל	נחל
133	פמליה	פמליה
134	סנגור	סנגור
135	קטגור	קטגור
136	בדימוס	בדימוס
137	הוקיר רגליו	הוקיר-רגליו
138	גזרה	גזר
139	דרוך	דרכ
140	הגיף	גיפ
141	ההין	הינ
142	האמיר	אמר
143	הלם	הלמ
144	כביר	כבר
145	כחש	כחש
146	מחוה	מחוה
147	משל ברוחו	משל-ברוחו
148	סכר	סכר
149	עלום	עלמ
150	ענף	ענפ
151	פשה	פשה
152	רדיד	רדד
153	רכס	רכס
154	רובד	רבד
155	תגרן	תגר
156	ביעף	יעפ
157	גלב	גלב
158	הקניט	קנט
159	השתייר	שאר
160	הטיל מורא	הטיל-מורא
161	מחלצות	חלצ
162	סיכל	סכל
163	שרלטן	שרלטן
164	תדיר	תדר
165	שמחה לאיד	שמחה-לאיד
166	הסתודד	סוד
167	בלן	בלנ
168	דורון	דורון
169	סומא	סומא
170	איטר	אטר
171	פרקדן	פרקדן
172	הלבין פנים	הלבין-פנים
173	נקי כפיים	נקי-כפיים
174	עשה שמות	עשה-שמות
175	שמאי	שמאי
176	יצוע	יצע
177	מקשה	מקשה
178	זבן	זבנ
179	מתרס	תרס
180	נקפו לבו	נקפו-לבו
181	פצירה	פצר
182	קמור	קמר
183	שרפרף	שרפרף
184	אורלוגין	אורלוגין
185	כתת רגליו	כתת-רגליו
186	התפלש	פלש
187	רתמה	רתמ
188	גבב	גבב
189	השתנק	שנק
190	ראוותן	ראותנ
191	כברה	כבר
192	עפרה	עפר
193	שררה	שרר
194	קיבורת	קברת
195	עגלון	עגל
196	פוזמק	פוזמק
197	חשבונייה	חשבוניה
198	מכוש	מכוש
199	שבכה	שבכה
200	זמירות	זמר
201	נתן עינו בכוס	נתן-עינו-בכוס
