בוחר	דחייה: שכיחה			
בוטניקה	דחייה: לועזית			
בולט	דחייה: שכיחה			
בולי עץ	דחייה: שכיחה			ספק: ביטוי מוכר לרוב התלמידים, מסיח בשאלה 1
בושה	דחייה: שכיחה			
בזבוז	דחייה: שכיחה			
בזבזן	דחייה: שקופה			
בזבזנות	דחייה: שקופה			
בזכות	דחייה: שכיחה			
בחובות	דחייה: נטייה			
בחודשים	דחייה: נטייה			
בחוק	דחייה: נטייה			
בחיבוק	דחייה: נטייה			
בחיוב	דחייה: שכיחה			
בחירות	דחייה: שכיחה			
בחר	דחייה: שכיחה			
בטלן	דחייה: שכיחה			
בטענה	דחייה: נטייה			
ביאליק	דחייה: שם-פרטי			
בידינו	דחייה: נטייה			
ביוקר	דחייה: שכיחה			
בילדיו	דחייה: נטייה			
בינו	דחייה: נטייה			
בינוני	דחייה: שכיחה			
ביצה	דחייה: שכיחה			ספק: הומוגרף (בֵּיצָה/בִּיצָה) אך שתי הקריאות שכיחות
ביצים	דחייה: שכיחה			
ביקרו	דחייה: שכיחה			
בית חרושת	דחייה: שכיחה			
בית מלאכה	דחייה: שכיחה			ספק: מוכר לרוב התלמידים, מסיח בשאלה 1
בית ספר	דחייה: שכיחה			
בכוח	דחייה: שכיחה			
בכיפה	דחייה: נטייה			ספק: ככל הנראה שבר מהניב מושל בכיפה
בכנס	דחייה: נטייה			
בליטה	דחייה: שכיחה			
בלית ברירה	מועמד	בְּלֵית בְּרֵרָה	-	
בלשכת	דחייה: נטייה			
בלשנות	מועמד	בַּלְשָׁנוּת	ב-ל-ש	
בלתי ידוע	דחייה: שקופה			
בלתי יציב	דחייה: שקופה			
בלתי מנוצח	דחייה: שקופה			
בלתי נסלח	דחייה: שקופה			
בלתי נראה	דחייה: שקופה			
בלתי נשכח	דחייה: שקופה			
בלתי ראוי	דחייה: שקופה			
במבחן	דחייה: נטייה			
במבנים	דחייה: נטייה			
במדיניותו	דחייה: נטייה			
במה	דחייה: שכיחה			
במוח	דחייה: נטייה			
במוקדם	דחייה: נטייה			
במוקדמת	דחייה: נטייה			
במזיד	מועמד	בְּמֵזִיד	ז-י-ד	
במידה	דחייה: נטייה			
במכתב	דחייה: נטייה			
בממסד	דחייה: נטייה			
במערכת	דחייה: נטייה			
במצבם	דחייה: נטייה			
במרבית	דחייה: נטייה			
בנו	דחייה: נטייה			
בניסויים	דחייה: נטייה			
בניסיונו	דחייה: נטייה			
בניסיוני	דחייה: נטייה			
בנסיעה	דחייה: נטייה			
בנקל	מועמד	בְּנָקֵל	ק-ל-ל	
בסגנון	דחייה: נטייה			
בסופו	דחייה: נטייה			
בעוד	דחייה: שכיחה			
בעוני	דחייה: נטייה			
בעיה	דחייה: שכיחה			
בעין	דחייה: נטייה			
בעישון	דחייה: נטייה			
בעשור	דחייה: נטייה			
בעשורים	דחייה: נטייה			
בפני	דחייה: שכיחה			
בצורת	דחייה: שורש-קיים			ספק: נקרא כ-בַּצֹּרֶת (הומוגרף), שורש ב-צ-ר תואם ל-close
בצק	דחייה: שכיחה			
בקרוב	דחייה: שכיחה			
בקשה	דחייה: שכיחה			
ברדלס	דחייה: שכיחה			ספק: שם בעל-חיים מוכר, רגל בשאלה 1 הקלה
ברוב	דחייה: נטייה			
