מזוודה	דחייה: שכיחה			
מזרק	דחייה: שכיחה			
מחברת	דחייה: שכיחה			
מחזק	דחייה: שכיחה			
מחט	דחייה: שכיחה			
מחפש	דחייה: שכיחה			
מחצבה	דחייה: שכיחה			ספק: מוכרת לרוב התלמידים (חומר גלם, גאוגרפיה)
מחקר	דחייה: שכיחה			
מטרייה	דחייה: שכיחה			
מידע	דחייה: שכיחה			
מייחסים	דחייה: שכיחה			ספק: הלמה יִחֵס שכיחה ("מייחסים חשיבות")
מיתר	דחייה: שכיחה			
מכל	דחייה: רעש			ספק: ככל הנראה מִכָּל (מ+כל) באפשרות השלמה, לא שם-העצם מְכָל
מכפי	דחייה: רעש			
ממושך	דחייה: שכיחה			
מנה	דחייה: שכיחה			
מנוף	דחייה: שכיחה			
מנצח	דחייה: שכיחה			
מסגרת	דחייה: שכיחה			
מסוגל	דחייה: שכיחה			
מסוימים	דחייה: שכיחה			
מסור	דחייה: שכיחה			
מסייעת	דחייה: שכיחה			
מעבורת	דחייה: שכיחה			ספק: מוכרת (מעבורת חלל, מעבורת נוסעים); ממילא השורש עבר קיים
מפגר	דחייה: שכיחה			
מפגש	דחייה: שכיחה			
מפתיע	דחייה: שכיחה			
מצוקה	דחייה: שכיחה			
מצחין	דחייה: שכיחה			
מצטערת	דחייה: שכיחה			
מצמץ	דחייה: שכיחה			
מקבל	דחייה: שכיחה			
מקהלה	דחייה: שכיחה			
מקצוע	דחייה: שכיחה			
מקצת	דחייה: שכיחה			
מקשיב	דחייה: שכיחה			
מרוהט	דחייה: שקופה			
משאית	דחייה: שכיחה			
משך	דחייה: שכיחה			
משתלה	דחייה: שכיחה			
מתמיה	דחייה: שורש-קיים			
נדוש	מועמד	נָדוֹשׁ	ד-ו-ש	
נהג	דחייה: שכיחה			
נהנים	דחייה: שכיחה			
נוזל	דחייה: שכיחה			
נועד	דחייה: שכיחה			
נורה	דחייה: שכיחה			
נזקק	דחייה: שכיחה			
ניסויים	דחייה: שכיחה			
נישואין	דחייה: שכיחה			
נכשל	דחייה: שכיחה			
נמנע	דחייה: שכיחה			
נמנעת	דחייה: שכיחה			
נמר	דחייה: שכיחה			
נעלב	דחייה: שכיחה			
נצמד	דחייה: שכיחה			
נקודה	דחייה: שכיחה			
נקי	דחייה: שכיחה			
נרגע	דחייה: שכיחה			
נרכשת	דחייה: שכיחה			
נשבר	דחייה: שכיחה			
נתמך	דחייה: שכיחה			
סביב	דחייה: שכיחה			
סלט	דחייה: שכיחה			
סליחה	דחייה: שכיחה			
ספינה	דחייה: שכיחה			
סקרן	דחייה: שכיחה			
סרגל	דחייה: שכיחה			
עבה	דחייה: שכיחה			
עגלה	דחייה: שכיחה			
עדיף	דחייה: שכיחה			
עדשה	דחייה: שכיחה			
עובדים	דחייה: שכיחה			
עונה	דחייה: שכיחה			
עילאי	דחייה: שכיחה			ספק: מוכר מצירופים נפוצים (מאמץ עילאי, אושר עילאי)
עלווה	דחייה: שקופה			ספק: נגזרת שקופה של עָלֶה; ממילא השורש קיים במאגר (close:עלה)
עצלן	דחייה: שכיחה			
עצר	דחייה: שכיחה			
ערער	דחייה: הומוגרף			ספק: עִרְעֵר (פועל) או עַרְעָר (שיח) — אין הכרעה מהציטוטים
עשה	דחייה: שכיחה			
