ייחודי	דחייה: שכיחה			
ייעוץ	דחייה: שכיחה			
ייענשו	דחייה: שכיחה			
ייפסק	דחייה: שכיחה			
ייצור	דחייה: שכיחה			
יישר את ההדורים	מועמד	יִשֵּׁר אֶת הַהֲדוּרִים	י-ש-ר	שורש-חריג: ניב אטום — ערכו הלימודי במכלול (הֲדוּרִים), לא כפילות של הערך הקיים משורש ישר
ילד	דחייה: שכיחה			
ילדה	דחייה: שכיחה			
ילקוט	דחייה: שכיחה			
ימאי	דחייה: שקופה			
ימין	דחייה: שכיחה			
ימינה	דחייה: שכיחה			
ימינו	דחייה: נטייה			
יממש	דחייה: שכיחה			
יסודיות	דחייה: שכיחה			
יסודית	דחייה: שכיחה			
יסתבר	דחייה: שכיחה			
יעיל	דחייה: שכיחה			
יציב	דחייה: שכיחה			
יצירה	דחייה: שכיחה			
יצירת ביכורים	דחייה: שורש-קיים			ספק: משמעות הצירוף נגזרת מביכורים (בכר) שכבר במאגר
יצר	דחייה: שכיחה			
יקר	דחייה: שכיחה			
ירד מנכסיו	דחייה: שקופה			
ירח	דחייה: שכיחה			
יריבות	דחייה: שכיחה			
יריביהם	דחייה: נטייה			
יריבים	דחייה: שכיחה			
ישיבה	דחייה: שכיחה			
ישנה	דחייה: שכיחה			
ישקע	דחייה: שכיחה			
כאלה	דחייה: שכיחה			
כאש	דחייה: שכיחה			
כבויה	דחייה: שכיחה			
כבשה	דחייה: שכיחה			
כגורלם	דחייה: נטייה			
כדאי	דחייה: שכיחה			
כדאית	דחייה: שכיחה			
כדורי	דחייה: שקופה			
כואב	דחייה: שכיחה			
כובע	דחייה: שכיחה			
כוונה	דחייה: שכיחה			
כוונתה	דחייה: נטייה			
כוח	דחייה: שכיחה			
כוח אדם	דחייה: שכיחה			
כוחה	דחייה: נטייה			
כוחם	דחייה: נטייה			
כוכב	דחייה: שכיחה			
כולן	דחייה: שכיחה			
כורעת ללדת	דחייה: שורש-קיים			ספק: המשמעות נשענת על כרע שכבר במאגר
כזו	דחייה: שכיחה			
כיבס	דחייה: שכיחה			
כידון	דחייה: שכיחה			ספק: ייתכן שנבחן במובן 'רומח', אך הצורה מוכרת לכל תלמיד (כידון אופניים)
כיווני	דחייה: שקופה			
כינוהו	דחייה: שכיחה			
כיסא	דחייה: שכיחה			
כיסופים	דחייה: שורש-קיים			ספק: אם הערך הקיים משורש כספ אינו ממשפחת נכסף — ייתכן צירוף מקרים
כיעד	דחייה: שכיחה			
כיתת רגליים	דחייה: שורש-קיים			ספק: הערך הקיים משורש כתת כנראה מכסה את הניב עצמו
כלבי	דחייה: שכיחה			
כלוא	דחייה: שכיחה			
כלול	דחייה: שכיחה			
כלי נגינה	דחייה: שקופה			
כלי נשיפה	דחייה: שקופה			
כלימה	דחייה: שורש-קיים			
כמוסה	מועמד	כָּמוּס	כ-מ-ס	
כמי	דחייה: רעש			
כנהוג	דחייה: שכיחה			
כניעה	דחייה: שכיחה			
כנפיים	דחייה: שכיחה			
כנראה	דחייה: שכיחה			
כספת	דחייה: שכיחה			
כעניין	דחייה: שכיחה			
כעת	דחייה: שכיחה			
כפל	דחייה: שכיחה			
כפליים	דחייה: שכיחה			
כפתור	דחייה: שכיחה			
כרטיסי	דחייה: שכיחה			
כרטיסים	דחייה: שכיחה			
כרית	דחייה: שכיחה			
