נסלח	דחייה: שקופה			
נסע	דחייה: שכיחה			
נספח	דחייה: שורש-קיים			
נעול	דחייה: שכיחה			
נעילה	דחייה: שכיחה			
נעל	דחייה: שכיחה			
נעלבת	דחייה: שכיחה			
נעליים	דחייה: שכיחה			
נעלם	דחייה: שכיחה			
נעלם מעיניו	דחייה: שקופה			ספק: צירוף שמשמעותו שקופה ממרכיביו
נענתה	דחייה: שכיחה			
נעקץ	דחייה: שקופה			
נפגש	דחייה: שכיחה			
נפל בפח	דחייה: שכיחה			
נקודת המבט	דחייה: שכיחה			
נקרא	דחייה: שכיחה			
נקרע	דחייה: שכיחה			
נקש	דחייה: שכיחה			ספק: נקישה שגורה והפועל מוכר דיו
נראה	דחייה: שכיחה			
נרגש	דחייה: שכיחה			
נשאל	דחייה: שכיחה			
נשבר מטה לחמו	מועמד	נִשְׁבַּר מַטֵּה לַחְמוֹ	-	שורש-חריג: ניב עצמאי — ערך הלמידה ב"מַטֵּה לַחְמוֹ", לא בנגזרת שקופה של שבר
נשימה	דחייה: שכיחה			
נשכח	דחייה: שכיחה			
נשמר	דחייה: שכיחה			
נשפט	דחייה: שכיחה			
נשרף	דחייה: שכיחה			
נתן	דחייה: שכיחה			
סבלן	דחייה: שכיחה			
סבלנות	דחייה: שכיחה			
סגן שר	דחייה: שקופה			
סודי	דחייה: שכיחה			
סוטה	דחייה: שכיחה			
סולם	דחייה: שכיחה			
סולן	דחייה: שכיחה			
סוף	דחייה: שכיחה			
סחב	דחייה: שכיחה			
סטודנט	דחייה: שקופה			
סטר	דחייה: שכיחה			
סיבה	דחייה: שכיחה			
סיבות	דחייה: שכיחה			
סיוט	דחייה: שכיחה			
סיומו	דחייה: נטייה			
סיוע	דחייה: שכיחה			
סייג	מועמד	סְיָג	ס-י-ג	
סיכוי	דחייה: שכיחה			
סילק	דחייה: שכיחה			
סימני פיסוק	דחייה: שכיחה			
סימפוניה	דחייה: שקופה			
סירבו	דחייה: שכיחה			
סירובו	דחייה: נטייה			
סירובך	דחייה: נטייה			
סכין	דחייה: שכיחה			
סככה	דחייה: שכיחה			
סכסוך	דחייה: שכיחה			
סכסכן	דחייה: שקופה			
סכר את פיו	דחייה: שורש-קיים			ספק: ניב, אך כל תוכנו הפועל סָכַר מהשורש הקיים סכר
סלון	דחייה: שכיחה			
סלוצקי	דחייה: שם-פרטי			
סליל	דחייה: שכיחה			ספק: מוכר משיעורי פיזיקה ומשימוש יומיומי (סליל חוט)
סלל	דחייה: שכיחה			
סלע	דחייה: שכיחה			
סמיכות	דחייה: שכיחה			
סנדל	דחייה: שכיחה			
סנטימטר	דחייה: שקופה			
סף	דחייה: שכיחה			
ספה	דחייה: שכיחה			
ספסל	דחייה: שכיחה			
ספקן	דחייה: שקופה			
ספרה	דחייה: שכיחה			
ספרייה	דחייה: שכיחה			
סקרנות	דחייה: שכיחה			
סרטון	דחייה: שכיחה			
עבריין	דחייה: שכיחה			
עגול	דחייה: שכיחה			
עדים	דחייה: שכיחה			
עדיפות	דחייה: שכיחה			
עדר	דחייה: שכיחה			
עדשות	דחייה: שכיחה			
עובד	דחייה: שכיחה			
