השתנתה	דחייה: שכיחה			
השתעמם	דחייה: שכיחה			
השתקע	דחייה: שכיחה			ספק: מוכרת לרוב התלמידים; הופעה יחידה כמסיח בשאלה 1
השתתק	דחייה: שכיחה			
התאהב	דחייה: שכיחה			
התאייד	דחייה: שכיחה			ספק: מונח מוכר משיעורי מדעים (התאיידות)
התאמן	דחייה: שכיחה			
התארח	דחייה: שכיחה			
התבדה	דחייה: שורש-קיים			
התבטאות	דחייה: שכיחה			
התבקש	דחייה: שכיחה			
התגושש	דחייה: שורש-קיים			ספק: המילונים מסווגים תחת גשש למרות הריחוק הסמנטי
התגוששות	דחייה: שורש-קיים			ספק: המילונים מסווגים תחת גשש למרות הריחוק הסמנטי
התגרש	דחייה: שכיחה			
התהלל	דחייה: שורש-קיים			
התוצאה	דחייה: שכיחה			
התוצאות	דחייה: שכיחה			
התחבורה	דחייה: שכיחה			
התחום	דחייה: שכיחה			
התחמם	דחייה: שכיחה			
התחצף	דחייה: שכיחה			
התייחס	דחייה: שכיחה			
התיילד	דחייה: שקופה			ספק: שקיפות מבנית — התפעל מ"ילד", ניתן לניחוש בלי ללמוד
התייעץ	דחייה: שכיחה			
התלבט	דחייה: שכיחה			
התלבש	דחייה: שכיחה			
התלווה	דחייה: שכיחה			
התלוצץ	דחייה: שכיחה			
התלקחות	דחייה: שורש-קיים			ספק: המילונים מסווגים את התלקח תחת שורש לקח
התמלא	דחייה: שכיחה			
התמקד	דחייה: שכיחה			
התמקח	דחייה: שכיחה			ספק: רווחת בלשון הדיבור (להתמקח על מחיר)
התנגדות	דחייה: שכיחה			
התנהגות	דחייה: שכיחה			
התנפץ	דחייה: שכיחה			
התנצלות	דחייה: שכיחה			
התעורר	דחייה: שכיחה			
התעכב	דחייה: שכיחה			
התעניינות	דחייה: שכיחה			
התעצל	דחייה: שכיחה			
התעקש	דחייה: שכיחה			
התערב	דחייה: שכיחה			
התפאר	דחייה: שורש-קיים			
התפוגגה	מועמד	הִתְפּוֹגֵג	פ-ו-ג	
התפורר	דחייה: שכיחה			
התפייסות	דחייה: שכיחה			ספק: פיוס מוכר לכל תלמיד (ריב ופיוס)
התפקע	דחייה: שכיחה			
התפרנס	דחייה: שכיחה			
התקדמותה	דחייה: נטייה			
התקמט	דחייה: שכיחה			
התקנא	דחייה: שכיחה			
התקנתו	דחייה: נטייה			
התקשו	דחייה: שכיחה			
התרגז	דחייה: שכיחה			
התרענן	דחייה: שכיחה			
התרשם	דחייה: שכיחה			
ואין	דחייה: רעש			
ואינם	דחייה: רעש			
ואכן	דחייה: רעש			
ובאותיות	דחייה: שכיחה			
ובו	דחייה: רעש			
ובין	דחייה: רעש			
ובלבד	דחייה: רעש			ספק: מילית חיבור (ובלבד ש-), דקדוק ולא אוצר מילים
ובמחיאות	דחייה: רעש			קטע מהצירוף מחיאות-כפיים עם ו' חיבור
ובמיוחד	דחייה: שכיחה			
ובנוגע	דחייה: רעש			
ובתוך	דחייה: רעש			
וג'ינג'ייש	דחייה: רעש			שיבוש OCR
ודחופים	דחייה: שכיחה			
ודל	דחייה: שכיחה			
והובסו	דחייה: שכיחה			
והיא	דחייה: רעש			
והיה	דחייה: רעש			
והם	דחייה: רעש			
והן	דחייה: רעש			
והעורכים	דחייה: שכיחה			
והתמקדו	דחייה: שכיחה			
וזכתה	דחייה: שכיחה			
ויתר	דחייה: שכיחה			
וכדור	דחייה: שכיחה			
