פטפטן	דחייה: שכיחה			
פטר	דחייה: שורש-קיים			
פיה	דחייה: הומוגרף			ספק: פֵיָה/פִּיָּה/פִּיהָ — אין הכרעה מההקשר המבחני
פיהוק	דחייה: שכיחה			
פיהק	דחייה: שכיחה			
פיטורין	דחייה: שכיחה			
פייס	מועמד	פִּיֵּס	פ-י-ס	
פיל	דחייה: שכיחה			
פילוסופיה	דחייה: לועזית			
פיסוק	דחייה: שכיחה			
פיצי	דחייה: שכיחה			
פירש	דחייה: שכיחה			
פישט	דחייה: שורש-קיים			
פיתוח	דחייה: שכיחה			
פלבל	מועמד	פִּלְבֵּל	פ-ל-ב-ל	
פנו	דחייה: שכיחה			
פניו	דחייה: נטייה			
פנינו	דחייה: נטייה			
פנס	דחייה: שכיחה			
פס	דחייה: שכיחה			
פסול	דחייה: שכיחה			
פסים	דחייה: שכיחה			
פסל	דחייה: שכיחה			
פסלון	דחייה: שקופה			
פסנתר	דחייה: שכיחה			
פסע	מועמד	פָּסַע	פ-ס-ע	
פעוטון	דחייה: שקופה			
פפריקה	דחייה: לועזית			
פצוע	דחייה: שכיחה			
פציעה	דחייה: שכיחה			
פצע	דחייה: שכיחה			
פקע	דחייה: שורש-קיים			
פרחוני	דחייה: שקופה			
פרט	דחייה: שכיחה			
פרטים	דחייה: שכיחה			
פרי הדר	דחייה: שכיחה			
פריטה	מועמד	פְּרִיטָה	פ-ר-ט	
פרימה	דחייה: שורש-קיים			
פריעה	דחייה: שורש-קיים			
פרנסה	דחייה: שכיחה			
פרסומות	דחייה: שכיחה			
פרסות	דחייה: שורש-קיים			ספק: פרסה ככל הנראה מאותו שורש פ-ר-ס (מפריס פרסה)
פרפר	דחייה: שכיחה			
פרשן	דחייה: שכיחה			
פשט יד	מועמד	פָּשַׁט יָד	פ-ש-ט	שורש-חריג: ניב עצמאי — משמעותו (קיבוץ נדבות) אינה נגזרת מהערך פשט
פשיטת רגל	דחייה: שכיחה			
פשרה	דחייה: שכיחה			
פתוח	דחייה: שכיחה			
פתוחה	דחייה: שכיחה			
פתח	דחייה: שכיחה			
פתח סגור ליבו	דחייה: רעש			
פתיחת	דחייה: נטייה			
פתיר	דחייה: שקופה			
פתרוהו	דחייה: נטייה			
צאצאים	דחייה: שכיחה			
צהובים	דחייה: שכיחה			
צוללת	דחייה: שכיחה			
צופה	דחייה: שכיחה			
צחק	דחייה: שכיחה			
ציבור	דחייה: שכיחה			
ציטוטים	דחייה: שכיחה			
צל	דחייה: שכיחה			
צלחת	דחייה: שכיחה			
צליעה	דחייה: שכיחה			
צמא	דחייה: שכיחה			
צמות	דחייה: שכיחה			
צמחייה	דחייה: שקופה			
צמחים	דחייה: שכיחה			
צמצום	דחייה: שכיחה			
צמר	דחייה: שכיחה			
צמרת	דחייה: שכיחה			
צנח	דחייה: שכיחה			
צנחן	דחייה: שכיחה			
צעיף	דחייה: שכיחה			
צפויה	דחייה: שכיחה			
צפוני	דחייה: שקופה			
צפיפות	דחייה: שכיחה			
צרות עין	מועמד	צָרוּת עַיִן	צ-ר-ר	שורש-חריג: ניב עצמאי — משמעותו (קנאה, קמצנות) אינה נגזרת מהערך עין
צרידות	דחייה: שקופה			
קו פרשת המים	מועמד	קַו פָּרָשַׁת הַמַּיִם	פ-ר-ש	שורש-חריג: ניב עצמאי — מובנו המטפורי (נקודת מפנה) אינו נגזר מהערך פרש
