כריתה	דחייה: שכיחה
כרכרה	דחייה: שורש-קיים
כרצון	דחייה: רעש
כשהודיעה	דחייה: רעש
כשהם	דחייה: רעש
כשהעונש	דחייה: רעש
כשם	דחייה: רעש
לא הייתה לו יד בדבר	מועמד	לֹא הָיְתָה לוֹ יָד בַּדָּבָר	-
לאבק	דחייה: שורש-קיים
לאיים	דחייה: שכיחה
לאיכות	דחייה: שכיחה
לאל תר	דחייה: רעש
לאף	דחייה: שכיחה			ספק: ייתכן שבר של "לאף אחד"
לאפות	דחייה: שכיחה
לארוז	דחייה: שכיחה
לבזלת	דחייה: מקצועי			ספק: מונח גיאולוגי, אך אולי מוכר מלימודי גיאוגרפיה
לבחון	דחייה: שכיחה
לבטוח	דחייה: שכיחה
לבישה	דחייה: שכיחה
לבסוף	דחייה: שכיחה
לבקר	דחייה: שכיחה
לברא	מועמד	בֵּרֵא	ב-ר-א
לבריאות	דחייה: שכיחה
לגימה	דחייה: שורש-קיים
לגלות	דחייה: שכיחה
לדופמין	דחייה: לועזית
לדכא	דחייה: שכיחה
לדרוש	דחייה: שכיחה
להאביס	דחייה: שורש-קיים
להאניש	דחייה: שכיחה
להב	דחייה: שכיחה
להבא	דחייה: שכיחה
להבה	דחייה: שכיחה
להבטיח	דחייה: שכיחה
להביא בחשבון	דחייה: שכיחה
להביך	דחייה: שכיחה
להבריא	דחייה: שכיחה
להגיש	דחייה: שכיחה
להזדקק	דחייה: שכיחה
להזהיר	דחייה: שכיחה
להחשיך	דחייה: שקופה
להטליא	דחייה: שורש-קיים
להיבחר	דחייה: שכיחה
להיזכר	דחייה: שכיחה
להיחלץ	דחייה: שורש-קיים
להיחפז	דחייה: שורש-קיים
להיחשב	דחייה: שכיחה
להיחשף	דחייה: שכיחה
להיכנס	דחייה: שכיחה
להימלט	דחייה: שכיחה
להיעדר	דחייה: שכיחה
להיעזר	דחייה: שכיחה
להיעלב	דחייה: שכיחה
להיפגע	דחייה: שכיחה
להירדם	דחייה: שכיחה
להכפיל	דחייה: שכיחה
להלחין	דחייה: שכיחה
להלחנת	דחייה: שכיחה
להמתיק	דחייה: שקופה
להסמיק	דחייה: שכיחה
להסתגל	דחייה: שכיחה
להסתכסך	דחייה: שכיחה
להסתנוור	דחייה: שכיחה
להעיר	דחייה: שכיחה
להעליב	דחייה: שכיחה
להעמיס	דחייה: שכיחה
להעניש	דחייה: שכיחה
להעשיר	דחייה: שכיחה
להפליג	דחייה: שכיחה
להצטמק	דחייה: שכיחה			ספק: שכיח בעיקר בהקשרי בישול
להציג	דחייה: שכיחה
להציל	דחייה: שכיחה
להציע	דחייה: שכיחה
להצמיד	דחייה: שכיחה
להצעה	דחייה: שכיחה
להצעתה	דחייה: נטייה
להקה	דחייה: שכיחה
להקפיא	דחייה: שכיחה
להקציף	דחייה: שקופה
להרבות	דחייה: שכיחה
