מתנה	דחייה: שכיחה			
מתנוסס	מועמד	הִתְנוֹסֵס	נ-ס-ס	
מתנצל	דחייה: שכיחה			
מתעכב	דחייה: שכיחה			
מתפכח	דחייה: שורש-קיים			
מתפלג	דחייה: שכיחה			
מתפתה	דחייה: שכיחה			
מתק תק	דחייה: רעש			
מתרושש	דחייה: שורש-קיים			
נאבק	דחייה: שכיחה			
נאלצה	דחייה: שכיחה			
נאשם	דחייה: שכיחה			
נבול	מועמד	נָבוּל	נ-ב-ל	
נבחרו	דחייה: שכיחה			
נבחרי	דחייה: שכיחה			
נבחריו	דחייה: נטייה			
נגזר דינו	דחייה: שורש-קיים			ספק: ניב עצמאי, אך שורש גזר כבר במאגר
נגינתו	דחייה: נטייה			
נגנים	דחייה: שכיחה			
נגרייה	דחייה: שכיחה			
נדד	דחייה: שכיחה			
נדנוד	דחייה: שכיחה			
נדרשו	דחייה: שכיחה			
נהגתי	דחייה: שכיחה			
נהדר	דחייה: שכיחה			
נו"ן	דחייה: רעש			
נובחים	דחייה: שכיחה			
נוגעות	דחייה: שכיחה			
נוגעים	דחייה: שכיחה			
נודע	דחייה: שכיחה			
נוהג	דחייה: שכיחה			
נוטים	דחייה: שכיחה			
נוסע	דחייה: שכיחה			
נוספים	דחייה: שכיחה			
נוף	דחייה: שכיחה			
נופי	דחייה: שכיחה			
נורמה	דחייה: שקופה			
נזהר	דחייה: שכיחה			
נזוף	דחייה: שקופה			
נזיפות	דחייה: שכיחה			
נזכר	דחייה: שכיחה			
נזעמת	דחייה: שקופה			
נזף	דחייה: שכיחה			
נחבל	דחייה: שורש-קיים			
נחוץ	דחייה: שכיחה			
נחוצה	דחייה: שכיחה			
נחוש	דחייה: שכיחה			
נחרב	דחייה: שכיחה			
נחשב	דחייה: שכיחה			
נחשפים	דחייה: שכיחה			
נחשק	דחייה: שקופה			
נטווה	מועמד	נִטְוָה	ט-ו-ה	
נטיעה	דחייה: שכיחה			
נידוי	מועמד	נִדּוּי	נ-ד-ה	
ניחא	דחייה: ארמית			
נילי	דחייה: שם-פרטי			
נימוס	דחייה: שכיחה			
ניסה	דחייה: שכיחה			
ניסוי	דחייה: שכיחה			
ניסח	דחייה: שכיחה			
ניסר	דחייה: שכיחה			
ניסתה	דחייה: שכיחה			
ניער	דחייה: שכיחה			
ניצים	דחייה: הומוגרף			
ניצל	דחייה: שכיחה			
ניצן"	דחייה: רעש			
ניקיון	דחייה: שכיחה			
נכלא	דחייה: שקופה			
נכס	דחייה: שכיחה			
נכסים	דחייה: שכיחה			
נלהבת	דחייה: שכיחה			
נלכד	דחייה: שורש-קיים			
נמוכים	דחייה: שכיחה			
נמלט	דחייה: שכיחה			
נמלט בעור שיניו	דחייה: שורש-קיים			ספק: כנראה "בעור שיניו" כבר במאגר
נמלך בדעתו	דחייה: שורש-קיים			ספק: הערך הקיים הוא ככל הנראה הניב עצמו
נמש	דחייה: שכיחה			
ננטש	דחייה: שכיחה			
נסיעה	דחייה: שכיחה			
נסיעתו	דחייה: נטייה			
