ברורה	דחייה: שכיחה			
בריכה	דחייה: שכיחה			
ברירה	דחייה: שכיחה			
ברית	דחייה: שכיחה			
ברק	דחייה: שכיחה			
ברקת"	דחייה: רעש			ספק: מירכאות תלושות — כנראה שם פרטי בציטוט
בררה	דחייה: שכיחה			
בשאלות	דחייה: שכיחה			
בשוויון נפש	מועמד	בְּשִׁוְיוֹן נֶפֶשׁ	ש-ו-ה	
בשעון	דחייה: שכיחה			
בתוקף	דחייה: שכיחה			
בתנאי	דחייה: שכיחה			
בתקופה	דחייה: שכיחה			
גאוותן	דחייה: שקופה			
גאוותנות	דחייה: שקופה			
גבוהים	דחייה: שכיחה			
גבולות	דחייה: שכיחה			
גבינה	דחייה: שכיחה			
גבשושי	מועמד	גַּבְשׁוּשִׁי	ג-ב-ש	
גג	דחייה: שכיחה			
גובה	דחייה: שכיחה			
גוון	דחייה: שכיחה			
גזום	דחייה: שורש-קיים			
גזם	דחייה: שורש-קיים			
גידר	דחייה: שקופה			
גיל	דחייה: שכיחה			
גימ"ל	דחייה: רעש			
גינוי	דחייה: שכיחה			
גירד	דחייה: שכיחה			
גישה	דחייה: שכיחה			
גלגלים	דחייה: שכיחה			
גלים	דחייה: שכיחה			
גלקסיה	דחייה: לועזית			
גמזוניה	דחייה: שם-פרטי			ספק: כנראה שם מומצא מטקסט ההשלמה
גסות	דחייה: שכיחה			
גשר	דחייה: שכיחה			
גת	מועמד	גַּת	-	
ד"רהראל	דחייה: רעש			
דאון	מועמד	דַּאוֹן	ד-א-ה	
דבש	דחייה: שכיחה			
דגה	דחייה: שקופה			
דגים	דחייה: שכיחה			
דגר	דחייה: שכיחה			ספק: מוכר לתלמידים מ"דגירה" בלימודי מדעים
דגש	דחייה: שכיחה			
דו	דחייה: רעש			
דואג	דחייה: שכיחה			
דוד	דחייה: שכיחה			
דוכי	דחייה: רעש			ספק: כנראה שיבוש חילוץ — אולי דֳּכִי המקראית לצד "גלים" באותה רגל
דורש	דחייה: שכיחה			
דחה על הסף	דחייה: שורש-קיים			
דחוס	דחייה: שכיחה			
דחיית	דחייה: שכיחה			
דחיפות	דחייה: שכיחה			
דיג	דחייה: שכיחה			
דיווח	דחייה: שכיחה			
דיווחו	דחייה: שכיחה			
דינה	דחייה: נטייה			ספק: נטיית קניין של דין ("דינה של...") או שם פרטי
דירה	דחייה: שכיחה			
דלה מידע	דחייה: שורש-קיים			
דלי	דחייה: שכיחה			
דלת	דחייה: שכיחה			
דמויות	דחייה: שכיחה			
דמותו	דחייה: נטייה			
דמיון	דחייה: שכיחה			
דע	דחייה: שכיחה			
דעים	דחייה: רעש			ספק: שבר של הצירוף תמימי-דעים
דפים	דחייה: שכיחה			
דפק	דחייה: שכיחה			
דקדקן	מועמד	דַּקְדְּקָן	ד-ק-ד-ק	
דקה	דחייה: שכיחה			
דקיק	דחייה: שקופה			
דרומי	דחייה: שכיחה			
דרושים	דחייה: שכיחה			
דרישתה	דחייה: נטייה			
דרישתו	דחייה: נטייה			
דרשה	דחייה: הומוגרף			ספק: דְּרָשָׁה (נאום) או דָּרְשָׁה (פועל) — אין הקשר מכריע
דתות	דחייה: שכיחה			
ה	דחייה: רעש			
האדישות	דחייה: שכיחה			
האהבה	דחייה: שכיחה			
